dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
normal_std50_75_L4_p2_test,3440.435,3443.643,3437.339
normal_std50_150_L4_p2_train,3785.58,3766.39,3751.83
normal_std50_150_L4_p2_test,3770.202,3715.124,3698.878
poisson_100_L4_p2_train,756.93,756.79,746.55
poisson_100_L4_p2_test,747.45,746.337,737.575
normal_std50_50_L4_p2_train,3110.6,3111.03,3116.41
normal_std50_50_L4_p2_test,3122.438,3129.171,3126.784
poisson_125_L4_p2_train,825.6,815.3,812.64
poisson_125_L4_p2_test,834.693,825.969,825.346
poisson_150_L4_p2_train,922.24,925.2,969.29
poisson_150_L4_p2_test,916.736,927.669,971.741
normal_std50_75_L4_p2_train,3530.18,3527.58,3523.19
normal_std50_75_L4_p2_test,3440.435,3443.643,3437.339
poisson_50_L4_p2_train,514.49,514.45,517.19
poisson_50_L4_p2_test,522.052,524.023,520.29
poisson_100_L4_p2_train,756.93,756.79,746.55
poisson_100_L4_p2_test,747.45,746.337,737.575
poisson_75_L4_p2_train,673.05,652.88,668.93
poisson_75_L4_p2_test,666.965,648.997,654.109
poisson_125_L4_p2_train,825.6,815.3,812.64
poisson_125_L4_p2_test,834.693,825.969,825.346
poisson_150_L4_p2_train,922.24,925.2,969.29
poisson_150_L4_p2_test,916.736,927.669,971.741
poisson_50_L4_p2_train,514.49,514.45,517.19
poisson_50_L4_p2_test,522.052,524.023,520.29
poisson_75_L4_p2_train,673.05,652.88,668.93
poisson_75_L4_p2_test,666.965,648.997,654.109
