dataset,basestock,constant,capped_base_stock,exponential_L4_c1_2,normal_std30_L4_c1_2,poisson_L4_c1_2
tri_a0_c100_b250_L4_c1_2_train.json,5013.02,3859.28,3796.07,3787.842129,3789.671103,3796.917086
tri_a0_c100_b250_L4_c1_2_test.json,4983.322,3857.563,3781.17,3774.557751,3775.670109,3776.515556
tri_a0_c100_b120_L4_c1_2_train.json,2760.02,2069.39,2013.55,2069.67527,2014.84134,2023.316992
tri_a0_c100_b120_L4_c1_2_test.json,2798.098,2090.574,2028.938,2098.017142,2029.598633,2052.572917
pareto_a6_xm50_L4_c1_2_train.json,1214.5,643.1,642.78,643.9132051,649.1818516,644.5506516
pareto_a6_xm50_L4_c1_2_test.json,1225.454,653.355,652.66,653.7036216,657.5203231,655.0475875
pareto_a6_xm5_L4_c1_2_train.json,129.92,95.26,95.26,76.3917092,76.69327407,75.75026745
pareto_a6_xm5_L4_c1_2_test.json,129.711,95.704,95.704,75.52955142,76.90379029,75.0774503
pareto_a6_xm20_L4_c1_2_train.json,487.7,257.86,287.69,257.9784452,258.030302,263.5454715
pareto_a6_xm20_L4_c1_2_test.json,496.391,267.693,296.118,268.0034738,268.1400584,272.4415912
pareto_a6_xm100_L4_c1_2_train.json,2446.56,1307.33,1303.98,1308.682267,1308.704302,1307.651384
pareto_a6_xm100_L4_c1_2_test.json,2468.156,1326.199,1323.825,1327.657675,1328.534907,1326.526717
pareto_a6_xm10_L4_c1_2_train.json,252.31,137.69,175.01,136.6432198,137.1999702,137.4236325
pareto_a6_xm10_L4_c1_2_test.json,249.626,133.395,172.77,133.549551,134.2362029,133.9878659
pareto_a6_xm1_L4_c1_2_train.json,19.36,9.36,35.36,9.880548709,10.18616973,9.893088263
pareto_a6_xm1_L4_c1_2_test.json,19.072,9.072,35.072,9.592548709,9.895390937,9.609728888
pareto_a4_xm50_L4_c1_2_train.json,1715.61,1101.29,1114.77,1099.816732,1101.453659,1104.63772
pareto_a4_xm50_L4_c1_2_test.json,1751.732,1142.683,1154.496,1144.239641,1146.901061,1150.983973
pareto_a4_xm5_L4_c1_2_train.json,181.02,129.35,154.22,122.1936366,121.4607258,120.9701755
pareto_a4_xm5_L4_c1_2_test.json,180.363,129.029,153.14,121.2956264,119.8730091,119.9373703
pareto_a4_xm20_L4_c1_2_train.json,693.51,456.73,465.38,456.3066191,455.7974553,456.3249682
pareto_a4_xm20_L4_c1_2_test.json,702.425,459.328,471.437,459.0736746,457.8305358,459.026248
pareto_a4_xm100_L4_c1_2_train.json,3496.72,2286.42,2285.42,2287.634277,2279.544096,2286.930135
pareto_a4_xm100_L4_c1_2_test.json,3491.972,2285.893,2287.595,2288.939157,2279.033131,2286.350818
pareto_a4_xm10_L4_c1_2_train.json,351.78,245.44,264.91,230.0000309,231.2480532,232.2648232
pareto_a4_xm10_L4_c1_2_test.json,351.771,247.345,264.141,231.1566047,232.5907799,231.9791856
pareto_a4_xm1_L4_c1_2_train.json,32.98,22.98,46.12,25.34997134,23.58905548,23.16240717
pareto_a4_xm1_L4_c1_2_test.json,33.84,23.84,43.791,25.61618406,24.33967941,23.97534946
pareto_a3_xm50_L4_c1_2_train.json,2504.29,1873.77,1875.13,1862.745887,1865.706054,1866.970688
pareto_a3_xm50_L4_c1_2_test.json,2454.601,1801.978,1810.917,1805.064002,1803.406317,1805.902684
pareto_a3_xm5_L4_c1_2_train.json,245.65,176.88,211.68,178.0990046,178.0047815,176.8833475
pareto_a3_xm5_L4_c1_2_test.json,247.15,180.428,213.498,181.9403953,181.8542802,180.4333661
pareto_a3_xm20_L4_c1_2_train.json,987.15,731.09,728.02,734.4301836,731.0842371,725.8682292
pareto_a3_xm20_L4_c1_2_test.json,977.842,721.105,715.334,720.726207,718.0387624,715.7328229
pareto_a3_xm100_L4_c1_2_train.json,4883.76,3535.71,3530.52,3536.456212,3533.425225,3532.198379
pareto_a3_xm100_L4_c1_2_test.json,4872.899,3560.28,3563.07,3564.705506,3581.389277,3560.236649
pareto_a3_xm10_L4_c1_2_train.json,479.68,349.94,375.53,349.8084294,349.0092924,349.7588434
pareto_a3_xm10_L4_c1_2_test.json,485.506,356.784,379.501,356.5102483,354.5085698,356.40809
pareto_a3_xm1_L4_c1_2_train.json,54.2,44.2,56.15,44.43433481,44.32552991,44.54617561
pareto_a3_xm1_L4_c1_2_test.json,51.956,41.956,53.705,42.16234096,42.07149309,42.26082114
pareto_a2_xm50_L4_c1_2_train.json,4651.58,3905.46,3911.66,3905.120171,3902.626401,3904.925196
pareto_a2_xm50_L4_c1_2_test.json,4604.714,3849.829,3853.486,3850.32258,3849.100725,3848.147833
pareto_a2_xm5_L4_c1_2_train.json,431.38,357.67,384.37,355.1666432,355.0839534,355.093346
pareto_a2_xm5_L4_c1_2_test.json,466.752,392.119,418.238,390.8248444,391.2651205,390.3883263
pareto_a2_xm20_L4_c1_2_train.json,1864.83,1552.02,1579.29,1552.297204,1552.379693,1553.63726
pareto_a2_xm20_L4_c1_2_test.json,1827.831,1526.608,1542.153,1526.981872,1526.119677,1526.174735
pareto_a2_xm100_L4_c1_2_train.json,8943.19,7472.14,7450.98,7479.972467,7450.737954,7447.823042
pareto_a2_xm100_L4_c1_2_test.json,9141.443,7634.96,7637.172,7663.661762,7635.258303,7636.583812
pareto_a2_xm10_L4_c1_2_train.json,898.83,749.67,760.47,747.0363972,747.0278476,747.6984025
pareto_a2_xm10_L4_c1_2_test.json,915.472,771.418,773.865,765.8370264,765.842001,766.1216591
pareto_a2_xm1_L4_c1_2_train.json,101.43,96.44,100.43,91.33110643,91.22986927,91.21612724
pareto_a2_xm1_L4_c1_2_test.json,98.831,95.132,97.831,88.69234337,88.2507382,88.37689186
pareto_a1p5_xm50_L4_c1_2_train.json,9988.63,8663.67,8658.49,8664.311201,8657.044634,8655.214639
pareto_a1p5_xm50_L4_c1_2_test.json,8846.216,7869.01,7871.441,7876.939906,7862.383434,7872.494449
pareto_a1p5_xm5_L4_c1_2_train.json,866.9,784.88,799.09,778.452095,792.2280309,779.1673045
pareto_a1p5_xm5_L4_c1_2_test.json,897.906,816.045,829.151,811.6369965,825.8730008,811.546718
pareto_a1p5_xm20_L4_c1_2_train.json,3217.11,2868.56,2866.43,2867.952836,2863.866179,2860.886227
pareto_a1p5_xm20_L4_c1_2_test.json,3489.622,3139.477,3144.913,3142.48063,3140.676574,3139.593274
pareto_a1p5_xm100_L4_c1_2_train.json,20519.32,14980.95,14974.69,14988.09605,14960.09452,14988.95978
pareto_a1p5_xm100_L4_c1_2_test.json,22524.941,15990.194,15993.486,15990.18271,15983.88636,15990.27722
pareto_a1p5_xm10_L4_c1_2_train.json,1819.16,1639.57,1638.35,1638.045502,1638.133455,1638.077388
pareto_a1p5_xm10_L4_c1_2_test.json,1864.088,1690.847,1690.125,1690.137783,1690.116974,1690.122741
pareto_a1p5_xm1_L4_c1_2_train.json,183.53,187.6,181.95,168.8884053,169.5379884,169.566557
pareto_a1p5_xm1_L4_c1_2_test.json,181.228,186.236,179.373,166.3774002,167.1726854,167.1676404
pareto_a1p3_xm50_L4_c1_2_train.json,13718.33,10964.47,10969.43,10964.34587,10964.07534,10965.22192
pareto_a1p3_xm50_L4_c1_2_test.json,18496.434,13353.783,13366.634,13357.19949,13356.41873,13353.7774
pareto_a1p3_xm5_L4_c1_2_train.json,94279.91,32300.51,32432.76,32300.5756,32300.63455,32300.66278
pareto_a1p3_xm5_L4_c1_2_test.json,1380.103,1286.459,1300.026,1286.509585,1286.556183,1286.582565
pareto_a1p3_xm20_L4_c1_2_train.json,5992.97,5620.18,5631.61,5619.88575,5619.894472,5620.088486
pareto_a1p3_xm20_L4_c1_2_test.json,5966.901,5581.027,5593.429,5582.283333,5582.799969,5581.357375
pareto_a1p3_xm100_L4_c1_2_train.json,47749.14,27114.44,27116.76,27116.32843,27117.40851,27115.08603
pareto_a1p3_xm100_L4_c1_2_test.json,50279.059,28514.27,28514.27,28514.44402,28531.54579,28515.33548
pareto_a1p3_xm10_L4_c1_2_train.json,3234.24,3051.33,3072.28,3050.24271,3050.011936,3049.831612
pareto_a1p3_xm10_L4_c1_2_test.json,2786.772,2601.575,2624.043,2599.699913,2600.075237,2599.723091
pareto_a1p3_xm1_L4_c1_2_train.json,297.48,304.93,294.34,280.7757792,281.3544631,281.3281333
pareto_a1p3_xm1_L4_c1_2_test.json,303.556,314.268,300.411,287.2821415,287.5604887,287.5493642
normal_mu80_sd8_L4_c1_2_train.json,1416.58,634.53,628.2,639.6126941,607.8389591,628.2491682
normal_mu80_sd8_L4_c1_2_test.json,1402.712,614.422,625.889,624.8479931,605.2454641,614.4524682
normal_mu80_sd24_L4_c1_2_train.json,2603.42,1798.71,1777.63,1788.667203,1777.942521,1772.084146
normal_mu80_sd24_L4_c1_2_test.json,2609.698,1830.092,1788.501,1795.691428,1786.958147,1792.003633
normal_mu80_sd20_L4_c1_2_train.json,2342.71,1520.98,1529.76,1510.908031,1506.103022,1517.54893
normal_mu80_sd20_L4_c1_2_test.json,2289.368,1515.194,1487.151,1480.380205,1481.624546,1482.527311
normal_mu80_sd16_L4_c1_2_train.json,2001.42,1206.14,1187.55,1184.143444,1186.187664,1205.310063
normal_mu80_sd16_L4_c1_2_test.json,2004.434,1222.323,1185.32,1186.458113,1184.550723,1210.236237
normal_mu80_sd12_L4_c1_2_train.json,1686.16,921.79,888.29,897.6609704,886.2406453,894.3813143
normal_mu80_sd12_L4_c1_2_test.json,1694.665,910.313,884.843,896.5562402,882.2237855,894.5112192
normal_mu50_sd8_L4_c1_2_train.json,1088.67,594.55,603.75,589.4827767,612.9778127,588.9533619
normal_mu50_sd8_L4_c1_2_test.json,1095.946,607.144,612.41,599.0883218,617.1949633,597.6209783
normal_mu50_sd5_L4_c1_2_train.json,881.45,402.23,393.17,390.293985,399.7161385,399.0446134
normal_mu50_sd5_L4_c1_2_test.json,875.737,380.982,385.715,374.0376977,378.529552,379.7523833
normal_mu50_sd15_L4_c1_2_train.json,1608.92,1144.56,1102.48,1104.983958,1102.869046,1102.115415
normal_mu50_sd15_L4_c1_2_test.json,1613.869,1127.311,1098.653,1098.988005,1100.753755,1103.864092
normal_mu50_sd12_L4_c1_2_train.json,1394.95,901.94,879.16,882.8428098,877.0669198,883.9873185
normal_mu50_sd12_L4_c1_2_test.json,1409.088,925.109,897.461,895.9748645,894.2556972,907.5316443
normal_mu50_sd10_L4_c1_2_train.json,1240.15,775.09,756.34,736.1758783,744.2840522,738.3590752
normal_mu50_sd10_L4_c1_2_test.json,1250.3,762.984,754.305,739.3946979,742.7580507,740.2645679
normal_mu300_sd90_L4_c1_2_train.json,9729.19,6696.66,6565.31,6561.168988,6574.969099,6622.561113
normal_mu300_sd90_L4_c1_2_test.json,9733.094,6834.575,6652.701,6661.447548,6673.26371,6720.487751
normal_mu300_sd75_L4_c1_2_train.json,8588.96,5617.73,5464.24,5627.056768,5516.657169,5477.584284
normal_mu300_sd75_L4_c1_2_test.json,8647.38,5728.764,5541.883,5784.046232,5648.824668,5541.986695
normal_mu300_sd60_L4_c1_2_train.json,7433.21,4423.68,4331.96,4399.369449,4385.575865,4438.503585
normal_mu300_sd60_L4_c1_2_test.json,7519.698,4587.925,4475.474,4578.106944,4538.321762,4704.367472
normal_mu300_sd45_L4_c1_2_train.json,6364.9,3359.45,3317.62,3356.279338,3325.285599,3348.889482
normal_mu300_sd45_L4_c1_2_test.json,6377.252,3455.225,3338.359,3464.540169,3363.257226,3430.441397
normal_mu300_sd30_L4_c1_2_train.json,5318.84,2266.88,2233.57,2266.533413,2274.786708,2251.159194
normal_mu300_sd30_L4_c1_2_test.json,5274.687,2292.502,2233.382,2307.916857,2292.727058,2261.32704
normal_mu200_sd60_L4_c1_2_train.json,6589.53,4596.71,4428.02,4597.02249,4427.478848,4442.284422
normal_mu200_sd60_L4_c1_2_test.json,6517.876,4549.111,4431.16,4552.931088,4431.074729,4432.166482
normal_mu200_sd50_L4_c1_2_train.json,5751.81,3857.13,3717.11,3756.951904,3720.033919,3735.286193
normal_mu200_sd50_L4_c1_2_test.json,5779.208,3834.52,3728.141,3799.406178,3738.110794,3745.014148
normal_mu200_sd40_L4_c1_2_train.json,5068.35,3051.21,2966.03,2965.016492,2970.224563,2994.8588
normal_mu200_sd40_L4_c1_2_test.json,5026.227,3058.675,2977.478,2984.104813,2980.96225,3000.400501
normal_mu200_sd30_L4_c1_2_train.json,4233.12,2173.3,2166.25,2173.222268,2159.912786,2182.429916
normal_mu200_sd30_L4_c1_2_test.json,4253.484,2274.187,2215.867,2279.137442,2224.72978,2274.042591
normal_mu200_sd20_L4_c1_2_train.json,3489.14,1528.05,1479.78,1647.614827,1557.669926,1517.636811
normal_mu200_sd20_L4_c1_2_test.json,3502.285,1507.988,1481.437,1629.260022,1563.2026,1511.365957
normal_mu20_sd6_L4_c1_2_train.json,657.87,450.54,463.11,438.1562857,440.1022924,459.4079396
normal_mu20_sd6_L4_c1_2_test.json,650.15,458.349,463.302,444.0153199,445.982239,465.7909174
normal_mu20_sd5_L4_c1_2_train.json,581.95,383.03,392.96,373.2536864,379.7061976,380.8784326
normal_mu20_sd5_L4_c1_2_test.json,576.803,381.471,386.023,371.8900877,374.7541479,379.5640463
normal_mu20_sd4_L4_c1_2_train.json,495.99,297.67,305.33,296.4734809,291.534374,291.040105
normal_mu20_sd4_L4_c1_2_test.json,499.971,303.144,308.254,303.4227951,295.4372529,295.0419351
normal_mu20_sd3_L4_c1_2_train.json,430.36,240.55,235.38,231.5981707,229.4362173,225.7069885
normal_mu20_sd3_L4_c1_2_test.json,426.452,236.713,232.939,227.4017821,224.99361,221.6110815
normal_mu20_sd2_L4_c1_2_train.json,348.03,150.77,154.09,150.8405748,156.5977196,150.9016532
normal_mu20_sd2_L4_c1_2_test.json,351.228,151.97,154.616,151.968439,158.0696332,151.967994
normal_mu150_sd45_L4_c1_2_train.json,4905.93,3332.69,3270.73,3272.316249,3276.897393,3298.807086
normal_mu150_sd45_L4_c1_2_test.json,4883.186,3408.823,3310.363,3323.903037,3324.488172,3363.082472
normal_mu150_sd38_L4_c1_2_train.json,4332.76,2979.01,2853.65,2847.161767,2890.689363,2843.017023
normal_mu150_sd38_L4_c1_2_test.json,4352.398,2884.659,2807.266,2806.292229,2856.130965,2805.916469
normal_mu150_sd30_L4_c1_2_train.json,3798.52,2369.92,2256.34,2263.704611,2261.788488,2299.39487
normal_mu150_sd30_L4_c1_2_test.json,3725.75,2244.063,2194.214,2194.820808,2202.651952,2215.033369
normal_mu150_sd22_L4_c1_2_train.json,3127.01,1621.71,1616.05,1620.402905,1603.944361,1623.708266
normal_mu150_sd22_L4_c1_2_test.json,3155.246,1681.364,1653.422,1682.544589,1637.885988,1664.416932
normal_mu150_sd15_L4_c1_2_train.json,2609.4,1127.8,1097.76,1129.360867,1119.58344,1147.191192
normal_mu150_sd15_L4_c1_2_test.json,2626.077,1130.188,1106.464,1131.527253,1129.001742,1153.984511
normal_mu100_sd25_L4_c1_2_train.json,2940.24,1942.31,1903.36,1911.107892,1897.928528,1906.390799
normal_mu100_sd25_L4_c1_2_test.json,2855.349,1871.34,1835.912,1854.037018,1833.032785,1837.206104
normal_mu100_sd20_L4_c1_2_train.json,2514.55,1508.83,1495.03,1480.347847,1492.139975,1481.192729
normal_mu100_sd20_L4_c1_2_test.json,2500.145,1525.282,1492.979,1482.770009,1491.300965,1480.271645
normal_mu100_sd15_L4_c1_2_train.json,2148.12,1175.76,1139.02,1153.768844,1145.987792,1175.375149
normal_mu100_sd15_L4_c1_2_test.json,2125.03,1130.925,1101.155,1119.403425,1108.811261,1133.089022
negbin_r5_p0p8_L4_c1_2_train.json,96.49,106.52,96.49,85.50308086,85.6149149,85.30407237
negbin_r5_p0p8_L4_c1_2_test.json,94.087,108.587,94.087,84.69302465,84.79540395,85.1728313
negbin_r5_p0p6_L4_c1_2_train.json,193.56,168.07,183.33,161.9205389,161.9647668,161.3032258
negbin_r5_p0p6_L4_c1_2_test.json,193.348,168.529,182.863,162.1364545,162.083539,162.1802465
negbin_r5_p0p4_L4_c1_2_train.json,376.6,299.7,314.75,293.7823238,293.867659,292.7601352
negbin_r5_p0p4_L4_c1_2_test.json,372.907,313.603,315.946,299.8013374,300.1572711,299.8009353
negbin_r5_p0p3_L4_c1_2_train.json,547.65,445.67,446.05,444.4637645,437.7740873,438.4123238
negbin_r5_p0p3_L4_c1_2_test.json,547.907,435.833,435.269,436.1028848,431.8699695,430.7700354
negbin_r5_p0p2_L4_c1_2_train.json,888.24,702.25,707.73,692.4456451,691.960126,694.2361216
negbin_r5_p0p2_L4_c1_2_test.json,886.47,703.032,701.039,690.5385023,690.2473662,693.2266107
negbin_r5_p0p1_L4_c1_2_train.json,1892.29,1493.18,1474.73,1493.817526,1470.749449,1468.783995
negbin_r5_p0p1_L4_c1_2_test.json,1913.756,1495.255,1488.633,1493.571332,1484.114564,1482.543921
negbin_r40_p0p8_L4_c1_2_train.json,356.81,269.68,267.69,258.2077658,259.1625093,258.3780759
negbin_r40_p0p8_L4_c1_2_test.json,358.101,267.118,267.783,255.228934,257.1922327,255.229548
negbin_r40_p0p6_L4_c1_2_train.json,756.26,484.08,487.21,483.1683623,483.079671,479.9898906
negbin_r40_p0p6_L4_c1_2_test.json,753.669,490.428,484.433,488.0280803,488.0331774,480.0862919
negbin_r40_p0p4_L4_c1_2_train.json,1471.08,892.6,881.35,890.973217,888.5414605,878.8289157
negbin_r40_p0p4_L4_c1_2_test.json,1495.947,903.822,887.306,901.7072856,910.4367252,888.3811151
negbin_r40_p0p3_L4_c1_2_train.json,2184.25,1264.39,1250.38,1244.634375,1255.26766,1235.283244
negbin_r40_p0p3_L4_c1_2_test.json,2229.974,1297.857,1287.138,1277.838911,1278.950221,1267.060282
negbin_r40_p0p2_L4_c1_2_train.json,3662.27,2064.57,2041.03,2079.381067,2041.669749,2043.496303
negbin_r40_p0p2_L4_c1_2_test.json,3672.734,2095.607,2049.888,2104.053499,2050.810594,2053.543794
negbin_r40_p0p1_L4_c1_2_train.json,7962.67,4494.2,4368,4430.337058,4366.917777,4377.667731
negbin_r40_p0p1_L4_c1_2_test.json,8017.41,4443.721,4364.126,4435.653638,4370.722668,4379.880994
negbin_r20_p0p8_L4_c1_2_train.json,229.17,176.2,185.27,175.788901,176.6512624,175.3742445
negbin_r20_p0p8_L4_c1_2_test.json,227.96,180.421,186.336,178.9561146,181.5862706,178.2108831
negbin_r20_p0p6_L4_c1_2_train.json,473.85,342.78,378.47,337.3366317,339.9857109,338.7012207
negbin_r20_p0p6_L4_c1_2_test.json,472.623,345.337,375.848,338.3371846,341.8289979,338.2541237
negbin_r20_p0p4_L4_c1_2_train.json,912.64,630.63,644.76,616.2907426,626.5009702,626.8275973
negbin_r20_p0p4_L4_c1_2_test.json,928.118,629.66,652.433,622.0203876,632.5552219,630.8229174
negbin_r20_p0p3_L4_c1_2_train.json,1349.34,905.17,914.65,890.4974644,891.4543362,901.2456056
negbin_r20_p0p3_L4_c1_2_test.json,1370.64,913.284,926.087,898.7484874,899.6924911,908.7000994
negbin_r20_p0p2_L4_c1_2_train.json,2273.27,1481.08,1455.06,1446.94526,1441.059652,1441.539803
negbin_r20_p0p2_L4_c1_2_test.json,2252.836,1461.278,1446.865,1439.244002,1433.38578,1441.872167
negbin_r20_p0p1_L4_c1_2_train.json,4877.21,3095.1,3035.18,3037.859292,3036.350947,3048.546638
negbin_r20_p0p1_L4_c1_2_test.json,4861.139,3081.757,3043.458,3043.727254,3043.558335,3051.189661
negbin_r2_p0p8_L4_c1_2_train.json,49.03,50.9,50.9,49.05823605,49.0311081,49.07791563
negbin_r2_p0p8_L4_c1_2_test.json,48.097,49.77,49.77,48.12219074,48.09799136,48.13986498
negbin_r2_p0p6_L4_c1_2_train.json,105.58,116.77,106.17,96.12911852,95.72950724,96.32063549
negbin_r2_p0p6_L4_c1_2_test.json,106.295,122.535,106.32,96.80159563,96.60375062,96.95245149
negbin_r2_p0p4_L4_c1_2_train.json,206.95,183.18,201.02,177.8869397,177.9109705,178.3316826
negbin_r2_p0p4_L4_c1_2_test.json,205.528,184.304,199.445,178.8312587,178.4431073,179.151233
negbin_r2_p0p3_L4_c1_2_train.json,301.73,266.24,277.19,261.544949,261.8307209,261.4411553
negbin_r2_p0p3_L4_c1_2_test.json,299.871,259.674,275.316,258.0056711,258.3524672,258.3098468
negbin_r2_p0p2_L4_c1_2_train.json,485.23,416.33,414.78,410.0390273,406.6171766,406.8628491
negbin_r2_p0p2_L4_c1_2_test.json,491.484,422.685,420.933,421.8441553,419.2009326,418.8332406
negbin_r2_p0p1_L4_c1_2_train.json,1042.42,874.16,887.57,862.5072775,865.4767366,869.8584001
negbin_r2_p0p1_L4_c1_2_test.json,1048.93,888.46,902.513,886.1923342,884.9412978,895.5469847
negbin_r10_p0p8_L4_c1_2_train.json,147.81,137.91,143.87,123.8031544,123.6537276,123.6187293
negbin_r10_p0p8_L4_c1_2_test.json,146.043,138.279,143.199,122.8515967,122.7355942,122.7829156
negbin_r10_p0p6_L4_c1_2_train.json,305.41,240.98,240.41,238.456886,237.9606877,237.6679432
negbin_r10_p0p6_L4_c1_2_test.json,301.549,238.804,237.938,237.1952068,236.993138,235.226249
negbin_r10_p0p4_L4_c1_2_train.json,578.72,427.44,449.85,424.5049341,424.4169393,423.8898826
negbin_r10_p0p4_L4_c1_2_test.json,586.577,442.86,456.821,440.7285806,433.8078527,436.509994
negbin_r10_p0p3_L4_c1_2_train.json,854.45,635.01,624.22,624.057281,624.6489908,624.2074705
negbin_r10_p0p3_L4_c1_2_test.json,863.569,641.227,630.754,630.8381126,632.2445367,632.402319
negbin_r10_p0p2_L4_c1_2_train.json,1412.53,1035.89,1016.2,1022.856774,1020.498365,1032.940633
negbin_r10_p0p2_L4_c1_2_test.json,1404.168,1009.638,994.197,1000.055315,996.9872139,1010.265059
negbin_r10_p0p1_L4_c1_2_train.json,3031.3,2158.26,2134.58,2158.265805,2135.564242,2158.628069
negbin_r10_p0p1_L4_c1_2_test.json,3042.962,2167.525,2129.964,2167.636134,2134.257032,2150.10649
logn_mlog4_s1p3_L4_c1_2_train.json,10926.42,9891.6,9811.46,9823.399933,9809.977753,9811.945169
logn_mlog4_s1p3_L4_c1_2_test.json,10346.251,9380.302,9366.141,9378.433222,9369.508254,9370.681492
logn_mlog4_s1_L4_c1_2_train.json,6120.59,5524.46,5496.77,5502.005236,5498.890095,5493.530053
logn_mlog4_s1_L4_c1_2_test.json,6259.333,5637.95,5625.188,5629.968808,5623.550068,5625.359121
logn_mlog4_s0p7_L4_c1_2_train.json,3782.13,3151.98,3152.77,3156.765552,3144.686748,3144.038657
logn_mlog4_s0p7_L4_c1_2_test.json,3815.285,3218.994,3209.924,3211.543855,3204.151278,3200.589497
logn_mlog4_s0p5_L4_c1_2_train.json,2747.69,2149.78,2137.32,2149.784518,2147.718752,2132.49038
logn_mlog4_s0p5_L4_c1_2_test.json,2722.547,2145.075,2127.4,2145.054885,2128.677866,2122.682465
logn_mlog4_s0p3_L4_c1_2_train.json,1746.07,1219.19,1201.52,1221.209797,1219.945861,1200.098503
logn_mlog4_s0p3_L4_c1_2_test.json,1776.793,1226.554,1208.497,1232.557013,1230.804328,1210.039912
logn_mlog3p5_s1p3_L4_c1_2_train.json,6484.52,6111.59,6064.38,6080.274065,6064.926424,6070.348273
logn_mlog3p5_s1p3_L4_c1_2_test.json,6166.898,5769.42,5768.308,5774.890443,5764.069863,5771.102434
logn_mlog3p5_s1_L4_c1_2_train.json,3966.76,3569.66,3560.14,3568.439303,3560.156639,3556.73565
logn_mlog3p5_s1_L4_c1_2_test.json,3781.949,3386.659,3384.961,3390.215451,3382.035966,3378.090786
logn_mlog3p5_s0p7_L4_c1_2_train.json,2324.57,1957.48,1953.76,1957.153538,1956.611782,1950.629617
logn_mlog3p5_s0p7_L4_c1_2_test.json,2325.805,1962.611,1953.788,1962.644741,1956.117834,1950.420564
logn_mlog3p5_s0p5_L4_c1_2_train.json,1672.53,1319.28,1309.51,1319.435778,1316.11614,1307.22977
logn_mlog3p5_s0p5_L4_c1_2_test.json,1632.376,1286.458,1275.21,1292.604585,1285.892915,1274.795684
logn_mlog3p5_s0p3_L4_c1_2_train.json,1073.82,748.19,733.78,736.2216222,733.8016784,733.520804
logn_mlog3p5_s0p3_L4_c1_2_test.json,1078.256,737.364,730.079,731.1306363,730.1100905,728.1238432
logn_mlog3_s1p3_L4_c1_2_train.json,3766.68,3504.26,3509.12,3504.299539,3503.999514,3504.24258
logn_mlog3_s1p3_L4_c1_2_test.json,3750.153,3505.723,3507.096,3507.123117,3503.3943,3505.89205
logn_mlog3_s1_L4_c1_2_train.json,2201.22,1982.71,2004.52,1984.278963,1982.833781,1980.848857
logn_mlog3_s1_L4_c1_2_test.json,2267.571,2035.932,2047.167,2039.951227,2035.73712,2034.120123
logn_mlog3_s0p7_L4_c1_2_train.json,1390.23,1183.05,1193.52,1183.394125,1181.789582,1179.715433
logn_mlog3_s0p7_L4_c1_2_test.json,1409.499,1193.866,1204.087,1194.659453,1189.483905,1189.119188
logn_mlog3_s0p5_L4_c1_2_train.json,997.03,788.19,791.12,786.749855,781.0179556,778.81642
logn_mlog3_s0p5_L4_c1_2_test.json,991.029,787.352,792.716,786.220005,779.4396183,780.9675299
logn_mlog3_s0p3_L4_c1_2_train.json,653.62,457.51,458.35,458.306012,449.0603292,456.2375147
logn_mlog3_s0p3_L4_c1_2_test.json,656.298,452.086,457.247,453.3124705,446.171686,451.045789
logn_mlog2p5_s1p3_L4_c1_2_train.json,2292.15,2127.73,2141.08,2124.364321,2127.739112,2121.575348
logn_mlog2p5_s1p3_L4_c1_2_test.json,2269.022,2115.545,2121.683,2114.018336,2117.303296,2125.06494
logn_mlog2p5_s1_L4_c1_2_train.json,1304.13,1166.78,1166.81,1166.527592,1166.070807,1161.803234
logn_mlog2p5_s1_L4_c1_2_test.json,1390.8,1253.121,1255.678,1253.310279,1250.344344,1251.146023
logn_mlog2p5_s0p7_L4_c1_2_train.json,844.7,723.35,723.35,719.3624702,719.8400955,718.034686
logn_mlog2p5_s0p7_L4_c1_2_test.json,860.503,731.424,731.219,727.0307868,727.1905231,723.5633289
logn_mlog2p5_s0p5_L4_c1_2_train.json,609.01,483.89,489.03,479.8051153,479.3324638,480.1185265
logn_mlog2p5_s0p5_L4_c1_2_test.json,607.863,484.701,492.332,481.1542904,478.235426,479.6265816
logn_mlog2p5_s0p3_L4_c1_2_train.json,397.49,270.35,311.61,271.4196807,270.8524699,275.8074359
logn_mlog2p5_s0p3_L4_c1_2_test.json,396.607,272.275,310.899,273.5444745,270.9561719,275.2427939
logn_mlog2_s1p3_L4_c1_2_train.json,1332.96,1250.49,1267.99,1244.567388,1246.981675,1243.928779
logn_mlog2_s1p3_L4_c1_2_test.json,1385.693,1293.683,1315.888,1291.748268,1294.486785,1293.329335
logn_mlog2_s1_L4_c1_2_train.json,832.62,754.2,775.84,750.9837754,750.2066175,749.5877703
logn_mlog2_s1_L4_c1_2_test.json,836.725,752.655,777.013,748.1652077,748.0876338,747.91688
logn_mlog2_s0p7_L4_c1_2_train.json,512.76,438.37,459.72,429.3176574,429.2888085,429.2859413
logn_mlog2_s0p7_L4_c1_2_test.json,515.61,437.85,464.518,433.636271,434.3451569,433.692432
logn_mlog2_s0p5_L4_c1_2_train.json,362.18,294.69,314.97,283.5844113,282.3730393,282.3209113
logn_mlog2_s0p5_L4_c1_2_test.json,365.687,295.109,319.708,288.9685989,285.9522109,285.8488853
logn_mlog2_s0p3_L4_c1_2_train.json,245.61,192.57,202.55,172.154455,172.4840481,171.9769304
logn_mlog2_s0p3_L4_c1_2_test.json,243.01,176.11,198.396,165.7127848,167.1499999,165.7064522
