dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
pareto_a2p60078_xm76p9375_L2_p2_test,3477.37,3455.094,3458.136
pareto_a2p80278_xm48p2408_L2_p2_train,1807.06,1792.9,1802.45
pareto_a2p80278_xm48p2408_L2_p2_test,1919.081,1913.34,1914.567
pareto_a2p80278_xm96p4816_L2_p2_train,3872.72,3863.93,3875.64
pareto_a2p80278_xm96p4816_L2_p2_test,3842.068,3840.596,3833.943
pareto_a2p94365_xm33p0143_L2_p2_train,1262.18,1259.45,1259.28
pareto_a2p94365_xm33p0143_L2_p2_test,1226.235,1222.416,1221.999
pareto_a3p23607_xm69p0983_L2_p2_train,2157.41,2156.35,2156.34
pareto_a3p23607_xm69p0983_L2_p2_test,2127.065,2124.977,2122.945
pareto_a3p69258_xm36p4593_L2_p2_train,889.51,887.35,884.84
pareto_a3p69258_xm36p4593_L2_p2_test,941.494,939.94,940.15
pareto_a3p69258_xm54p689_L2_p2_train,1381.55,1380.01,1376.07
pareto_a3p69258_xm54p689_L2_p2_test,1409.332,1408.532,1410.016
pareto_a3p69258_xm91p1484_L2_p2_train,2256.68,2245.35,2247.53
pareto_a3p69258_xm91p1484_L2_p2_test,2310.355,2303.154,2301.541
pareto_a4p16228_xm113p962_L2_p2_train,2453.37,2446.27,2437.99
pareto_a4p16228_xm113p962_L2_p2_test,2437.92,2432.837,2424.023
pareto_a4p4801_xm77p6791_L2_p2_train,1524.89,1523.29,1514.11
pareto_a4p4801_xm77p6791_L2_p2_test,1488.614,1487.623,1486.837
pareto_a4p88104_xm59p6344_L2_p2_train,1015.23,1010.56,1009.3
pareto_a4p88104_xm59p6344_L2_p2_test,1034.696,1034.99,1027.614
pareto_a5p28499_xm101p348_L2_p2_train,1595.07,1588.78,1590.62
pareto_a5p28499_xm101p348_L2_p2_test,1581.777,1575.804,1572.978
pareto_a6p09902_xm125p406_L2_p2_train,1613.76,1611.02,1599.15
pareto_a6p09902_xm125p406_L2_p2_test,1609.654,1609.53,1594.662
pareto_a6p09902_xm41p802_L2_p2_train,588.74,564.08,561.6
pareto_a6p09902_xm41p802_L2_p2_test,559.463,533.898,535.239
pareto_a6p09902_xm83p6039_L2_p2_train,1084.5,1083.12,1077.9
pareto_a6p09902_xm83p6039_L2_p2_test,1073.018,1069.228,1062.156
pareto_a7p32949_xm107p946_L2_p2_train,1112.87,1112.73,1129.51
pareto_a7p32949_xm107p946_L2_p2_test,1102.084,1102.6,1119.568
pareto_a8p56637_xm132p49_L2_p2_train,1099.95,1098.7,1117.74
pareto_a8p56637_xm132p49_L2_p2_test,1131.25,1126.011,1159.964
pareto_a8p56637_xm66p2448_L2_p2_train,533.67,532.9,535.37
pareto_a8p56637_xm66p2448_L2_p2_test,565.455,559.31,564.711
poisson_lam100_L2_p2_train,762.89,757.8,725.39
poisson_lam100_L2_p2_test,733.994,730.096,710.62
poisson_lam125_L2_p2_train,827.52,822.98,805.61
poisson_lam125_L2_p2_test,817.763,812.422,798.086
poisson_lam150_L2_p2_train,928.4,924.26,875.83
poisson_lam150_L2_p2_test,913.793,909.108,869.931
poisson_lam50_L2_p2_train,519.27,516.22,501.71
poisson_lam50_L2_p2_test,519.584,514.187,499.085
poisson_lam75_L2_p2_train,627.93,626.05,642.88
poisson_lam75_L2_p2_test,629.745,625.933,645.476
tri_a0_c0_b150_L2_p2_train,2438.62,2439.94,2455.25
tri_a0_c0_b150_L2_p2_test,2467.579,2470.155,2478.827
tri_a0_c0_b225_L2_p2_train,3737.97,3740.55,3741.09
tri_a0_c0_b225_L2_p2_test,3718.198,3734.051,3727.321
tri_a0_c0_b300_L2_p2_train,4914.18,4923.31,4926.5
tri_a0_c0_b300_L2_p2_test,4925.611,4934.019,4939.639
tri_a0_c0_b375_L2_p2_train,6234.87,6236.41,6239.96
tri_a0_c0_b375_L2_p2_test,6233.109,6231.32,6252.349
tri_a0_c15p6283_b134p372_L2_p2_train,2049.14,2042.82,2069.69
tri_a0_c15p6283_b134p372_L2_p2_test,2105.522,2105.572,2115.15
tri_a0_c17p3344_b432p666_L2_p2_train,6994.1,7002.17,7038.78
tri_a0_c17p3344_b432p666_L2_p2_test,6982.45,6994.223,7026.725
tri_a0_c63p3975_b236p603_L2_p2_train,3529.88,3526.46,3539.17
tri_a0_c63p3975_b236p603_L2_p2_test,3523.359,3522.928,3529.511
tri_a0_c8p6672_b216p333_L2_p2_train,3502.25,3508.71,3508.55
tri_a0_c8p6672_b216p333_L2_p2_test,3496.964,3505.509,3511.979
tri_a100p505_c125_b149p495_L2_p2_train,733.87,726.59,711.21
tri_a100p505_c125_b149p495_L2_p2_test,742.884,735.882,728.494
tri_a101p01_c150_b198p99_L2_p2_train,1495.94,1479.69,1453.64
tri_a101p01_c150_b198p99_L2_p2_test,1487.68,1473.812,1449.662
tri_a125p505_c150_b174p495_L2_p2_train,754.37,751.67,718.71
tri_a125p505_c150_b174p495_L2_p2_test,745.491,744.388,719.236
tri_a1p01021_c50_b98p9898_L2_p2_train,1445.34,1439.07,1430.19
tri_a1p01021_c50_b98p9898_L2_p2_test,1438.783,1432.974,1416.377
tri_a1p51531_c75_b148p485_L2_p2_train,2191.23,2186.38,2166.63
tri_a1p51531_c75_b148p485_L2_p2_test,2167.012,2154.636,2145.037
tri_a25p5051_c50_b74p4949_L2_p2_train,728.69,726.39,719.88
tri_a25p5051_c50_b74p4949_L2_p2_test,731.603,732.001,717.273
tri_a26p0102_c75_b123p99_L2_p2_train,1483.84,1468.09,1456.14
tri_a26p0102_c75_b123p99_L2_p2_test,1461.095,1449.472,1444.056
tri_a26p5153_c100_b173p485_L2_p2_train,2206.16,2194.16,2172.68
tri_a26p5153_c100_b173p485_L2_p2_test,2179.788,2165.484,2140.54
tri_a27p5255_c150_b272p474_L2_p2_train,3578.5,3549.44,3528.29
tri_a27p5255_c150_b272p474_L2_p2_test,3649.147,3622.662,3585.617
tri_a2p52551_c125_b247p474_L2_p2_train,3556.41,3555.81,3499.47
tri_a2p52551_c125_b247p474_L2_p2_test,3597.493,3592.661,3576.651
tri_a50p5051_c75_b99p4949_L2_p2_train,753.69,741.74,743.42
tri_a50p5051_c75_b99p4949_L2_p2_test,747.242,736.163,736.37
tri_a51p0102_c100_b148p99_L2_p2_train,1444.4,1423.74,1410.02
tri_a51p0102_c100_b148p99_L2_p2_test,1477.178,1456.651,1431.094
tri_a51p5153_c125_b198p485_L2_p2_train,2187.7,2176.18,2152.13
tri_a51p5153_c125_b198p485_L2_p2_test,2185.885,2174.723,2154.953
tri_a75p5051_c100_b124p495_L2_p2_train,745.59,739.47,725.46
tri_a75p5051_c100_b124p495_L2_p2_test,749.83,744.915,738.007
tri_a76p0102_c125_b173p99_L2_p2_train,1484.38,1477.65,1430.87
tri_a76p0102_c125_b173p99_L2_p2_test,1476.091,1473.72,1437.793
tri_a76p5153_c150_b223p485_L2_p2_train,2193.75,2178.66,2203.99
tri_a76p5153_c150_b223p485_L2_p2_test,2188.975,2177.397,2193.168
weib_k0p542693_lam28p7625_L2_p2_train,4211.63,4211.38,4215.44
weib_k0p542693_lam28p7625_L2_p2_test,4274.559,4272.949,4289.206
weib_k0p759909_lam63p6667_L2_p2_train,5450.73,5451.03,5464.79
weib_k0p759909_lam63p6667_L2_p2_test,5278.668,5274.632,5291.165
weib_k12p1534_lam104p304_L2_p2_train,782.52,774.39,730.2
weib_k12p1534_lam104p304_L2_p2_test,762.636,758.569,722.897
weib_k15p3482_lam129p352_L2_p2_train,773.58,762.91,708.74
weib_k15p3482_lam129p352_L2_p2_test,771.682,761.529,712.214
weib_k18p5468_lam154p382_L2_p2_train,767.7,763.07,722.99
weib_k18p5468_lam154p382_L2_p2_test,768.207,764.216,722.854
weib_k1_lam100_L2_p2_train,6155.91,6154.81,6160.39
weib_k1_lam100_L2_p2_test,6085.11,6092.729,6115.305
weib_k1_lam50_L2_p2_train,3009.32,3008.91,3020.7
weib_k1_lam50_L2_p2_test,3011.802,3010.663,3020.131
weib_k1p25825_lam134p408_L2_p2_train,6454.13,6456.96,6481.21
weib_k1p25825_lam134p408_L2_p2_test,6425.972,6437.749,6445.425
weib_k1p53009_lam166p545_L2_p2_train,6715.34,6722.92,6696.19
weib_k1p53009_lam166p545_L2_p2_test,6705.217,6709.428,6718.013
weib_k1p53009_lam83p2723_L2_p2_train,3323.61,3321.77,3337.39
weib_k1p53009_lam83p2723_L2_p2_test,3353.462,3352.584,3359.836
weib_k1p71708_lam56p0756_L2_p2_train,2027.88,2027.44,2041.67
weib_k1p71708_lam56p0756_L2_p2_test,2030.609,2031.238,2035.183
weib_k2p10135_lam112p906_L2_p2_train,3498.16,3489.88,3468.13
weib_k2p10135_lam112p906_L2_p2_test,3493.738,3472.4,3459.291
weib_k2p69562_lam140p57_L2_p2_train,3533.46,3530.58,3524.98
weib_k2p69562_lam140p57_L2_p2_test,3539.61,3536.726,3535.051
weib_k2p69562_lam56p2282_L2_p2_train,1440.43,1437.39,1431.89
weib_k2p69562_lam56p2282_L2_p2_test,1405.095,1402.482,1405.116
weib_k2p69562_lam84p3423_L2_p2_train,2153.57,2158.25,2157.4
weib_k2p69562_lam84p3423_L2_p2_test,2137.043,2141.626,2121.963
weib_k3p30352_lam167p212_L2_p2_train,3612.12,3581.96,3529.11
weib_k3p30352_lam167p212_L2_p2_test,3601.652,3572.394,3552.301
weib_k3p71377_lam110p786_L2_p2_train,2180.52,2175.92,2143.11
weib_k3p71377_lam110p786_L2_p2_test,2162.62,2158.357,2140.105
weib_k4p23053_lam82p4795_L2_p2_train,1440.18,1430.26,1413.5
weib_k4p23053_lam82p4795_L2_p2_test,1469.461,1449.425,1430.524
weib_k4p75056_lam136p545_L2_p2_train,2202.26,2184.49,2143.85
weib_k4p75056_lam136p545_L2_p2_test,2192.063,2174.111,2135.154
weib_k5p7974_lam107p998_L2_p2_train,1481.74,1457.84,1419.27
weib_k5p7974_lam107p998_L2_p2_test,1485.768,1461.841,1426.642
weib_k5p7974_lam161p996_L2_p2_train,2225.97,2193.59,2166.48
weib_k5p7974_lam161p996_L2_p2_test,2237.623,2192.256,2186.415
weib_k5p7974_lam53p9988_L2_p2_train,721.78,721.9,708.54
weib_k5p7974_lam53p9988_L2_p2_test,734.339,732.604,710.307
weib_k7p37819_lam133p267_L2_p2_train,1487.92,1463.82,1435.34
weib_k7p37819_lam133p267_L2_p2_test,1489.098,1472.534,1445.039
weib_k8p96623_lam158p428_L2_p2_train,1456.93,1445.5,1392.45
weib_k8p96623_lam158p428_L2_p2_test,1497.356,1488.03,1422.9
weib_k8p96623_lam79p2139_L2_p2_train,766.58,741.7,727.6
weib_k8p96623_lam79p2139_L2_p2_test,779.319,751.539,721.856
