dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
gamma_k56p25_th2p66667_L4_p2_train,1445.64,1438.14,1429.34
gamma_k56p25_th2p66667_L4_p2_test,1473.62,1470.787,1452.85
gamma_k6p25_th12_L4_p2_train,2140.47,2140.14,2139.79
gamma_k6p25_th12_L4_p2_test,2113.39,2108.3,2105.956
gamma_k6p25_th20_L4_p2_train,3531.19,3525.39,3496.34
gamma_k6p25_th20_L4_p2_test,3518.11,3513.709,3506.432
gamma_k6p25_th8_L4_p2_train,1378.53,1367.56,1364.8
gamma_k6p25_th8_L4_p2_test,1408.454,1411.63,1405.039
gamma_k9_th16p6667_L4_p2_train,3499.42,3498.45,3496.82
gamma_k9_th16p6667_L4_p2_test,3575.521,3572.568,3558.716
geom_p0p00662252_L4_p2_train,9094.67,9094.66,9103.98
geom_p0p00662252_L4_p2_test,9173.621,9174.094,9202.142
geom_p0p00793651_L4_p2_train,7390.87,7384.86,7416.88
geom_p0p00793651_L4_p2_test,7680.077,7688.902,7678.762
geom_p0p00990099_L4_p2_train,6254.07,6254.49,6303.91
geom_p0p00990099_L4_p2_test,6208.719,6195.884,6208.399
geom_p0p0131579_L4_p2_train,4538.58,4525.37,4539.1
geom_p0p0131579_L4_p2_test,4587.322,4580.69,4589.946
geom_p0p0196078_L4_p2_train,3017.12,3018.2,3029.14
geom_p0p0196078_L4_p2_test,3092.573,3091.566,3110.78
logn_mlog3p1073_s1p26864_L4_p2_train,3669.38,3668.85,3667.42
logn_mlog3p1073_s1p26864_L4_p2_test,3727.311,3728.396,3732.728
logn_mlog3p56545_s0p832555_L4_p2_train,2647.01,2646.22,2662.03
logn_mlog3p56545_s0p832555_L4_p2_test,2688.942,2683.482,2685.013
logn_mlog3p75828_s0p554513_L4_p2_train,1891.2,1893.31,1893.67
logn_mlog3p75828_s0p554513_L4_p2_test,1878.187,1881.064,1883.217
logn_mlog3p80666_s1p01077_L4_p2_train,4850.5,4849.76,4866.88
logn_mlog3p80666_s1p01077_L4_p2_test,4696.558,4697.981,4702.833
logn_mlog3p83781_s0p385253_L4_p2_train,1350.0,1347.55,1349.07
logn_mlog3p83781_s0p385253_L4_p2_test,1340.292,1333.793,1332.052
logn_mlog3p89241_s0p198042_L4_p2_train,724.9,709.07,718.32
logn_mlog3p89241_s0p198042_L4_p2_test,728.523,714.506,725.832
logn_mlog4p13363_s0p606403_L4_p2_train,3135.63,3134.18,3154.25
logn_mlog4p13363_s0p606403_L4_p2_test,3015.459,3011.373,3014.443
logn_mlog4p24328_s0p385253_L4_p2_train,2004.97,2001.82,2005.98
logn_mlog4p24328_s0p385253_L4_p2_test,2009.469,2007.431,2009.344
logn_mlog4p2586_s0p832555_L4_p2_train,5514.6,5510.95,5536.9
logn_mlog4p2586_s0p832555_L4_p2_test,5336.203,5337.637,5345.971
logn_mlog4p28314_s0p2621_L4_p2_train,1418.84,1413.86,1413.21
logn_mlog4p28314_s0p2621_L4_p2_test,1403.764,1401.73,1396.901
logn_mlog4p30868_s0p132746_L4_p2_train,718.58,713.29,717.18
logn_mlog4p30868_s0p132746_L4_p2_test,736.599,730.148,741.364
logn_mlog4p4936_s0p472381_L4_p2_train,3210.46,3209.13,3208.81
logn_mlog4p4936_s0p472381_L4_p2_test,3216.259,3221.608,3214.88
logn_mlog4p56208_s0p29356_L4_p2_train,2096.24,2082.3,2073.44
logn_mlog4p56208_s0p29356_L4_p2_test,2105.718,2084.745,2079.426
logn_mlog4p58097_s0p703346_L4_p2_train,5725.4,5722.62,5727.4
logn_mlog4p58097_s0p703346_L4_p2_test,5793.041,5803.399,5803.334
logn_mlog4p58556_s0p198042_L4_p2_train,1469.23,1459.06,1443.62
logn_mlog4p58556_s0p198042_L4_p2_test,1431.966,1437.907,1422.84
logn_mlog4p6002_s0p0997513_L4_p2_train,730.57,724.19,726.96
logn_mlog4p6002_s0p0997513_L4_p2_test,741.301,732.206,736.434
logn_mlog4p7541_s0p385253_L4_p2_train,3405.63,3399.09,3397.29
logn_mlog4p7541_s0p385253_L4_p2_test,3385.61,3377.088,3371.599
logn_mlog4p80031_s0p236648_L4_p2_train,2109.7,2108.11,2082.73
logn_mlog4p80031_s0p236648_L4_p2_test,2143.175,2130.251,2117.055
logn_mlog4p81567_s0p15899_L4_p2_train,1475.22,1479.71,1479.14
logn_mlog4p81567_s0p15899_L4_p2_test,1447.061,1453.227,1440.97
logn_mlog4p82512_s0p0798724_L4_p2_train,761.42,743.88,740.45
logn_mlog4p82512_s0p0798724_L4_p2_test,751.83,742.775,746.61
logn_mlog4p82677_s0p606403_L4_p2_train,5956.56,5950.82,5960.16
logn_mlog4p82677_s0p606403_L4_p2_test,6169.887,6157.609,6154.577
logn_mlog4p95796_s0p324593_L4_p2_train,3369.03,3371.51,3353.54
logn_mlog4p95796_s0p324593_L4_p2_test,3460.482,3444.336,3441.495
logn_mlog4p99102_s0p198042_L4_p2_train,2116.19,2102.31,2093.69
logn_mlog4p99102_s0p198042_L4_p2_test,2140.151,2134.509,2133.209
logn_mlog5p00182_s0p132746_L4_p2_train,1447.35,1447.86,1448.7
logn_mlog5p00182_s0p132746_L4_p2_test,1459.829,1460.063,1446.741
logn_mlog5p00842_s0p0665928_L4_p2_train,737.51,742.81,742.81
logn_mlog5p00842_s0p0665928_L4_p2_test,746.525,752.672,752.672
negbin_r0p251256_p0p005_L4_p2_train,4267.34,4266.99,4269.17
negbin_r0p251256_p0p005_L4_p2_test,4621.606,4621.182,4623.574
negbin_r0p566751_p0p0075_L4_p2_train,5583.9,5571.15,5584.76
negbin_r0p566751_p0p0075_L4_p2_test,5581.136,5580.113,5586.454
negbin_r124875_p0p999_L4_p2_train,836.84,819.75,808.35
negbin_r124875_p0p999_L4_p2_test,857.666,846.358,825.843
negbin_r12p5_p0p111111_L4_p2_train,2170.15,2139.02,2128.05
negbin_r12p5_p0p111111_L4_p2_test,2158.504,2150.717,2142.372
negbin_r149850_p0p999_L4_p2_train,901.84,902.35,975.06
negbin_r149850_p0p999_L4_p2_test,913.598,914.148,973.017
negbin_r17p3077_p0p1875_L4_p2_train,1440.67,1438.52,1450.6
negbin_r17p3077_p0p1875_L4_p2_test,1448.121,1447.312,1442.765
negbin_r1p0101_p0p01_L4_p2_train,6092.05,6083.81,6101.94
negbin_r1p0101_p0p01_L4_p2_test,6176.947,6185.025,6183.712
negbin_r1p02041_p0p02_L4_p2_train,3153.31,3150.65,3153.38
negbin_r1p02041_p0p02_L4_p2_test,3106.726,3106.61,3112.44
negbin_r1p58228_p0p0125_L4_p2_train,6456.92,6456.05,6459.59
negbin_r1p58228_p0p0125_L4_p2_test,6453.528,6442.377,6463.237
negbin_r20p1613_p0p138889_L4_p2_train,2155.33,2151.16,2152.87
negbin_r20p1613_p0p138889_L4_p2_test,2163.878,2160.847,2165.45
negbin_r225_p0p75_L4_p2_train,763.46,756.34,758.46
negbin_r225_p0p75_L4_p2_test,740.433,740.644,748.837
negbin_r2p28426_p0p015_L4_p2_train,6483.11,6485.13,6511.55
negbin_r2p28426_p0p015_L4_p2_test,6594.694,6593.436,6594.562
negbin_r2p31959_p0p03_L4_p2_train,3357.12,3353.46,3359.13
negbin_r2p31959_p0p03_L4_p2_test,3347.514,3358.481,3363.753
negbin_r2p94118_p0p0555556_L4_p2_train,2085.62,2084.45,2092.33
negbin_r2p94118_p0p0555556_L4_p2_test,2009.816,2010.051,2019.738
negbin_r30_p0p166667_L4_p2_train,2122.87,2129.27,2132.18
negbin_r30_p0p166667_L4_p2_test,2183.762,2194.313,2170.259
negbin_r33p3333_p0p25_L4_p2_train,1426.4,1425.94,1439.64
negbin_r33p3333_p0p25_L4_p2_test,1464.965,1461.096,1444.743
negbin_r4p16667_p0p04_L4_p2_train,3518.48,3518.39,3514.81
negbin_r4p16667_p0p04_L4_p2_test,3432.347,3435.682,3455.152
negbin_r50_p0p5_L4_p2_train,740.92,718.74,717.16
negbin_r50_p0p5_L4_p2_test,747.151,730.393,725.96
negbin_r56p8182_p0p3125_L4_p2_train,1489.84,1490.2,1497.29
negbin_r56p8182_p0p3125_L4_p2_test,1478.565,1479.203,1488.466
negbin_r6p57895_p0p05_L4_p2_train,3435.69,3418.1,3416.45
negbin_r6p57895_p0p05_L4_p2_test,3534.465,3511.998,3508.999
negbin_r6p81818_p0p0833333_L4_p2_train,2086.02,2083.17,2090.06
negbin_r6p81818_p0p0833333_L4_p2_test,2126.2,2121.526,2126.24
negbin_r7p14286_p0p125_L4_p2_train,1431.18,1415.46,1421.76
negbin_r7p14286_p0p125_L4_p2_test,1408.73,1405.581,1399.448
negbin_r90_p0p375_L4_p2_train,1530.36,1535.75,1505.84
negbin_r90_p0p375_L4_p2_test,1469.885,1487.786,1455.883
negbin_r99900_p0p999_L4_p2_train,754.89,754.81,758.07
negbin_r99900_p0p999_L4_p2_test,751.965,749.699,754.926
negbin_r9p57447_p0p06_L4_p2_train,3602.87,3590.03,3582.51
negbin_r9p57447_p0p06_L4_p2_test,3539.101,3532.098,3530.72
normal_mu100_sd100_L4_p2_train,6168.29,6166.02,6169.23
normal_mu100_sd100_L4_p2_test,6238.711,6238.546,6236.788
normal_mu100_sd10_L4_p2_train,731.2,728.71,741.71
normal_mu100_sd10_L4_p2_test,753.712,752.282,767.249
normal_mu100_sd20_L4_p2_train,1523.51,1500.87,1479.1
normal_mu100_sd20_L4_p2_test,1494.223,1491.154,1481.29
normal_mu100_sd30_L4_p2_train,2260.72,2248.92,2231.14
normal_mu100_sd30_L4_p2_test,2259.672,2239.39,2231.11
normal_mu100_sd50_L4_p2_train,3751.38,3746.23,3743.84
normal_mu100_sd50_L4_p2_test,3614.221,3631.666,3618.66
normal_mu125_sd100_L4_p2_train,6731.06,6734.2,6740.21
normal_mu125_sd100_L4_p2_test,6621.181,6626.424,6628.643
normal_mu125_sd10_L4_p2_train,772.13,753.95,736.86
normal_mu125_sd10_L4_p2_test,758.254,755.344,736.183
normal_mu125_sd20_L4_p2_train,1454.96,1456.08,1459.97
normal_mu125_sd20_L4_p2_test,1507.25,1505.147,1518.23
normal_mu125_sd30_L4_p2_train,2213.51,2212.59,2192.64
normal_mu125_sd30_L4_p2_test,2233.17,2236.489,2208.81
normal_mu125_sd50_L4_p2_train,3681.6,3684.41,3667.71
normal_mu125_sd50_L4_p2_test,3660.674,3659.171,3650.748
normal_mu150_sd100_L4_p2_train,6877.87,6874.9,6873.74
normal_mu150_sd100_L4_p2_test,6932.319,6932.496,6917.637
normal_mu150_sd10_L4_p2_train,765.99,773.06,786.66
normal_mu150_sd10_L4_p2_test,763.517,768.138,770.107
normal_mu150_sd20_L4_p2_train,1449.75,1451.6,1437.76
normal_mu150_sd20_L4_p2_test,1495.5,1498.086,1479.326
normal_mu150_sd30_L4_p2_train,2316.79,2311.37,2302.32
normal_mu150_sd30_L4_p2_test,2246.479,2244.191,2261.689
normal_mu150_sd50_L4_p2_train,3854.25,3832.03,3805.34
normal_mu150_sd50_L4_p2_test,3736.894,3709.422,3682.807
normal_mu50_sd100_L4_p2_train,5121.75,5124.02,5117.84
normal_mu50_sd100_L4_p2_test,5161.253,5163.528,5190.771
normal_mu50_sd10_L4_p2_train,765.82,745.73,747.82
normal_mu50_sd10_L4_p2_test,758.819,742.148,742.286
normal_mu50_sd20_L4_p2_train,1461.96,1450.68,1457.52
normal_mu50_sd20_L4_p2_test,1478.468,1471.39,1474.76
normal_mu50_sd30_L4_p2_train,2122.01,2116.68,2127.38
normal_mu50_sd30_L4_p2_test,2121.057,2116.783,2131.639
normal_mu50_sd50_L4_p2_train,3135.93,3135.6,3150.72
normal_mu50_sd50_L4_p2_test,3123.456,3125.429,3132.228
normal_mu75_sd100_L4_p2_train,5605.02,5603.57,5647.27
normal_mu75_sd100_L4_p2_test,5729.615,5742.173,5749.233
normal_mu75_sd10_L4_p2_train,747.27,748.32,751.54
normal_mu75_sd10_L4_p2_test,758.527,754.391,759.206
normal_mu75_sd20_L4_p2_train,1478.93,1476.41,1471.69
normal_mu75_sd20_L4_p2_test,1490.895,1484.536,1476.868
normal_mu75_sd30_L4_p2_train,2160.89,2160.57,2168.74
normal_mu75_sd30_L4_p2_test,2255.11,2249.312,2276.483
normal_mu75_sd50_L4_p2_train,3401.48,3400.85,3395.59
normal_mu75_sd50_L4_p2_test,3460.813,3460.179,3460.46
pareto_a11p0499_xm90p9501_L4_p2_train,723.16,582.11,582.17
pareto_a11p0499_xm90p9501_L4_p2_test,716.091,576.877,577.143
pareto_a13p5399_xm115p768_L4_p2_train,618.92,597.84,595.31
pareto_a13p5399_xm115p768_L4_p2_test,608.69,591.178,593.603
pareto_a16p0333_xm140p644_L4_p2_train,615.22,613.32,613.32
pareto_a16p0333_xm140p644_L4_p2_test,596.521,594.478,594.478
pareto_a2p11803_xm26p3932_L4_p2_train,1766.68,1766.75,1765.02
pareto_a2p11803_xm26p3932_L4_p2_test,1791.367,1792.023,1792.126
pareto_a2p25_xm41p6667_L4_p2_train,2373.73,2363.73,2364.01
pareto_a2p25_xm41p6667_L4_p2_test,2454.339,2447.97,2448.327
pareto_a2p41421_xm29p2893_L4_p2_train,1586.47,1586.86,1589.5
pareto_a2p41421_xm29p2893_L4_p2_test,1545.031,1541.007,1536.567
pareto_a2p41421_xm58p5786_L4_p2_train,3044.96,3044.14,3045.73
pareto_a2p41421_xm58p5786_L4_p2_test,3104.877,3101.237,3107.057
pareto_a2p60078_xm76p9375_L4_p2_train,3490.51,3489.7,3484.51
