dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
dunif_L6_H184_L6_p6_train.json,dunif_L116_H184_L6_c1_2_train.json,6,1,6.0,100,50,149.5396,1046,5944.98,145,2858.46
dunif_L6_H184_L6_p6_test.json,dunif_L116_H184_L6_c1_2_test.json,6,1,6.0,1000,50,150.01788,1046,5986.468,145,2951.488
dunif_L6_H167_L6_p6_train.json,dunif_L133_H167_L6_c1_2_train.json,6,1,6.0,100,50,150.2788,1051,4552.93,148,1476.65
dunif_L6_H167_L6_p6_test.json,dunif_L133_H167_L6_c1_2_test.json,6,1,6.0,1000,50,149.91536,1051,4575.022,148,1511.588
dunif_L6_H186_L6_p6_train.json,dunif_L14_H186_L6_c1_2_train.json,6,1,6.0,100,50,98.8702,686,9230.83,86,7627.98
dunif_L6_H186_L6_p6_test.json,dunif_L14_H186_L6_c1_2_test.json,6,1,6.0,1000,50,99.7686,686,9139.262,86,7354.668
dunif_L6_H84_L6_p6_train.json,dunif_L16_H84_L6_c1_2_train.json,6,1,6.0,100,50,49.9998,346,3962.37,46,2963.29
dunif_L6_H84_L6_p6_test.json,dunif_L16_H84_L6_c1_2_test.json,6,1,6.0,1000,50,50.08574,346,3864.177,46,2931.256
dunif_L6_H126_L6_p6_train.json,dunif_L24_H126_L6_c1_2_train.json,6,1,6.0,100,50,75.3872,524,5800.87,69,4294.5
dunif_L6_H126_L6_p6_test.json,dunif_L24_H126_L6_c1_2_test.json,6,1,6.0,1000,50,75.03266,524,5755.27,69,4369.932
dunif_L6_H67_L6_p6_train.json,dunif_L33_H67_L6_c1_2_train.json,6,1,6.0,100,50,49.842,348,2439.68,47,1473.24
dunif_L6_H67_L6_p6_test.json,dunif_L33_H67_L6_c1_2_test.json,6,1,6.0,1000,50,49.93464,348,2479.138,47,1498.269
dunif_L6_H211_L6_p6_train.json,dunif_L39_H211_L6_c1_2_train.json,6,1,6.0,100,50,125.1178,873,9747.28,114,7374.46
dunif_L6_H211_L6_p6_test.json,dunif_L39_H211_L6_c1_2_test.json,6,1,6.0,1000,50,124.97476,873,9636.071,114,7320.082
dunif_L6_H109_L6_p6_train.json,dunif_L41_H109_L6_c1_2_train.json,6,1,6.0,100,50,75.0234,523,4371.11,70,2932.33
dunif_L6_H109_L6_p6_test.json,dunif_L41_H109_L6_c1_2_test.json,6,1,6.0,1000,50,74.91006,523,4371.832,70,2896.008
dunif_L6_H151_L6_p6_train.json,dunif_L49_H151_L6_c1_2_train.json,6,1,6.0,100,50,99.9038,699,6552.7,93,4503.98
dunif_L6_H151_L6_p6_test.json,dunif_L49_H151_L6_c1_2_test.json,6,1,6.0,1000,50,100.09966,699,6310.249,93,4356.229
dunif_L6_H92_L6_p6_train.json,dunif_L58_H92_L6_c1_2_train.json,6,1,6.0,100,50,74.9226,524,3027.04,72,1579.17
dunif_L6_H92_L6_p6_test.json,dunif_L58_H92_L6_c1_2_test.json,6,1,6.0,1000,50,74.96666,524,2994.043,72,1507.179
dunif_L6_H236_L6_p6_train.json,dunif_L64_H236_L6_c1_2_train.json,6,1,6.0,100,50,149.348,1040,10201.41,137,7357.1
dunif_L6_H236_L6_p6_test.json,dunif_L64_H236_L6_c1_2_test.json,6,1,6.0,1000,50,149.7144,1040,10211.122,137,7373.855
