dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
pareto_a2p25_xm41p6667_L8_p6_train,5580.22,5572.95,5572.04
pareto_a2p25_xm41p6667_L8_p6_test,5755.248,5752.076,5758.427
pareto_a2p41421_xm29p2893_L8_p6_train,3793.8,3736.54,3763.25
pareto_a2p41421_xm29p2893_L8_p6_test,3602.875,3559.817,3581.463
pareto_a2p41421_xm58p5786_L8_p6_train,7038.1,7038.95,7056.79
pareto_a2p41421_xm58p5786_L8_p6_test,7224.28,7218.8,7210.364
pareto_a2p60078_xm76p9375_L8_p6_train,7901.29,7889.99,7914.49
pareto_a2p60078_xm76p9375_L8_p6_test,8097.875,8099.252,8045.122
pareto_a2p80278_xm48p2408_L8_p6_train,4074.34,4060.42,4071.42
pareto_a2p80278_xm48p2408_L8_p6_test,4371.704,4374.944,4407.219
pareto_a2p80278_xm96p4816_L8_p6_train,8950.1,8974.64,8995.11
pareto_a2p80278_xm96p4816_L8_p6_test,8778.964,8832.236,8802.69
pareto_a2p94365_xm33p0143_L8_p6_train,2919.93,2919.58,2922.08
pareto_a2p94365_xm33p0143_L8_p6_test,2797.716,2797.375,2804.771
pareto_a3p23607_xm69p0983_L8_p6_train,4875.23,4855.91,4866.14
pareto_a3p23607_xm69p0983_L8_p6_test,4770.865,4772.348,4773.832
pareto_a3p69258_xm36p4593_L8_p6_train,1946.11,1936.45,1946.06
pareto_a3p69258_xm36p4593_L8_p6_test,2119.016,2103.334,2103.18
pareto_a3p69258_xm54p689_L8_p6_train,3068.82,3038.41,3039.43
pareto_a3p69258_xm54p689_L8_p6_test,3189.999,3153.351,3152.071
pareto_a3p69258_xm91p1484_L8_p6_train,4983.0,4972.02,4926.58
pareto_a3p69258_xm91p1484_L8_p6_test,5170.153,5128.399,5129.97
pareto_a4p16228_xm113p962_L8_p6_train,5504.15,5487.79,5454.42
pareto_a4p16228_xm113p962_L8_p6_test,5408.922,5409.984,5412.509
pareto_a4p4801_xm77p6791_L8_p6_train,3337.33,3323.18,3324.5
pareto_a4p4801_xm77p6791_L8_p6_test,3285.823,3300.898,3302.853
pareto_a4p88104_xm59p6344_L8_p6_train,2208.39,2207.08,2220.96
pareto_a4p88104_xm59p6344_L8_p6_test,2289.506,2278.007,2289.562
pareto_a5p28499_xm101p348_L8_p6_train,3508.85,3526.43,3539.1
pareto_a5p28499_xm101p348_L8_p6_test,3460.04,3490.39,3481.739
pareto_a6p09902_xm125p406_L8_p6_train,3521.78,3525.58,3514.9
pareto_a6p09902_xm125p406_L8_p6_test,3477.268,3477.069,3505.022
pareto_a6p09902_xm41p802_L8_p6_train,1254.32,1243.62,1245.97
pareto_a6p09902_xm41p802_L8_p6_test,1159.372,1158.36,1158.581
pareto_a6p09902_xm83p6039_L8_p6_train,2354.35,2322.05,2314.96
pareto_a6p09902_xm83p6039_L8_p6_test,2325.981,2304.982,2301.516
pareto_a7p32949_xm107p946_L8_p6_train,2418.35,2391.45,2401.47
pareto_a7p32949_xm107p946_L8_p6_test,2394.694,2373.436,2373.771
pareto_a8p56637_xm132p49_L8_p6_train,2292.91,2304.53,2314.11
pareto_a8p56637_xm132p49_L8_p6_test,2423.663,2428.951,2439.511
pareto_a8p56637_xm66p2448_L8_p6_train,1133.99,1143.71,1160.99
pareto_a8p56637_xm66p2448_L8_p6_test,1200.618,1200.805,1224.909
poisson_lam100_L8_p6_train,1458.15,1449.59,1644.52
poisson_lam100_L8_p6_test,1408.001,1387.243,1624.629
poisson_lam125_L8_p6_train,1629.88,1640.25,1640.25
poisson_lam125_L8_p6_test,1583.93,1610.034,1609.897
poisson_lam150_L8_p6_train,1849.76,1889.15,1797.39
poisson_lam150_L8_p6_test,1824.889,1833.914,1830.655
poisson_lam50_L8_p6_train,1023.09,1014.5,992.36
poisson_lam50_L8_p6_test,1035.18,1013.949,987.214
poisson_lam75_L8_p6_train,1180.19,1183.65,1200.18
poisson_lam75_L8_p6_test,1199.578,1207.634,1228.953
tri_a0_c0_b150_L8_p6_train,4815.24,4806.17,4875.3
tri_a0_c0_b150_L8_p6_test,4871.166,4850.466,4897.239
tri_a0_c0_b225_L8_p6_train,7299.82,7300.32,7347.01
tri_a0_c0_b225_L8_p6_test,7381.902,7365.805,7351.681
tri_a0_c0_b300_L8_p6_train,9732.13,9711.93,9722.72
tri_a0_c0_b300_L8_p6_test,9819.983,9796.607,9757.015
tri_a0_c0_b375_L8_p6_train,12298.96,12307.69,12482.13
tri_a0_c0_b375_L8_p6_test,12391.377,12420.513,12497.543
tri_a0_c15p6283_b134p372_L8_p6_train,3970.77,3962.85,4007.45
tri_a0_c15p6283_b134p372_L8_p6_test,4187.253,4178.269,4179.409
tri_a0_c17p3344_b432p666_L8_p6_train,13629.53,13563.83,13711.29
tri_a0_c17p3344_b432p666_L8_p6_test,13842.968,13769.354,13802.695
tri_a0_c63p3975_b236p603_L8_p6_train,6999.23,6985.22,6984.6
tri_a0_c63p3975_b236p603_L8_p6_test,6939.924,6903.497,6892.217
tri_a0_c8p6672_b216p333_L8_p6_train,7037.19,6944.31,6874.71
tri_a0_c8p6672_b216p333_L8_p6_test,6890.394,6928.862,6902.381
tri_a100p505_c125_b149p495_L8_p6_train,1544.25,1412.95,1567.11
tri_a100p505_c125_b149p495_L8_p6_test,1546.329,1421.197,1569.885
tri_a101p01_c150_b198p99_L8_p6_train,2929.78,2977.51,2820.25
tri_a101p01_c150_b198p99_L8_p6_test,2864.26,2923.862,2825.878
tri_a125p505_c150_b174p495_L8_p6_train,1460.3,1523.39,1460.3
tri_a125p505_c150_b174p495_L8_p6_test,1460.711,1598.681,1460.711
tri_a1p01021_c50_b98p9898_L8_p6_train,2810.25,2794.04,2799.3
tri_a1p01021_c50_b98p9898_L8_p6_test,2827.312,2772.094,2716.829
tri_a1p51531_c75_b148p485_L8_p6_train,4301.36,4267.55,4274.47
tri_a1p51531_c75_b148p485_L8_p6_test,4260.942,4208.14,4183.174
tri_a25p5051_c50_b74p4949_L8_p6_train,1414.28,1403.96,1378.49
tri_a25p5051_c50_b74p4949_L8_p6_test,1421.634,1406.448,1402.312
tri_a26p0102_c75_b123p99_L8_p6_train,2858.7,2856.52,2872.98
tri_a26p0102_c75_b123p99_L8_p6_test,2823.771,2829.682,2850.443
tri_a26p5153_c100_b173p485_L8_p6_train,4226.74,4250.21,4243.87
tri_a26p5153_c100_b173p485_L8_p6_test,4198.366,4214.042,4175.35
tri_a27p5255_c150_b272p474_L8_p6_train,7042.72,6882.35,6826.92
tri_a27p5255_c150_b272p474_L8_p6_test,7073.076,7033.75,6960.761
tri_a2p52551_c125_b247p474_L8_p6_train,6753.96,6717.83,6670.1
tri_a2p52551_c125_b247p474_L8_p6_test,7032.681,7027.316,6989.316
tri_a50p5051_c75_b99p4949_L8_p6_train,1426.29,1427.97,1470.17
tri_a50p5051_c75_b99p4949_L8_p6_test,1416.843,1432.785,1456.48
tri_a51p0102_c100_b148p99_L8_p6_train,2802.93,2777.41,2768.22
tri_a51p0102_c100_b148p99_L8_p6_test,2850.092,2841.91,2824.588
tri_a51p5153_c125_b198p485_L8_p6_train,4251.37,4251.29,4182.89
tri_a51p5153_c125_b198p485_L8_p6_test,4227.589,4233.229,4156.31
tri_a75p5051_c100_b124p495_L8_p6_train,1412.61,1414.93,1532.8
tri_a75p5051_c100_b124p495_L8_p6_test,1430.886,1442.977,1545.086
tri_a76p0102_c125_b173p99_L8_p6_train,2844.08,2866.89,2781.71
tri_a76p0102_c125_b173p99_L8_p6_test,2845.501,2859.948,2791.092
tri_a76p5153_c150_b223p485_L8_p6_train,4280.64,4259.03,4258.15
tri_a76p5153_c150_b223p485_L8_p6_test,4271.917,4245.502,4252.517
weib_k0p542693_lam28p7625_L8_p6_train,9869.05,9860.88,9903.88
weib_k0p542693_lam28p7625_L8_p6_test,10160.281,10152.449,10244.205
weib_k0p759909_lam63p6667_L8_p6_train,11873.05,11875.82,11938.43
weib_k0p759909_lam63p6667_L8_p6_test,11535.953,11577.118,11594.467
weib_k12p1534_lam104p304_L8_p6_train,1474.2,1477.6,1630.54
weib_k12p1534_lam104p304_L8_p6_test,1425.378,1437.184,1625.688
weib_k15p3482_lam129p352_L8_p6_train,1514.75,1428.26,1446.39
weib_k15p3482_lam129p352_L8_p6_test,1490.23,1426.285,1462.524
weib_k18p5468_lam154p382_L8_p6_train,1478.29,1550.81,1427.55
weib_k18p5468_lam154p382_L8_p6_test,1464.54,1578.126,1418.788
weib_k1_lam100_L8_p6_train,12651.31,12667.56,12667.22
weib_k1_lam100_L8_p6_test,12841.836,12900.177,12868.512
weib_k1_lam50_L8_p6_train,6404.56,6390.43,6430.69
weib_k1_lam50_L8_p6_test,6293.528,6281.61,6323.574
weib_k1p25825_lam134p408_L8_p6_train,13491.69,13272.08,13253.37
weib_k1p25825_lam134p408_L8_p6_test,13282.841,13148.8,13111.589
weib_k1p53009_lam166p545_L8_p6_train,13490.71,13488.68,13459.92
weib_k1p53009_lam166p545_L8_p6_test,13529.585,13508.253,13568.722
weib_k1p53009_lam83p2723_L8_p6_train,6719.5,6720.36,6754.87
weib_k1p53009_lam83p2723_L8_p6_test,6817.683,6748.595,6750.385
weib_k1p71708_lam56p0756_L8_p6_train,3995.24,3987.98,3987.75
weib_k1p71708_lam56p0756_L8_p6_test,4073.903,4040.39,4050.589
weib_k2p10135_lam112p906_L8_p6_train,6910.65,6795.73,6799.76
weib_k2p10135_lam112p906_L8_p6_test,6949.685,6856.161,6845.371
weib_k2p69562_lam140p57_L8_p6_train,6935.04,6932.55,6961.95
weib_k2p69562_lam140p57_L8_p6_test,6965.999,6957.019,6946.987
weib_k2p69562_lam56p2282_L8_p6_train,2848.99,2811.27,2806.39
weib_k2p69562_lam56p2282_L8_p6_test,2747.503,2734.923,2724.041
weib_k2p69562_lam84p3423_L8_p6_train,4284.99,4222.88,4234.34
weib_k2p69562_lam84p3423_L8_p6_test,4209.491,4240.978,4186.723
weib_k3p30352_lam167p212_L8_p6_train,6907.4,6837.59,6789.37
weib_k3p30352_lam167p212_L8_p6_test,7060.031,6983.705,7025.763
weib_k3p71377_lam110p786_L8_p6_train,4283.64,4292.33,4203.08
weib_k3p71377_lam110p786_L8_p6_test,4228.291,4244.129,4205.626
weib_k4p23053_lam82p4795_L8_p6_train,2723.22,2712.82,2712.05
weib_k4p23053_lam82p4795_L8_p6_test,2866.713,2860.314,2792.392
weib_k4p75056_lam136p545_L8_p6_train,4405.77,4437.29,4191.71
weib_k4p75056_lam136p545_L8_p6_test,4243.456,4320.558,4150.221
weib_k5p7974_lam107p998_L8_p6_train,2918.15,2889.75,2833.76
weib_k5p7974_lam107p998_L8_p6_test,2911.507,2860.176,2816.571
weib_k5p7974_lam161p996_L8_p6_train,4194.7,4159.81,4179.48
weib_k5p7974_lam161p996_L8_p6_test,4320.239,4258.06,4266.451
weib_k5p7974_lam53p9988_L8_p6_train,1382.82,1383.7,1369.18
weib_k5p7974_lam53p9988_L8_p6_test,1428.439,1429.971,1383.179
weib_k7p37819_lam133p267_L8_p6_train,2894.0,2883.87,2799.33
weib_k7p37819_lam133p267_L8_p6_test,2923.191,2917.07,2808.007
weib_k8p96623_lam158p428_L8_p6_train,2793.93,2850.81,2850.81
weib_k8p96623_lam158p428_L8_p6_test,2885.72,2934.416,2934.416
weib_k8p96623_lam79p2139_L8_p6_train,1422.89,1438.35,1475.34
weib_k8p96623_lam79p2139_L8_p6_test,1453.679,1471.469,1501.759
