dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
pareto_a2p60078_xm76p9375_L8_p2_test,3478.316,3469.514,3477.832
pareto_a2p80278_xm48p2408_L8_p2_train,1815.15,1815.49,1815.49
pareto_a2p80278_xm48p2408_L8_p2_test,1924.616,1925.447,1925.447
pareto_a2p80278_xm96p4816_L8_p2_train,3891.4,3898.09,3899.26
pareto_a2p80278_xm96p4816_L8_p2_test,3861.409,3857.086,3857.451
pareto_a2p94365_xm33p0143_L8_p2_train,1270.69,1271.28,1279.58
pareto_a2p94365_xm33p0143_L8_p2_test,1232.96,1234.721,1235.894
pareto_a3p23607_xm69p0983_L8_p2_train,2164.0,2162.62,2164.91
pareto_a3p23607_xm69p0983_L8_p2_test,2135.098,2133.894,2135.82
pareto_a3p69258_xm36p4593_L8_p2_train,903.03,900.23,900.23
pareto_a3p69258_xm36p4593_L8_p2_test,954.121,950.873,950.873
pareto_a3p69258_xm54p689_L8_p2_train,1395.27,1389.67,1390.65
pareto_a3p69258_xm54p689_L8_p2_test,1417.814,1426.851,1425.833
pareto_a3p69258_xm91p1484_L8_p2_train,2267.04,2264.8,2289.34
pareto_a3p69258_xm91p1484_L8_p2_test,2322.012,2325.273,2352.582
pareto_a4p16228_xm113p962_L8_p2_train,2469.9,2470.13,2473.1
pareto_a4p16228_xm113p962_L8_p2_test,2450.658,2450.215,2451.283
pareto_a4p4801_xm77p6791_L8_p2_train,1537.42,1533.26,1597.89
pareto_a4p4801_xm77p6791_L8_p2_test,1501.705,1498.546,1558.738
pareto_a4p88104_xm59p6344_L8_p2_train,1018.89,1017.84,1022.02
pareto_a4p88104_xm59p6344_L8_p2_test,1044.692,1039.902,1040.573
pareto_a5p28499_xm101p348_L8_p2_train,1605.03,1602.16,1602.56
pareto_a5p28499_xm101p348_L8_p2_test,1592.218,1590.926,1590.808
pareto_a6p09902_xm125p406_L8_p2_train,1623.68,1626.27,1646.61
pareto_a6p09902_xm125p406_L8_p2_test,1624.852,1626.578,1653.135
pareto_a6p09902_xm41p802_L8_p2_train,571.81,571.46,571.47
pareto_a6p09902_xm41p802_L8_p2_test,537.525,537.986,537.161
pareto_a6p09902_xm83p6039_L8_p2_train,1087.74,1088.17,1088.42
pareto_a6p09902_xm83p6039_L8_p2_test,1074.659,1074.968,1074.8
pareto_a7p32949_xm107p946_L8_p2_train,1129.51,1118.96,1118.96
pareto_a7p32949_xm107p946_L8_p2_test,1119.568,1110.524,1110.524
pareto_a8p56637_xm132p49_L8_p2_train,1112.55,1106.68,1106.68
pareto_a8p56637_xm132p49_L8_p2_test,1138.276,1132.84,1132.84
pareto_a8p56637_xm66p2448_L8_p2_train,534.04,535.14,535.37
pareto_a8p56637_xm66p2448_L8_p2_test,565.459,565.827,564.711
poisson_lam100_L8_p2_train,781.41,779.05,780.43
poisson_lam100_L8_p2_test,755.526,754.873,748.176
poisson_lam125_L8_p2_train,853.18,854.1,852.57
poisson_lam125_L8_p2_test,835.053,835.7,835.211
poisson_lam150_L8_p2_train,947.07,978.52,991.03
poisson_lam150_L8_p2_test,932.492,955.554,990.19
poisson_lam50_L8_p2_train,529.99,530.7,531.85
poisson_lam50_L8_p2_test,531.397,534.734,536.219
poisson_lam75_L8_p2_train,642.68,642.39,644.58
poisson_lam75_L8_p2_test,645.72,646.618,647.535
tri_a0_c0_b150_L8_p2_train,2512.78,2514.23,2530.54
tri_a0_c0_b150_L8_p2_test,2549.544,2548.513,2561.189
tri_a0_c0_b225_L8_p2_train,3835.11,3835.6,3836.75
tri_a0_c0_b225_L8_p2_test,3862.116,3869.351,3867.004
tri_a0_c0_b300_L8_p2_train,5052.61,5052.82,5065.1
tri_a0_c0_b300_L8_p2_test,5118.416,5115.467,5113.258
tri_a0_c0_b375_L8_p2_train,6442.06,6437.9,6462.68
tri_a0_c0_b375_L8_p2_test,6475.11,6477.279,6500.008
tri_a0_c15p6283_b134p372_L8_p2_train,2107.51,2094.37,2114.29
tri_a0_c15p6283_b134p372_L8_p2_test,2187.361,2196.774,2192.108
tri_a0_c17p3344_b432p666_L8_p2_train,7238.56,7233.1,7263.34
tri_a0_c17p3344_b432p666_L8_p2_test,7228.064,7250.269,7232.903
tri_a0_c63p3975_b236p603_L8_p2_train,3695.43,3694.87,3700.63
tri_a0_c63p3975_b236p603_L8_p2_test,3657.461,3656.978,3663.656
tri_a0_c8p6672_b216p333_L8_p2_train,3666.81,3658.31,3677.37
tri_a0_c8p6672_b216p333_L8_p2_test,3637.452,3634.323,3647.928
tri_a100p505_c125_b149p495_L8_p2_train,750.58,750.99,752.35
tri_a100p505_c125_b149p495_L8_p2_test,755.969,756.796,757.271
tri_a101p01_c150_b198p99_L8_p2_train,1541.83,1536.65,1566.22
tri_a101p01_c150_b198p99_L8_p2_test,1529.52,1528.235,1569.978
tri_a125p505_c150_b174p495_L8_p2_train,776.64,779.67,782.09
tri_a125p505_c150_b174p495_L8_p2_test,762.027,771.14,766.906
tri_a1p01021_c50_b98p9898_L8_p2_train,1521.55,1523.28,1535.7
tri_a1p01021_c50_b98p9898_L8_p2_test,1503.057,1499.946,1514.19
tri_a1p51531_c75_b148p485_L8_p2_train,2316.68,2319.51,2320.16
tri_a1p51531_c75_b148p485_L8_p2_test,2281.209,2284.775,2280.072
tri_a25p5051_c50_b74p4949_L8_p2_train,764.16,765.29,764.05
tri_a25p5051_c50_b74p4949_L8_p2_test,762.338,762.143,760.672
tri_a26p0102_c75_b123p99_L8_p2_train,1541.13,1540.33,1542.76
tri_a26p0102_c75_b123p99_L8_p2_test,1516.566,1522.831,1520.425
tri_a26p5153_c100_b173p485_L8_p2_train,2297.51,2296.13,2299.82
tri_a26p5153_c100_b173p485_L8_p2_test,2277.998,2280.637,2285.201
tri_a27p5255_c150_b272p474_L8_p2_train,3736.36,3727.65,3738.83
tri_a27p5255_c150_b272p474_L8_p2_test,3827.961,3835.267,3859.193
tri_a2p52551_c125_b247p474_L8_p2_train,3722.7,3723.33,3735.57
tri_a2p52551_c125_b247p474_L8_p2_test,3802.311,3802.995,3798.782
tri_a50p5051_c75_b99p4949_L8_p2_train,768.23,768.16,775.21
tri_a50p5051_c75_b99p4949_L8_p2_test,761.042,760.486,767.018
tri_a51p0102_c100_b148p99_L8_p2_train,1488.31,1487.7,1507.55
tri_a51p0102_c100_b148p99_L8_p2_test,1524.214,1527.901,1536.782
tri_a51p5153_c125_b198p485_L8_p2_train,2276.26,2276.66,2282.4
tri_a51p5153_c125_b198p485_L8_p2_test,2273.858,2274.967,2280.272
tri_a75p5051_c100_b124p495_L8_p2_train,771.51,766.63,763.46
tri_a75p5051_c100_b124p495_L8_p2_test,771.184,770.265,764.628
tri_a76p0102_c125_b173p99_L8_p2_train,1581.71,1521.41,1522.12
tri_a76p0102_c125_b173p99_L8_p2_test,1594.754,1534.014,1525.36
tri_a76p5153_c150_b223p485_L8_p2_train,2260.56,2259.65,2269.4
tri_a76p5153_c150_b223p485_L8_p2_test,2272.004,2275.006,2288.078
weib_k0p542693_lam28p7625_L8_p2_train,4236.07,4235.75,4235.61
weib_k0p542693_lam28p7625_L8_p2_test,4296.996,4294.652,4297.071
weib_k0p759909_lam63p6667_L8_p2_train,5515.15,5513.41,5515.8
weib_k0p759909_lam63p6667_L8_p2_test,5334.281,5332.854,5338.266
weib_k12p1534_lam104p304_L8_p2_train,819.67,807.61,808.65
weib_k12p1534_lam104p304_L8_p2_test,798.686,791.636,795.34
weib_k15p3482_lam129p352_L8_p2_train,795.17,795.09,784.07
weib_k15p3482_lam129p352_L8_p2_test,795.714,794.552,782.891
weib_k18p5468_lam154p382_L8_p2_train,800.65,801.61,849.97
weib_k18p5468_lam154p382_L8_p2_test,796.902,798.915,868.26
weib_k1_lam100_L8_p2_train,6259.9,6258.39,6264.66
weib_k1_lam100_L8_p2_test,6215.178,6208.221,6220.791
weib_k1_lam50_L8_p2_train,3106.82,3107.4,3115.11
weib_k1_lam50_L8_p2_test,3070.771,3072.859,3075.22
weib_k1p25825_lam134p408_L8_p2_train,6592.58,6596.07,6629.65
weib_k1p25825_lam134p408_L8_p2_test,6597.235,6609.338,6594.614
weib_k1p53009_lam166p545_L8_p2_train,6947.59,6949.04,6948.36
weib_k1p53009_lam166p545_L8_p2_test,6948.678,6957.988,6954.848
weib_k1p53009_lam83p2723_L8_p2_train,3423.39,3426.37,3443.93
weib_k1p53009_lam83p2723_L8_p2_test,3472.311,3473.433,3473.017
weib_k1p71708_lam56p0756_L8_p2_train,2085.48,2082.87,2086.79
weib_k1p71708_lam56p0756_L8_p2_test,2099.016,2093.942,2100.611
weib_k2p10135_lam112p906_L8_p2_train,3586.5,3568.92,3587.52
weib_k2p10135_lam112p906_L8_p2_test,3628.523,3647.864,3638.889
weib_k2p69562_lam140p57_L8_p2_train,3685.39,3679.72,3705.52
weib_k2p69562_lam140p57_L8_p2_test,3715.811,3718.808,3732.761
weib_k2p69562_lam56p2282_L8_p2_train,1513.26,1511.49,1511.51
weib_k2p69562_lam56p2282_L8_p2_test,1467.6,1465.884,1468.56
weib_k2p69562_lam84p3423_L8_p2_train,2258.67,2250.68,2259.38
weib_k2p69562_lam84p3423_L8_p2_test,2243.969,2247.91,2238.888
weib_k3p30352_lam167p212_L8_p2_train,3756.28,3762.29,3771.02
weib_k3p30352_lam167p212_L8_p2_test,3744.708,3753.702,3760.319
weib_k3p71377_lam110p786_L8_p2_train,2341.35,2349.02,2347.23
weib_k3p71377_lam110p786_L8_p2_test,2294.808,2299.964,2307.007
weib_k4p23053_lam82p4795_L8_p2_train,1483.4,1480.87,1484.05
weib_k4p23053_lam82p4795_L8_p2_test,1548.044,1549.008,1562.188
weib_k4p75056_lam136p545_L8_p2_train,2329.13,2326.81,2336.72
weib_k4p75056_lam136p545_L8_p2_test,2313.38,2311.417,2301.361
weib_k5p7974_lam107p998_L8_p2_train,1532.39,1532.5,1545.25
weib_k5p7974_lam107p998_L8_p2_test,1550.056,1552.333,1563.332
weib_k5p7974_lam161p996_L8_p2_train,2309.14,2308.04,2319.99
weib_k5p7974_lam161p996_L8_p2_test,2339.046,2338.476,2340.902
weib_k5p7974_lam53p9988_L8_p2_train,752.62,751.17,753.36
weib_k5p7974_lam53p9988_L8_p2_test,782.903,784.356,777.964
weib_k7p37819_lam133p267_L8_p2_train,1579.2,1569.32,1579.2
weib_k7p37819_lam133p267_L8_p2_test,1563.578,1558.919,1563.578
weib_k8p96623_lam158p428_L8_p2_train,1522.47,1526.81,1568.8
weib_k8p96623_lam158p428_L8_p2_test,1580.861,1586.753,1589.849
weib_k8p96623_lam79p2139_L8_p2_train,784.72,779.81,787.72
weib_k8p96623_lam79p2139_L8_p2_test,800.618,801.352,799.778
