dataset,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
binom_n400_p0p5_L2_c1_2_test.json,2,1,2,1000,50,200.13852,596,1336.884,196,757.708
binom_n400_p0p7_L2_c1_2_test.json,2,1,2,1000,50,279.98642,836,1512.374,276,690.587
binom_n400_p0p95_L2_c1_2_test.json,2,1,2,1000,50,379.98406,1138,1466.218,378,338.419
binom_n400_p0p9_L2_c1_2_test.json,2,1,2,1000,50,359.98592,1078,1523.543,357,464.193
binom_n50_p0p05_L2_c1_2_test.json,2,1,2,1000,50,2.49522,7,117.639,2,116.719
binom_n50_p0p1_L2_c1_2_test.json,2,1,2,1000,50,5.00122,14,168.767,4,157.836
binom_n50_p0p2_L2_c1_2_test.json,2,1,2,1000,50,10.0058,29,235.604,9,215.824
binom_n50_p0p3_L2_c1_2_test.json,2,1,2,1000,50,14.98588,44,282.257,13,255.672
binom_n50_p0p5_L2_c1_2_test.json,2,1,2,1000,50,25.0016,74,336.237,23,274.733
binom_n50_p0p7_L2_c1_2_test.json,2,1,2,1000,50,35.00552,104,343.338,33,260.407
binom_n50_p0p95_L2_c1_2_test.json,2,1,2,1000,50,47.5118,142,256.918,47,127.339
binom_n50_p0p9_L2_c1_2_test.json,2,1,2,1000,50,45.00036,134,292.538,44,164.851
binom_n800_p0p05_L2_c1_2_test.json,2,1,2,1000,50,39.99548,117,571.987,37,464.147
binom_n800_p0p1_L2_c1_2_test.json,2,1,2,1000,50,80.0612,236,865.364,76,644.865
binom_n800_p0p2_L2_c1_2_test.json,2,1,2,1000,50,160.03286,475,1306.984,155,849.896
binom_n800_p0p3_L2_c1_2_test.json,2,1,2,1000,50,239.99446,715,1665.591,234,975.685
binom_n800_p0p5_L2_c1_2_test.json,2,1,2,1000,50,399.99818,1194,2236.474,394,1078.171
binom_n800_p0p7_L2_c1_2_test.json,2,1,2,1000,50,559.94076,1674,2632.1,554,981.789
binom_n800_p0p95_L2_c1_2_test.json,2,1,2,1000,50,759.99866,2278,2731.909,757,467.325
binom_n800_p0p9_L2_c1_2_test.json,2,1,2,1000,50,720.0216,2157,2780.805,716,644.35
cunif_a0_b100_L2_c1_2_test.json,2,1,2,1000,50,50.18056,137,2354.05,37,2239.495
cunif_a0_b200_L2_c1_2_test.json,2,1,2,1000,50,99.8295,271,4688.616,73,4441.497
cunif_a0_b400_L2_c1_2_test.json,2,1,2,1000,50,199.02392,541,9378.364,145,8930.716
cunif_a0_b50_L2_c1_2_test.json,2,1,2,1000,50,25.02576,68,1163.81,18,1109.111
cunif_a0_b800_L2_c1_2_test.json,2,1,2,1000,50,398.3005,1084,18815.458,291,17834.635
cunif_a10_b100_L2_c1_2_test.json,2,1,2,1000,50,55.07016,152,2142.343,43,2010.229
cunif_a10_b200_L2_c1_2_test.json,2,1,2,1000,50,104.69924,287,4516.995,79,4256.58
cunif_a10_b400_L2_c1_2_test.json,2,1,2,1000,50,205.59612,564,9197.463,154,8717.896
cunif_a10_b50_L2_c1_2_test.json,2,1,2,1000,50,30.00602,84,967.214,25,893.286
cunif_a10_b800_L2_c1_2_test.json,2,1,2,1000,50,405.30852,1101,18575.217,301,17524.685
cunif_a20_b100_L2_c1_2_test.json,2,1,2,1000,50,59.8629,169,1935.178,49,1777.975
cunif_a20_b200_L2_c1_2_test.json,2,1,2,1000,50,110.12146,306,4303.351,86,4024.292
cunif_a20_b400_L2_c1_2_test.json,2,1,2,1000,50,209.5878,572,9029.351,159,8475.924
cunif_a20_b50_L2_c1_2_test.json,2,1,2,1000,50,34.92778,101,764.938,31,667.888
cunif_a20_b800_L2_c1_2_test.json,2,1,2,1000,50,409.36016,1126,18203.945,308,17216.474
cunif_a50_b100_L2_c1_2_test.json,2,1,2,1000,50,75.03074,218,1325.159,69,1102.616
cunif_a50_b200_L2_c1_2_test.json,2,1,2,1000,50,125.22048,355,3668.846,105,3344.666
cunif_a50_b400_L2_c1_2_test.json,2,1,2,1000,50,225.4396,628,8384.524,179,7798.1
cunif_a50_b800_L2_c1_2_test.json,2,1,2,1000,50,425.10388,1173,17723.284,325,16674.14
dunif_L0_H100_L2_c1_2_test.json,2,1,2,1000,50,49.91468,136,2360.923,37,2236.983
dunif_L0_H200_L2_c1_2_test.json,2,1,2,1000,50,99.88924,271,4726.884,73,4509.867
dunif_L0_H20_L2_c1_2_test.json,2,1,2,1000,50,10.0293,27,489.514,7,466.218
dunif_L0_H400_L2_c1_2_test.json,2,1,2,1000,50,200.2328,543,9477.956,146,8977.25
dunif_L0_H50_L2_c1_2_test.json,2,1,2,1000,50,25.05206,68,1195.91,18,1145.459
dunif_L0_H800_L2_c1_2_test.json,2,1,2,1000,50,399.21582,1091,18837.144,292,17876.639
dunif_L10_H100_L2_c1_2_test.json,2,1,2,1000,50,54.96892,152,2158.949,43,2029.549
dunif_L10_H200_L2_c1_2_test.json,2,1,2,1000,50,105.35582,290,4491.986,80,4235.932
dunif_L10_H20_L2_c1_2_test.json,2,1,2,1000,50,15.00352,43,284.769,13,257.258
dunif_L10_H400_L2_c1_2_test.json,2,1,2,1000,50,205.43932,560,9197.563,154,8673.544
dunif_L10_H50_L2_c1_2_test.json,2,1,2,1000,50,29.93102,84,984.269,25,912.605
dunif_L10_H800_L2_c1_2_test.json,2,1,2,1000,50,405.81712,1105,18613.266,302,17498.312
dunif_L20_H100_L2_c1_2_test.json,2,1,2,1000,50,59.98388,169,1955.614,49,1808.994
dunif_L20_H200_L2_c1_2_test.json,2,1,2,1000,50,109.72268,303,4311.141,86,3994.286
dunif_L20_H400_L2_c1_2_test.json,2,1,2,1000,50,210.09516,577,9044.193,160,8469.18
dunif_L20_H50_L2_c1_2_test.json,2,1,2,1000,50,34.9984,101,782.22,31,686.259
dunif_L20_H800_L2_c1_2_test.json,2,1,2,1000,50,410.90458,1123,18426.643,307,17400.584
dunif_L50_H100_L2_c1_2_test.json,2,1,2,1000,50,74.97312,218,1351.057,68,1141.296
dunif_L50_H200_L2_c1_2_test.json,2,1,2,1000,50,125.13244,354,3688.454,105,3368.592
dunif_L50_H400_L2_c1_2_test.json,2,1,2,1000,50,225.78252,629,8368.994,178,7874.026
dunif_L50_H800_L2_c1_2_test.json,2,1,2,1000,50,423.9605,1165,17839.833,323,16704.074
dunif_L5_H100_L2_c1_2_test.json,2,1,2,1000,50,52.4395,144,2270.978,39,2149.719
dunif_L5_H200_L2_c1_2_test.json,2,1,2,1000,50,102.83268,281,4635.12,77,4353.36
dunif_L5_H20_L2_c1_2_test.json,2,1,2,1000,50,12.48632,35,389.173,10,359.874
dunif_L5_H400_L2_c1_2_test.json,2,1,2,1000,50,203.72254,556,9349.227,150,8839.554
dunif_L5_H50_L2_c1_2_test.json,2,1,2,1000,50,27.40842,76,1091.945,21,1023.794
dunif_L5_H800_L2_c1_2_test.json,2,1,2,1000,50,404.73796,1106,18718.757,296,17870.247
gamma_k0p8_th10_L2_c1_2_test.json,2,1,2,1000,50,8.06164,16,561.796,4,538.882
gamma_k0p8_th20_L2_c1_2_test.json,2,1,2,1000,50,16.10476,31,1122.606,8,1077.295
gamma_k0p8_th2_L2_c1_2_test.json,2,1,2,1000,50,1.57326,3,115.075,1,118.082
gamma_k0p8_th40_L2_c1_2_test.json,2,1,2,1000,50,32.17194,62,2236.985,17,2153.049
gamma_k0p8_th5_L2_c1_2_test.json,2,1,2,1000,50,3.96044,8,279.261,2,267.929
gamma_k0p8_th80_L2_c1_2_test.json,2,1,2,1000,50,64.01294,125,4452.249,33,4263.65
gamma_k10_th10_L2_c1_2_test.json,2,1,2,1000,50,99.96172,281,2548.333,86,2278.804
gamma_k10_th20_L2_c1_2_test.json,2,1,2,1000,50,199.64486,562,5046.83,172,4487.85
gamma_k10_th2_L2_c1_2_test.json,2,1,2,1000,50,20.03658,56,509.9,17,455.868
gamma_k10_th40_L2_c1_2_test.json,2,1,2,1000,50,400.10022,1123,10240.661,343,9131.66
gamma_k10_th5_L2_c1_2_test.json,2,1,2,1000,50,49.95152,140,1267.188,43,1124.733
gamma_k10_th80_L2_c1_2_test.json,2,1,2,1000,50,801.56644,2245,20399.857,686,18333.718
gamma_k1_th10_L2_c1_2_test.json,2,1,2,1000,50,10.00716,21,649.361,6,624.244
gamma_k1_th20_L2_c1_2_test.json,2,1,2,1000,50,19.9999,41,1296.628,11,1234.408
gamma_k1_th2_L2_c1_2_test.json,2,1,2,1000,50,1.97768,4,132.294,1,126.669
gamma_k1_th40_L2_c1_2_test.json,2,1,2,1000,50,40.0539,83,2587.739,22,2476.724
gamma_k1_th5_L2_c1_2_test.json,2,1,2,1000,50,5.01656,10,325.699,3,312.252
gamma_k1_th80_L2_c1_2_test.json,2,1,2,1000,50,80.20694,167,5189.686,45,4951.296
gamma_k20_th10_L2_c1_2_test.json,2,1,2,1000,50,199.9806,575,3821.981,180,3267.327
gamma_k20_th20_L2_c1_2_test.json,2,1,2,1000,50,400.03634,1152,7626.256,360,6520.729
gamma_k20_th2_L2_c1_2_test.json,2,1,2,1000,50,39.94536,115,762.185,36,651.364
gamma_k20_th40_L2_c1_2_test.json,2,1,2,1000,50,800.8569,2303,15299.951,721,13058.843
gamma_k20_th5_L2_c1_2_test.json,2,1,2,1000,50,99.97716,288,1900.56,90,1637.347
gamma_k20_th80_L2_c1_2_test.json,2,1,2,1000,50,1604.22324,4617,30640.922,1441,26230.067
gamma_k2_th10_L2_c1_2_test.json,2,1,2,1000,50,19.96828,49,998.925,14,940.793
gamma_k2_th20_L2_c1_2_test.json,2,1,2,1000,50,40.01872,97,2004.825,27,1885.324
gamma_k2_th2_L2_c1_2_test.json,2,1,2,1000,50,3.97764,10,199.465,3,194.761
gamma_k2_th40_L2_c1_2_test.json,2,1,2,1000,50,80.18712,194,3995.32,55,3771.178
gamma_k2_th5_L2_c1_2_test.json,2,1,2,1000,50,10.03402,24,501.274,7,474.056
gamma_k2_th80_L2_c1_2_test.json,2,1,2,1000,50,160.03188,392,7972.571,110,7475.69
gamma_k5_th10_L2_c1_2_test.json,2,1,2,1000,50,49.89564,135,1705.597,40,1562.45
gamma_k5_th20_L2_c1_2_test.json,2,1,2,1000,50,100.2039,271,3424.249,80,3133.207
gamma_k5_th2_L2_c1_2_test.json,2,1,2,1000,50,10.00276,27,340.493,8,312.574
gamma_k5_th40_L2_c1_2_test.json,2,1,2,1000,50,200.0556,541,6855.526,160,6297.616
gamma_k5_th5_L2_c1_2_test.json,2,1,2,1000,50,24.9753,67,848.833,20,778.04
gamma_k5_th80_L2_c1_2_test.json,2,1,2,1000,50,400.97722,1084,13668.602,321,12507.42
geom_p0p03_L2_c1_2_test.json,2,1,2,1000,50,32.29746,67,2113.276,18,2030.93
geom_p0p05_L2_c1_2_test.json,2,1,2,1000,50,18.92546,39,1259.077,10,1204.108
geom_p0p08_L2_c1_2_test.json,2,1,2,1000,50,11.43152,23,769.246,6,736.608
geom_p0p15_L2_c1_2_test.json,2,1,2,1000,50,5.62744,11,391.483,3,375.361
geom_p0p1_L2_c1_2_test.json,2,1,2,1000,50,8.99986,18,605.955,5,580.859
geom_p0p2_L2_c1_2_test.json,2,1,2,1000,50,3.98184,8,284.67,2,274.202
geom_p0p3_L2_c1_2_test.json,2,1,2,1000,50,2.32464,4,176.116,1,169.159
geom_p0p4_L2_c1_2_test.json,2,1,2,1000,50,1.50104,3,121.132,1,138.378
geom_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.663,1,60.938,0,66.3
geom_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.24948,0,24.948,0,24.948
logn_mlog1p5_s0p3_L2_c1_2_test.json,2,1,2,1000,50,4.69644,13,113.85,4,100.629
logn_mlog1p5_s0p5_L2_c1_2_test.json,2,1,2,1000,50,5.06644,13,189.805,4,177.773
logn_mlog1p5_s0p7_L2_c1_2_test.json,2,1,2,1000,50,5.73094,13,283.523,4,269.469
logn_mlog1p5_s1_L2_c1_2_test.json,2,1,2,1000,50,7.44654,14,485.273,4,464.283
logn_mlog1p5_s1p3_L2_c1_2_test.json,2,1,2,1000,50,10.42902,14,802.002,4,777.72
logn_mlog2_s0p3_L2_c1_2_test.json,2,1,2,1000,50,7.73724,22,188.996,7,176.11
logn_mlog2_s0p5_L2_c1_2_test.json,2,1,2,1000,50,8.35322,22,311.606,6,295.109
logn_mlog2_s0p7_L2_c1_2_test.json,2,1,2,1000,50,9.4007,22,462.333,6,437.85
logn_mlog2_s1_L2_c1_2_test.json,2,1,2,1000,50,12.14056,23,784.298,6,752.655
logn_mlog2_s1p3_L2_c1_2_test.json,2,1,2,1000,50,17.2885,24,1332.279,7,1293.683
logn_mlog2p5_s0p3_L2_c1_2_test.json,2,1,2,1000,50,12.7493,36,308.87,11,272.275
logn_mlog2p5_s0p5_L2_c1_2_test.json,2,1,2,1000,50,13.88934,36,521.009,11,484.701
logn_mlog2p5_s0p7_L2_c1_2_test.json,2,1,2,1000,50,15.63978,36,769.974,10,731.424
logn_mlog2p5_s1_L2_c1_2_test.json,2,1,2,1000,50,20.15998,37,1303.944,11,1253.121
logn_mlog2p5_s1p3_L2_c1_2_test.json,2,1,2,1000,50,28.3026,39,2180.022,11,2115.545
logn_mlog3_s0p3_L2_c1_2_test.json,2,1,2,1000,50,21.06704,59,512.908,18,452.086
logn_mlog3_s0p5_L2_c1_2_test.json,2,1,2,1000,50,22.7071,59,850.53,17,787.352
logn_mlog3_s0p7_L2_c1_2_test.json,2,1,2,1000,50,25.723,60,1269.628,17,1193.866
logn_mlog3_s1_L2_c1_2_test.json,2,1,2,1000,50,32.8643,61,2129.093,17,2035.932
logn_mlog3_s1p3_L2_c1_2_test.json,2,1,2,1000,50,46.78814,65,3603.443,18,3505.723
logn_mlog3p5_s0p3_L2_c1_2_test.json,2,1,2,1000,50,34.5981,97,838.208,30,737.364
logn_mlog3p5_s0p5_L2_c1_2_test.json,2,1,2,1000,50,37.48304,97,1397.618,29,1286.458
logn_mlog3p5_s0p7_L2_c1_2_test.json,2,1,2,1000,50,42.29826,98,2084.462,28,1962.611
logn_mlog3p5_s1_L2_c1_2_test.json,2,1,2,1000,50,54.75396,103,3551.496,29,3386.659
logn_mlog3p5_s1p3_L2_c1_2_test.json,2,1,2,1000,50,76.92046,106,5935.7,29,5769.42
logn_mlog4_s0p3_L2_c1_2_test.json,2,1,2,1000,50,57.11884,160,1383.604,49,1226.554
logn_mlog4_s0p5_L2_c1_2_test.json,2,1,2,1000,50,62.09866,161,2322.822,48,2145.075
logn_mlog4_s0p7_L2_c1_2_test.json,2,1,2,1000,50,69.81636,162,3424.048,47,3218.994
logn_mlog4_s1_L2_c1_2_test.json,2,1,2,1000,50,90.32676,168,5859.303,47,5637.95
logn_mlog4_s1p3_L2_c1_2_test.json,2,1,2,1000,50,125.67904,174,9654.018,48,9380.302
negbin_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,90.23826,253,2406.035,77,2167.525
negbin_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,40.02424,112,1123.113,34,1009.638
negbin_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,23.32656,65,700.577,19,641.227
negbin_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,15.00672,41,483.03,12,442.86
negbin_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,6.66506,18,255.531,5,238.804
negbin_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,2.4797,6,130.073,2,138.279
negbin_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,179.96952,516,3589.002,161,3081.757
negbin_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,80.06854,229,1676.703,71,1461.278
negbin_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,46.68848,133,1044.077,41,913.284
negbin_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,29.97348,85,713.302,26,629.66
negbin_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,13.3287,37,378.439,11,345.337
negbin_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,4.98062,13,192.705,4,180.421
negbin_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,17.97382,43,940.973,12,888.46
negbin_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,8.0143,19,444.256,5,422.685
negbin_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,4.66228,11,273.135,3,259.674
negbin_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,3.00794,7,188.509,2,184.304
negbin_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,1.33062,3,99.068,1,122.535
negbin_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.4977,1,47.298,0,49.77
negbin_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,359.98912,1050,5441.02,333,4443.721
negbin_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,160.13242,466,2536.777,147,2095.607
negbin_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,93.5076,271,1551.319,86,1297.857
negbin_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,59.90054,173,1066.774,54,903.822
negbin_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,26.67622,77,563.735,24,490.428
negbin_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,9.98448,28,285.139,8,267.118
negbin_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,44.95314,121,1620.324,35,1495.255
negbin_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,19.96432,53,753.729,15,703.032
negbin_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,11.69746,31,468.046,9,435.833
negbin_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,7.52098,20,323.939,6,313.603
negbin_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,3.33522,8,171.83,2,168.529
negbin_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.25768,3,86.945,1,108.587
normal_mu100_sd15_L2_c1_2_test.json,2,1,2,1000,50,99.99502,294,1401.23,93,1130.925
normal_mu100_sd20_L2_c1_2_test.json,2,1,2,1000,50,99.89958,291,1768.421,91,1525.282
normal_mu100_sd25_L2_c1_2_test.json,2,1,2,1000,50,99.85162,289,2129.448,89,1871.34
normal_mu150_sd15_L2_c1_2_test.json,2,1,2,1000,50,150.02456,444,1552.751,143,1130.188
normal_mu150_sd22_L2_c1_2_test.json,2,1,2,1000,50,149.97364,441,2062.426,140,1681.364
normal_mu150_sd30_L2_c1_2_test.json,2,1,2,1000,50,149.8375,437,2637.877,136,2244.063
normal_mu150_sd38_L2_c1_2_test.json,2,1,2,1000,50,150.02754,434,3223.985,133,2884.659
normal_mu150_sd45_L2_c1_2_test.json,2,1,2,1000,50,150.11506,431,3762.855,130,3408.823
normal_mu200_sd20_L2_c1_2_test.json,2,1,2,1000,50,200.07298,592,2066.551,191,1507.988
normal_mu200_sd30_L2_c1_2_test.json,2,1,2,1000,50,199.87122,587,2814.881,186,2274.187
normal_mu200_sd40_L2_c1_2_test.json,2,1,2,1000,50,200.17282,584,3555.448,182,3058.675
normal_mu200_sd50_L2_c1_2_test.json,2,1,2,1000,50,199.78566,578,4297.812,177,3834.52
normal_mu200_sd60_L2_c1_2_test.json,2,1,2,1000,50,200.13798,574,5024.388,173,4549.111
normal_mu20_sd2_L2_c1_2_test.json,2,1,2,1000,50,20.00084,59,207.386,19,151.97
normal_mu20_sd3_L2_c1_2_test.json,2,1,2,1000,50,19.98846,59,280.253,19,236.713
normal_mu20_sd4_L2_c1_2_test.json,2,1,2,1000,50,19.97358,58,353.807,18,303.144
normal_mu20_sd5_L2_c1_2_test.json,2,1,2,1000,50,20.03324,58,427.461,18,381.471
normal_mu20_sd6_L2_c1_2_test.json,2,1,2,1000,50,19.97664,57,500.776,17,458.349
normal_mu300_sd30_L2_c1_2_test.json,2,1,2,1000,50,299.88798,888,3123.79,286,2292.502
normal_mu300_sd45_L2_c1_2_test.json,2,1,2,1000,50,300.3012,882,4224.228,279,3455.225
normal_mu300_sd60_L2_c1_2_test.json,2,1,2,1000,50,299.94748,874,5329.76,272,4587.925
normal_mu300_sd75_L2_c1_2_test.json,2,1,2,1000,50,300.32534,870,6424.085,265,5728.764
normal_mu300_sd90_L2_c1_2_test.json,2,1,2,1000,50,299.71362,860,7526.058,259,6834.575
normal_mu50_sd10_L2_c1_2_test.json,2,1,2,1000,50,49.97092,146,882.707,45,762.984
normal_mu50_sd12_L2_c1_2_test.json,2,1,2,1000,50,49.96048,145,1033.972,44,925.109
normal_mu50_sd15_L2_c1_2_test.json,2,1,2,1000,50,50.04512,144,1247.742,43,1127.311
normal_mu50_sd5_L2_c1_2_test.json,2,1,2,1000,50,49.98946,148,516.644,48,380.982
normal_mu50_sd8_L2_c1_2_test.json,2,1,2,1000,50,50.06322,147,735.245,46,607.144
normal_mu80_sd12_L2_c1_2_test.json,2,1,2,1000,50,79.96994,235,1113.419,74,910.313
normal_mu80_sd16_L2_c1_2_test.json,2,1,2,1000,50,79.99714,233,1412.08,73,1222.323
normal_mu80_sd20_L2_c1_2_test.json,2,1,2,1000,50,79.93566,231,1709.813,71,1515.194
normal_mu80_sd24_L2_c1_2_test.json,2,1,2,1000,50,80.15674,230,2005.591,69,1830.092
normal_mu80_sd8_L2_c1_2_test.json,2,1,2,1000,50,79.9856,236,831.055,76,614.422
pareto_a1p3_xm100_L2_c1_2_test.json,2,1,2,1000,50,425.37704,976,36278.853,165,28514.27
pareto_a1p3_xm10_L2_c1_2_test.json,2,1,2,1000,50,39.89966,54,2667.835,16,2601.575
pareto_a1p3_xm1_L2_c1_2_test.json,2,1,2,1000,50,4.14268,5,291.83,1,314.268
pareto_a1p3_xm20_L2_c1_2_test.json,2,1,2,1000,50,83.65114,107,5723.909,33,5581.027
pareto_a1p3_xm50_L2_c1_2_test.json,2,1,2,1000,50,203.20272,309,13876.536,82,13353.783
pareto_a1p3_xm5_L2_c1_2_test.json,2,1,2,1000,50,19.7508,26,1320.553,8,1286.459
pareto_a1p5_xm100_L2_c1_2_test.json,2,1,2,1000,50,292.56322,577,17025.608,153,15990.194
pareto_a1p5_xm10_L2_c1_2_test.json,2,1,2,1000,50,30.15244,49,1749.898,15,1690.847
pareto_a1p5_xm1_L2_c1_2_test.json,2,1,2,1000,50,2.86236,5,169.829,1,186.236
pareto_a1p5_xm20_L2_c1_2_test.json,2,1,2,1000,50,58.09008,99,3265.248,31,3139.477
pareto_a1p5_xm50_L2_c1_2_test.json,2,1,2,1000,50,144.8873,245,8166.238,76,7869.01
pareto_a1p5_xm5_L2_c1_2_test.json,2,1,2,1000,50,14.72816,25,841.56,8,816.045
pareto_a2_xm100_L2_c1_2_test.json,2,1,2,1000,50,199.4086,431,8151.541,136,7634.96
pareto_a2_xm10_L2_c1_2_test.json,2,1,2,1000,50,19.933,43,816.462,14,771.418
pareto_a2_xm1_L2_c1_2_test.json,2,1,2,1000,50,1.95132,4,89.113,1,95.132
pareto_a2_xm20_L2_c1_2_test.json,2,1,2,1000,50,39.88946,87,1627.731,27,1526.608
pareto_a2_xm50_L2_c1_2_test.json,2,1,2,1000,50,100.0109,216,4107.352,68,3849.829
pareto_a2_xm5_L2_c1_2_test.json,2,1,2,1000,50,10.0309,22,415.97,7,392.119
pareto_a3_xm100_L2_c1_2_test.json,2,1,2,1000,50,150.06384,382,3984.098,122,3560.28
pareto_a3_xm10_L2_c1_2_test.json,2,1,2,1000,50,14.97798,38,397.0,12,356.784
pareto_a3_xm1_L2_c1_2_test.json,2,1,2,1000,50,1.41956,3,44.956,1,41.956
pareto_a3_xm20_L2_c1_2_test.json,2,1,2,1000,50,30.0528,76,800.923,24,721.105
pareto_a3_xm50_L2_c1_2_test.json,2,1,2,1000,50,75.16438,191,2012.289,61,1801.978
pareto_a3_xm5_L2_c1_2_test.json,2,1,2,1000,50,7.47702,19,201.227,6,180.428
pareto_a4_xm100_L2_c1_2_test.json,2,1,2,1000,50,133.2994,359,2666.462,116,2285.893
pareto_a4_xm10_L2_c1_2_test.json,2,1,2,1000,50,13.29394,36,268.595,11,247.345
pareto_a4_xm1_L2_c1_2_test.json,2,1,2,1000,50,1.2384,3,26.84,1,23.84
pareto_a4_xm20_L2_c1_2_test.json,2,1,2,1000,50,26.6482,72,535.236,23,459.328
pareto_a4_xm50_L2_c1_2_test.json,2,1,2,1000,50,66.62522,179,1333.898,58,1142.683
pareto_a4_xm5_L2_c1_2_test.json,2,1,2,1000,50,6.63448,18,137.882,6,129.029
pareto_a6_xm100_L2_c1_2_test.json,2,1,2,1000,50,120.03222,338,1679.296,110,1326.199
pareto_a6_xm10_L2_c1_2_test.json,2,1,2,1000,50,11.969,34,170.715,11,133.395
pareto_a6_xm1_L2_c1_2_test.json,2,1,2,1000,50,1.09072,3,12.072,1,9.072
pareto_a6_xm20_L2_c1_2_test.json,2,1,2,1000,50,24.00734,68,339.65,22,267.693
pareto_a6_xm50_L2_c1_2_test.json,2,1,2,1000,50,59.91644,169,833.357,55,653.355
pareto_a6_xm5_L2_c1_2_test.json,2,1,2,1000,50,5.95704,17,90.134,5,95.704
tri_a0_c100_b120_L2_c1_2_test.json,2,1,2,1000,50,73.41286,214,2216.604,61,2090.574
tri_a0_c100_b250_L2_c1_2_test.json,2,1,2,1000,50,116.58632,323,4163.853,93,3857.563
tri_a0_c100_b500_L2_c1_2_test.json,2,1,2,1000,50,200.29352,530,8449.553,150,7916.338
tri_a0_c100_b800_L2_c1_2_test.json,2,1,2,1000,50,300.9525,779,13892.757,218,13076.004
tri_a0_c200_b250_L2_c1_2_test.json,2,1,2,1000,50,149.85586,435,4592.443,125,4326.458
tri_a0_c200_b500_L2_c1_2_test.json,2,1,2,1000,50,234.17634,647,8277.287,187,7703.218
tri_a0_c200_b800_L2_c1_2_test.json,2,1,2,1000,50,332.80294,891,13373.438,255,12473.038
tri_a0_c20_b120_L2_c1_2_test.json,2,1,2,1000,50,46.80586,123,2049.647,35,1916.99
tri_a0_c20_b250_L2_c1_2_test.json,2,1,2,1000,50,89.90086,230,4366.505,64,4110.416
tri_a0_c20_b500_L2_c1_2_test.json,2,1,2,1000,50,174.10282,441,8955.236,121,8431.552
tri_a0_c20_b60_L2_c1_2_test.json,2,1,2,1000,50,26.70446,73,997.285,21,921.881
tri_a0_c20_b800_L2_c1_2_test.json,2,1,2,1000,50,272.58602,685,14351.902,186,13657.991
tri_a0_c50_b120_L2_c1_2_test.json,2,1,2,1000,50,56.42402,156,1989.568,45,1843.954
tri_a0_c50_b250_L2_c1_2_test.json,2,1,2,1000,50,100.67768,268,4242.892,76,3946.071
tri_a0_c50_b500_L2_c1_2_test.json,2,1,2,1000,50,183.43542,474,8682.929,131,8174.575
tri_a0_c50_b60_L2_c1_2_test.json,2,1,2,1000,50,36.66682,106,1113.615,31,1051.607
tri_a0_c50_b800_L2_c1_2_test.json,2,1,2,1000,50,283.72478,721,14208.444,198,13420.105
tri_a10_c100_b120_L2_c1_2_test.json,2,1,2,1000,50,76.66744,224,2060.813,66,1911.399
tri_a10_c100_b250_L2_c1_2_test.json,2,1,2,1000,50,120.2405,333,3997.598,98,3680.063
tri_a10_c100_b500_L2_c1_2_test.json,2,1,2,1000,50,202.7121,535,8329.496,154,7734.215
tri_a10_c100_b800_L2_c1_2_test.json,2,1,2,1000,50,302.83028,787,13824.32,219,12980.373
tri_a10_c200_b250_L2_c1_2_test.json,2,1,2,1000,50,153.4373,446,4430.354,129,4114.976
tri_a10_c200_b500_L2_c1_2_test.json,2,1,2,1000,50,236.36448,655,8143.849,190,7562.593
tri_a10_c200_b800_L2_c1_2_test.json,2,1,2,1000,50,337.40122,901,13312.623,258,12467.045
