dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
zinb_pi0p1_r5_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,6.754,40,5,5.967142857142857
zinb_pi0p1_r5_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,3.0416,14,5,3.6480357142857143
zinb_pi0p1_r5_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,1.0888,4,5,1.675892857142857
zinb_pi0p3_r10_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,63.4546,464,40,68.94857142857143
zinb_pi0p3_r10_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,28.3768,184,20,29.36125
zinb_pi0p3_r10_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,16.4238,100,10,17.779821428571427
zinb_pi0p3_r10_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,10.5694,56,10,12.173214285714286
zinb_pi0p3_r10_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,4.5832,22,5,5.852321428571429
zinb_pi0p3_r10_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,1.7766,6,5,2.6567857142857143
zinb_pi0p3_r20_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,124.0308,768,90,131.33375
zinb_pi0p3_r20_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,54.877,344,40,58.34160714285714
zinb_pi0p3_r20_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,32.3958,194,25,33.7775
zinb_pi0p3_r20_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,21.3684,140,15,21.70357142857143
zinb_pi0p3_r20_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,9.2912,66,5,10.455714285714286
zinb_pi0p3_r20_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,3.4656,16,5,4.534464285714286
zinb_pi0p3_r2_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,12.243,70,5,16.4
zinb_pi0p3_r2_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,5.6668,22,5,8.150357142857143
zinb_pi0p3_r2_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,3.2052,12,5,4.902857142857143
zinb_pi0p3_r2_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,2.094,6,5,3.2841071428571427
zinb_pi0p3_r2_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.9654,2,5,1.605
zinb_pi0p3_r2_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.343,0,0,0.6125
zinb_pi0p3_r40_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,247.7004,1749,175,253.96589285714285
zinb_pi0p3_r40_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,113.4944,838,80,111.62214285714286
zinb_pi0p3_r40_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,65.4476,438,50,63.89625
zinb_pi0p3_r40_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,41.5606,280,30,42.65464285714286
zinb_pi0p3_r40_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,18.586,112,15,19.535
zinb_pi0p3_r40_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,6.9282,42,5,7.510357142857143
zinb_pi0p3_r5_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,31.751,276,20,35.041785714285716
zinb_pi0p3_r5_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,14.1858,78,10,16.75392857142857
zinb_pi0p3_r5_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,8.0674,48,5,9.551964285714286
zinb_pi0p3_r5_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,5.3576,26,5,6.652678571428571
zinb_pi0p3_r5_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,2.3192,8,5,3.4692857142857143
zinb_pi0p3_r5_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.8772,2,5,1.439107142857143
zinb_pi0p5_r10_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,43.0716,207,20,65.71642857142857
zinb_pi0p5_r10_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,20.314,130,10,29.61375
zinb_pi0p5_r10_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,11.7568,68,5,17.33732142857143
zinb_pi0p5_r10_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,7.5514,32,5,11.526428571428571
zinb_pi0p5_r10_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,3.3282,8,5,5.414642857142857
zinb_pi0p5_r10_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,1.2358,2,5,2.0867857142857145
zinb_pi0p5_r20_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,92.3992,572,50,131.00142857142856
zinb_pi0p5_r20_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,39.8652,290,20,58.08767857142857
zinb_pi0p5_r20_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,23.305,126,15,33.97571428571428
zinb_pi0p5_r20_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,14.9338,68,10,22.01875
zinb_pi0p5_r20_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,6.6842,28,5,9.89
zinb_pi0p5_r20_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,2.5368,6,5,4.100535714285714
zinb_pi0p5_r2_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,9.039,28,5,14.764642857142857
zinb_pi0p5_r2_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,3.9686,8,5,6.69375
zinb_pi0p5_r2_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,2.2962,4,5,3.968035714285714
zinb_pi0p5_r2_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,1.4848,2,5,2.581607142857143
zinb_pi0p5_r2_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.687,0,0,1.2267857142857144
zinb_pi0p5_r2_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.2466,0,0,0.44035714285714284
zinb_pi0p5_r40_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,179.9148,1041,100,258.675
zinb_pi0p5_r40_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,81.0384,495,45,114.18035714285715
zinb_pi0p5_r40_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,46.5648,309,25,65.80696428571429
zinb_pi0p5_r40_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,30.8174,182,15,43.3625
zinb_pi0p5_r40_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,13.0714,86,5,19.425892857142856
zinb_pi0p5_r40_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,5.0398,18,5,7.698928571428572
zinb_pi0p5_r5_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,22.2754,124,10,33.77892857142857
zinb_pi0p5_r5_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,9.8004,48,5,15.075892857142858
zinb_pi0p5_r5_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,5.643,20,5,8.916071428571428
zinb_pi0p5_r5_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,3.7282,10,5,6.03125
zinb_pi0p5_r5_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,1.6046,2,5,2.719642857142857
zinb_pi0p5_r5_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.5968,0,0,1.0657142857142856
zinb_pi0p7_r10_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,26.1164,0,0,46.636428571428574
zinb_pi0p7_r10_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,11.9966,0,0,21.4225
zinb_pi0p7_r10_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,7.0442,0,0,12.578928571428571
zinb_pi0p7_r10_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,4.3178,0,0,7.710357142857143
zinb_pi0p7_r10_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,2.0226,0,0,3.6117857142857144
zinb_pi0p7_r10_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.749,0,0,1.3375
zinb_pi0p7_r20_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,55.8466,50,0,99.72607142857143
zinb_pi0p7_r20_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,23.7752,0,0,42.455714285714286
zinb_pi0p7_r20_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,13.7452,0,0,24.545
zinb_pi0p7_r20_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,9.0634,0,0,16.184642857142858
zinb_pi0p7_r20_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,4.0232,0,0,7.184285714285714
zinb_pi0p7_r20_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,1.47,0,0,2.625
zinb_pi0p7_r2_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,5.6588,0,0,10.105
zinb_pi0p7_r2_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,2.4444,0,0,4.365
zinb_pi0p7_r2_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,1.3402,0,0,2.3932142857142855
zinb_pi0p7_r2_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,0.874,0,0,1.5607142857142857
zinb_pi0p7_r2_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.4022,0,0,0.7182142857142857
zinb_pi0p7_r2_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.152,0,0,0.2714285714285714
zinb_pi0p7_r40_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,106.7738,407,0,190.6675
zinb_pi0p7_r40_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,48.397,0,0,86.42321428571428
zinb_pi0p7_r40_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,27.5218,0,0,49.14607142857143
zinb_pi0p7_r40_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,18.5916,0,0,33.199285714285715
zinb_pi0p7_r40_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,8.0764,0,0,14.422142857142857
zinb_pi0p7_r40_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,3.067,0,0,5.476785714285715
zinb_pi0p7_r5_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,13.3138,0,0,23.774642857142858
zinb_pi0p7_r5_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,5.9892,0,0,10.695
zinb_pi0p7_r5_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,3.5528,0,0,6.344285714285714
zinb_pi0p7_r5_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,2.2818,0,0,4.074642857142857
zinb_pi0p7_r5_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.9974,0,0,1.7810714285714286
zinb_pi0p7_r5_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.37,0,0,0.6607142857142857
zinb_pi0p85_r10_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,14.2206,0,0,25.39392857142857
zinb_pi0p85_r10_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,6.1866,0,0,11.0475
zinb_pi0p85_r10_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,3.421,0,0,6.108928571428572
zinb_pi0p85_r10_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,2.3662,0,0,4.225357142857143
zinb_pi0p85_r10_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,1.0234,0,0,1.8275
zinb_pi0p85_r10_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.3626,0,0,0.6475
zinb_pi0p85_r20_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,26.4732,0,0,47.27357142857143
zinb_pi0p85_r20_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,12.2624,0,0,21.897142857142857
zinb_pi0p85_r20_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,6.8928,0,0,12.308571428571428
zinb_pi0p85_r20_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,4.527,0,0,8.083928571428572
zinb_pi0p85_r20_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,1.9122,0,0,3.4146428571428573
zinb_pi0p85_r20_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.7856,0,0,1.4028571428571428
zinb_pi0p85_r2_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,2.7334,0,0,4.8810714285714285
zinb_pi0p85_r2_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,1.1728,0,0,2.0942857142857143
zinb_pi0p85_r2_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,0.7134,0,0,1.2739285714285715
zinb_pi0p85_r2_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,0.4878,0,0,0.8710714285714286
zinb_pi0p85_r2_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.1864,0,0,0.33285714285714285
zinb_pi0p85_r2_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.0774,0,0,0.1382142857142857
zinb_pi0p85_r40_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,56.4006,54,0,100.71535714285714
zinb_pi0p85_r40_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,25.1672,0,0,44.941428571428574
zinb_pi0p85_r40_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,14.248,0,0,25.442857142857143
zinb_pi0p85_r40_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,9.138,0,0,16.317857142857143
zinb_pi0p85_r40_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,4.144,0,0,7.4
zinb_pi0p85_r40_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,1.4222,0,0,2.5396428571428573
zinb_pi0p85_r5_p0p1_L6_c1_2_train.json,6,1.0,2.0,100,50,6.3672,0,0,11.37
zinb_pi0p85_r5_p0p2_L6_c1_2_train.json,6,1.0,2.0,100,50,3.024,0,0,5.4
zinb_pi0p85_r5_p0p3_L6_c1_2_train.json,6,1.0,2.0,100,50,1.797,0,0,3.2089285714285714
zinb_pi0p85_r5_p0p4_L6_c1_2_train.json,6,1.0,2.0,100,50,1.0782,0,0,1.9253571428571428
zinb_pi0p85_r5_p0p6_L6_c1_2_train.json,6,1.0,2.0,100,50,0.5004,0,0,0.8935714285714286
zinb_pi0p85_r5_p0p8_L6_c1_2_train.json,6,1.0,2.0,100,50,0.1776,0,0,0.3171428571428571
beta_a0p5_b0p5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.13458,314,35,49.12525
beta_a0p5_b0p5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.02054,620,70,97.820375
beta_a0p5_b0p5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.0193,56,10,10.458125
beta_a0p5_b0p5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,249.54696,1692,170,242.13164285714285
beta_a0p5_b0p5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.9965,148,20,24.833357142857142
beta_a0p5_b10_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.69986,16,5,6.914196428571429
beta_a0p5_b10_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.58786,38,5,13.234571428571428
beta_a0p5_b10_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.91006,2,5,1.4964107142857144
beta_a0p5_b10_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,23.73442,110,10,32.17408928571429
beta_a0p5_b10_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.35454,6,5,3.6393035714285715
beta_a0p5_b1_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.4564,194,20,38.588
beta_a0p5_b1_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.72408,381,40,76.52553571428571
beta_a0p5_b1_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.6822,34,5,7.890946428571429
beta_a0p5_b1_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,167.46124,1232,100,192.01805357142857
beta_a0p5_b1_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.74092,102,10,19.23573214285714
beta_a0p5_b2_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.0118,102,10,25.327160714285714
beta_a0p5_b2_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.04748,220,20,50.510017857142856
beta_a0p5_b2_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.96788,14,5,5.612232142857143
beta_a0p5_b2_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.58712,568,50,126.38741071428572
beta_a0p5_b2_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.06854,52,5,12.798392857142858
beta_a0p5_b5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.17588,42,5,12.377035714285714
beta_a0p5_b5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.151,76,10,24.477071428571428
beta_a0p5_b5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.79332,4,5,2.7839642857142857
beta_a0p5_b5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,45.2272,224,20,60.51476785714286
beta_a0p5_b5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.51058,14,5,6.578982142857143
beta_a10_b0p5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,95.2207,660,95,9.504160714285714
beta_a10_b0p5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,190.49128,1335,185,18.75089285714286
beta_a10_b0p5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.0896,132,20,2.371267857142857
beta_a10_b0p5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,476.07046,3334,465,46.160125
beta_a10_b0p5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,47.63256,335,45,5.757089285714286
beta_a10_b10_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.03412,348,45,14.616446428571429
beta_a10_b10_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.01614,684,90,29.887625
beta_a10_b10_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.99484,66,10,3.1932857142857145
beta_a10_b10_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,250.14776,1693,230,73.12517857142858
beta_a10_b10_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.0015,166,25,7.949910714285714
beta_a10_b1_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.85036,625,90,12.499535714285715
beta_a10_b1_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,181.90684,1271,175,24.17580357142857
beta_a10_b1_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.20414,124,20,3.3752857142857144
beta_a10_b1_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,454.723,3175,440,59.68407142857143
beta_a10_b1_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,45.44916,312,45,6.273732142857143
beta_a10_b2_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,83.29292,581,80,14.704714285714285
beta_a10_b2_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,166.6535,1158,160,29.64710714285714
beta_a10_b2_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.6565,116,15,3.519214285714286
beta_a10_b2_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,416.7256,2889,400,72.86210714285714
beta_a10_b2_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,41.63702,288,40,7.347392857142857
beta_a10_b5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.6799,472,60,16.875125
beta_a10_b5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,133.26702,914,125,32.596339285714286
beta_a10_b5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.32786,88,15,4.211428571428572
beta_a10_b5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,333.35554,2373,310,81.06744642857143
beta_a10_b5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.35822,236,30,8.396785714285715
beta_a1_b0p5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.80476,447,55,42.85869642857143
beta_a1_b0p5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,132.9949,906,110,86.51073214285714
beta_a1_b0p5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.319,92,10,8.922875
beta_a1_b0p5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,333.1269,2295,270,213.15082142857142
beta_a1_b0p5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.3417,218,30,21.911357142857142
beta_a1_b10_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.07166,56,5,9.70957142857143
beta_a1_b10_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.18628,104,10,19.437767857142855
beta_a1_b10_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.80464,6,5,2.4087321428571427
beta_a1_b10_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,45.44424,246,30,48.138464285714285
beta_a1_b10_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.5312,20,5,5.310446428571429
beta_a1_b1_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.10542,324,40,39.83176785714286
beta_a1_b1_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.77646,652,75,79.32964285714286
beta_a1_b1_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.02222,58,10,8.498410714285715
beta_a1_b1_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,250.6825,1688,185,198.53823214285714
beta_a1_b1_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.05904,158,20,19.785
beta_a1_b2_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.1917,198,25,30.559428571428572
beta_a1_b2_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.49072,415,45,60.570875
beta_a1_b2_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.68766,42,5,6.141303571428572
beta_a1_b2_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,166.23712,1063,115,152.34108928571428
beta_a1_b2_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.68798,138,10,15.655
beta_a1_b5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.68682,104,10,17.08732142857143
beta_a1_b5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.31976,204,20,33.948589285714284
beta_a1_b5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.3158,14,5,3.988410714285714
beta_a1_b5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,83.33408,523,50,84.45578571428571
beta_a1_b5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.27092,52,5,8.403678571428571
beta_a2_b0p5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.96896,565,70,31.415464285714286
beta_a2_b0p5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,160.0508,1106,145,62.26139285714286
beta_a2_b0p5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.04658,110,15,6.315017857142857
beta_a2_b0p5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,399.47118,2780,360,156.25044642857142
beta_a2_b0p5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.98252,276,35,15.901803571428571
beta_a2_b10_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.71694,96,15,13.54080357142857
beta_a2_b10_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.43704,212,25,25.611785714285713
beta_a2_b10_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.33804,18,5,3.1534642857142856
beta_a2_b10_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,83.34374,543,60,63.812375
beta_a2_b10_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.3523,50,5,7.023446428571429
beta_a2_b1_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.51922,459,55,33.48383928571429
beta_a2_b1_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,133.23844,904,115,66.40026785714285
beta_a2_b1_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.32634,104,10,7.423785714285715
beta_a2_b1_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,333.55664,2286,285,166.62694642857142
beta_a2_b1_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.2814,222,30,16.92382142857143
beta_a2_b2_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.04852,348,40,30.167446428571427
beta_a2_b2_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.61612,673,80,60.47776785714286
beta_a2_b2_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.99542,62,10,6.554303571428571
beta_a2_b2_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,249.61628,1667,200,152.57917857142857
beta_a2_b2_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.01884,168,20,15.196892857142856
beta_a2_b5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.58146,216,20,20.97744642857143
beta_a2_b5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,57.01096,353,45,41.25360714285714
beta_a2_b5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.74276,34,5,4.285964285714286
beta_a2_b5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,142.54006,935,110,101.79769642857143
beta_a2_b5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.2714,96,10,10.49932142857143
beta_a5_b0p5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.90872,642,85,17.117642857142858
beta_a5_b0p5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,181.83812,1274,175,32.77005357142857
beta_a5_b0p5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.21572,124,20,4.298232142857143
beta_a5_b0p5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,454.4791,3185,435,82.480375
beta_a5_b0p5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,45.45202,312,45,8.65130357142857
beta_a5_b10_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,33.40864,218,30,15.696964285714285
beta_a5_b10_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,66.65702,446,55,31.12844642857143
beta_a5_b10_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.65482,44,5,3.490232142857143
beta_a5_b10_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,166.89572,1128,140,77.87680357142857
beta_a5_b10_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.65392,108,15,7.909892857142857
beta_a5_b1_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,83.43138,576,80,20.514660714285714
beta_a5_b1_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,166.78776,1167,155,40.66766071428572
beta_a5_b1_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.64952,116,15,4.3002142857142855
beta_a5_b1_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,416.52518,2897,390,102.21116071428571
beta_a5_b1_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,41.70892,288,40,10.271803571428572
