dataset,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
binom_n400_p0p5_L4_c1_2_test.json,4,1,2,1000,50,200.13852,983,2752.274,196,757.708
binom_n400_p0p7_L4_c1_2_test.json,4,1,2,1000,50,279.98642,1384,3484.21,276,690.587
binom_n400_p0p95_L4_c1_2_test.json,4,1,2,1000,50,379.98406,1893,4135.059,378,338.419
binom_n400_p0p9_L4_c1_2_test.json,4,1,2,1000,50,359.98592,1789,4056.216,357,464.193
binom_n50_p0p05_L4_c1_2_test.json,4,1,2,1000,50,2.49522,9,134.813,2,116.719
binom_n50_p0p1_L4_c1_2_test.json,4,1,2,1000,50,5.00122,21,204.605,4,157.836
binom_n50_p0p2_L4_c1_2_test.json,4,1,2,1000,50,10.0058,45,308.362,9,215.824
binom_n50_p0p3_L4_c1_2_test.json,4,1,2,1000,50,14.98588,69,390.215,13,255.672
binom_n50_p0p5_L4_c1_2_test.json,4,1,2,1000,50,25.0016,119,516.136,23,274.733
binom_n50_p0p7_L4_c1_2_test.json,4,1,2,1000,50,35.00552,169,594.751,33,260.407
binom_n50_p0p95_L4_c1_2_test.json,4,1,2,1000,50,47.5118,235,594.931,47,127.339
binom_n50_p0p9_L4_c1_2_test.json,4,1,2,1000,50,45.00036,222,613.472,44,164.851
binom_n800_p0p05_L4_c1_2_test.json,4,1,2,1000,50,39.99548,189,860.461,37,464.147
binom_n800_p0p1_L4_c1_2_test.json,4,1,2,1000,50,80.0612,385,1440.174,76,644.865
binom_n800_p0p2_L4_c1_2_test.json,4,1,2,1000,50,160.03286,780,2447.222,155,849.896
binom_n800_p0p3_L4_c1_2_test.json,4,1,2,1000,50,239.99446,1177,3362.869,234,975.685
binom_n800_p0p5_L4_c1_2_test.json,4,1,2,1000,50,399.99818,1975,5056.458,394,1078.171
binom_n800_p0p7_L4_c1_2_test.json,4,1,2,1000,50,559.94076,2777,6576.426,554,981.789
binom_n800_p0p95_L4_c1_2_test.json,4,1,2,1000,50,759.99866,3789,8064.199,757,467.325
binom_n800_p0p9_L4_c1_2_test.json,4,1,2,1000,50,720.0216,3585,7834.84,716,644.35
cunif_a0_b100_L4_c1_2_test.json,4,1,2,1000,50,50.18056,195,2720.06,37,2239.495
cunif_a0_b200_L4_c1_2_test.json,4,1,2,1000,50,99.8295,387,5410.088,73,4441.497
cunif_a0_b400_L4_c1_2_test.json,4,1,2,1000,50,199.02392,771,10781.335,145,8930.716
cunif_a0_b50_L4_c1_2_test.json,4,1,2,1000,50,25.02576,97,1351.352,18,1109.111
cunif_a0_b800_L4_c1_2_test.json,4,1,2,1000,50,398.3005,1691,21825.785,291,17834.635
cunif_a10_b100_L4_c1_2_test.json,4,1,2,1000,50,55.07016,224,2539.008,43,2010.229
cunif_a10_b200_L4_c1_2_test.json,4,1,2,1000,50,104.69924,415,5250.589,79,4256.58
cunif_a10_b400_L4_c1_2_test.json,4,1,2,1000,50,205.59612,806,10665.879,154,8717.896
cunif_a10_b50_L4_c1_2_test.json,4,1,2,1000,50,30.00602,127,1184.187,25,893.286
cunif_a10_b800_L4_c1_2_test.json,4,1,2,1000,50,405.30852,1726,21692.658,301,17524.685
cunif_a20_b100_L4_c1_2_test.json,4,1,2,1000,50,59.8629,255,2355.385,49,1777.975
cunif_a20_b200_L4_c1_2_test.json,4,1,2,1000,50,110.12146,452,5077.978,86,4024.292
cunif_a20_b400_L4_c1_2_test.json,4,1,2,1000,50,209.5878,832,10517.624,159,8475.924
cunif_a20_b50_L4_c1_2_test.json,4,1,2,1000,50,34.92778,158,1013.172,31,667.888
cunif_a20_b800_L4_c1_2_test.json,4,1,2,1000,50,409.36016,1746,21353.654,308,17216.474
cunif_a50_b100_L4_c1_2_test.json,4,1,2,1000,50,75.03074,347,1845.656,69,1102.616
cunif_a50_b200_L4_c1_2_test.json,4,1,2,1000,50,125.22048,543,4541.806,105,3344.666
cunif_a50_b400_L4_c1_2_test.json,4,1,2,1000,50,225.4396,934,9938.588,179,7798.1
cunif_a50_b800_L4_c1_2_test.json,4,1,2,1000,50,425.10388,1825,20877.913,325,16674.14
dunif_L0_H100_L4_c1_2_test.json,4,1,2,1000,50,49.91468,194,2702.935,37,2236.983
dunif_L0_H200_L4_c1_2_test.json,4,1,2,1000,50,99.88924,388,5446.866,73,4509.867
dunif_L0_H20_L4_c1_2_test.json,4,1,2,1000,50,10.0293,38,561.609,7,466.218
dunif_L0_H400_L4_c1_2_test.json,4,1,2,1000,50,200.2328,777,10850.355,146,8977.25
dunif_L0_H50_L4_c1_2_test.json,4,1,2,1000,50,25.05206,97,1380.354,18,1145.459
dunif_L0_H800_L4_c1_2_test.json,4,1,2,1000,50,399.21582,1696,21871.461,292,17876.639
dunif_L10_H100_L4_c1_2_test.json,4,1,2,1000,50,54.96892,223,2550.514,43,2029.549
dunif_L10_H200_L4_c1_2_test.json,4,1,2,1000,50,105.35582,422,5237.093,80,4235.932
dunif_L10_H20_L4_c1_2_test.json,4,1,2,1000,50,15.00352,69,391.005,13,257.258
dunif_L10_H400_L4_c1_2_test.json,4,1,2,1000,50,205.43932,808,10646.581,154,8673.544
dunif_L10_H50_L4_c1_2_test.json,4,1,2,1000,50,29.93102,127,1197.903,25,912.605
dunif_L10_H800_L4_c1_2_test.json,4,1,2,1000,50,405.81712,1729,21737.101,302,17498.312
dunif_L20_H100_L4_c1_2_test.json,4,1,2,1000,50,59.98388,255,2379.145,49,1808.994
dunif_L20_H200_L4_c1_2_test.json,4,1,2,1000,50,109.72268,449,5066.975,86,3994.286
dunif_L20_H400_L4_c1_2_test.json,4,1,2,1000,50,210.09516,838,10489.144,160,8469.18
dunif_L20_H50_L4_c1_2_test.json,4,1,2,1000,50,34.9984,158,1032.164,31,686.259
dunif_L20_H800_L4_c1_2_test.json,4,1,2,1000,50,410.90458,1754,21505.848,307,17400.584
dunif_L50_H100_L4_c1_2_test.json,4,1,2,1000,50,74.97312,346,1880.275,68,1141.296
dunif_L50_H200_L4_c1_2_test.json,4,1,2,1000,50,125.13244,542,4583.378,105,3368.592
dunif_L50_H400_L4_c1_2_test.json,4,1,2,1000,50,225.78252,933,10004.369,178,7874.026
dunif_L50_H800_L4_c1_2_test.json,4,1,2,1000,50,423.9605,1819,20973.866,323,16704.074
dunif_L5_H100_L4_c1_2_test.json,4,1,2,1000,50,52.4395,208,2650.845,39,2149.719
dunif_L5_H200_L4_c1_2_test.json,4,1,2,1000,50,102.83268,406,5362.679,77,4353.36
dunif_L5_H20_L4_c1_2_test.json,4,1,2,1000,50,12.48632,54,475.384,10,359.874
dunif_L5_H400_L4_c1_2_test.json,4,1,2,1000,50,203.72254,798,10739.568,150,8839.554
dunif_L5_H50_L4_c1_2_test.json,4,1,2,1000,50,27.40842,111,1289.472,21,1023.794
dunif_L5_H800_L4_c1_2_test.json,4,1,2,1000,50,404.73796,1723,21927.175,296,17870.247
gamma_k0p8_th10_L4_c1_2_test.json,4,1,2,1000,50,8.06164,21,597.805,4,538.882
gamma_k0p8_th20_L4_c1_2_test.json,4,1,2,1000,50,16.10476,43,1194.059,8,1077.295
gamma_k0p8_th2_L4_c1_2_test.json,4,1,2,1000,50,1.57326,4,122.732,1,118.082
gamma_k0p8_th40_L4_c1_2_test.json,4,1,2,1000,50,32.17194,84,2376.934,17,2153.049
gamma_k0p8_th5_L4_c1_2_test.json,4,1,2,1000,50,3.96044,10,296.647,2,267.929
gamma_k0p8_th80_L4_c1_2_test.json,4,1,2,1000,50,64.01294,168,4715.483,33,4263.65
gamma_k10_th10_L4_c1_2_test.json,4,1,2,1000,50,99.96172,440,3246.601,86,2278.804
gamma_k10_th20_L4_c1_2_test.json,4,1,2,1000,50,199.64486,878,6438.554,172,4487.85
gamma_k10_th2_L4_c1_2_test.json,4,1,2,1000,50,20.03658,88,651.666,17,455.868
gamma_k10_th40_L4_c1_2_test.json,4,1,2,1000,50,400.10022,1751,13076.717,343,9131.66
gamma_k10_th5_L4_c1_2_test.json,4,1,2,1000,50,49.95152,220,1615.167,43,1124.733
gamma_k10_th80_L4_c1_2_test.json,4,1,2,1000,50,801.56644,3707,26582.182,686,18333.718
gamma_k1_th10_L4_c1_2_test.json,4,1,2,1000,50,10.00716,29,697.133,6,624.244
gamma_k1_th20_L4_c1_2_test.json,4,1,2,1000,50,19.9999,57,1391.148,11,1234.408
gamma_k1_th2_L4_c1_2_test.json,4,1,2,1000,50,1.97768,6,142.569,1,126.669
gamma_k1_th40_L4_c1_2_test.json,4,1,2,1000,50,40.0539,116,2783.786,22,2476.724
gamma_k1_th5_L4_c1_2_test.json,4,1,2,1000,50,5.01656,15,350.328,3,312.252
gamma_k1_th80_L4_c1_2_test.json,4,1,2,1000,50,80.20694,231,5603.259,45,4951.296
gamma_k20_th10_L4_c1_2_test.json,4,1,2,1000,50,199.9806,916,5245.212,180,3267.327
gamma_k20_th20_L4_c1_2_test.json,4,1,2,1000,50,400.03634,1838,10424.788,360,6520.729
gamma_k20_th2_L4_c1_2_test.json,4,1,2,1000,50,39.94536,183,1045.083,36,651.364
gamma_k20_th40_L4_c1_2_test.json,4,1,2,1000,50,800.8569,3704,20991.991,721,13058.843
gamma_k20_th5_L4_c1_2_test.json,4,1,2,1000,50,99.97716,458,2606.311,90,1637.347
gamma_k20_th80_L4_c1_2_test.json,4,1,2,1000,50,1604.22324,7721,43494.36,1441,26230.067
gamma_k2_th10_L4_c1_2_test.json,4,1,2,1000,50,19.96828,71,1116.316,14,940.793
gamma_k2_th20_L4_c1_2_test.json,4,1,2,1000,50,40.01872,142,2243.952,27,1885.324
gamma_k2_th2_L4_c1_2_test.json,4,1,2,1000,50,3.97764,14,222.865,3,194.761
gamma_k2_th40_L4_c1_2_test.json,4,1,2,1000,50,80.18712,283,4481.738,55,3771.178
gamma_k2_th5_L4_c1_2_test.json,4,1,2,1000,50,10.03402,35,562.033,7,474.056
gamma_k2_th80_L4_c1_2_test.json,4,1,2,1000,50,160.03188,568,8922.555,110,7475.69
gamma_k5_th10_L4_c1_2_test.json,4,1,2,1000,50,49.89564,205,2050.037,40,1562.45
gamma_k5_th20_L4_c1_2_test.json,4,1,2,1000,50,100.2039,413,4120.04,80,3133.207
gamma_k5_th2_L4_c1_2_test.json,4,1,2,1000,50,10.00276,41,409.528,8,312.574
gamma_k5_th40_L4_c1_2_test.json,4,1,2,1000,50,200.0556,824,8208.478,160,6297.616
gamma_k5_th5_L4_c1_2_test.json,4,1,2,1000,50,24.9753,103,1019.148,20,778.04
gamma_k5_th80_L4_c1_2_test.json,4,1,2,1000,50,400.97722,1704,16403.829,321,12507.42
geom_p0p03_L4_c1_2_test.json,4,1,2,1000,50,32.29746,91,2278.262,18,2030.93
geom_p0p05_L4_c1_2_test.json,4,1,2,1000,50,18.92546,53,1344.693,10,1204.108
geom_p0p08_L4_c1_2_test.json,4,1,2,1000,50,11.43152,32,822.499,6,736.608
geom_p0p15_L4_c1_2_test.json,4,1,2,1000,50,5.62744,15,415.668,3,375.361
geom_p0p1_L4_c1_2_test.json,4,1,2,1000,50,8.99986,25,650.318,5,580.859
geom_p0p2_L4_c1_2_test.json,4,1,2,1000,50,3.98184,10,303.868,2,274.202
geom_p0p3_L4_c1_2_test.json,4,1,2,1000,50,2.32464,6,185.318,1,169.159
geom_p0p4_L4_c1_2_test.json,4,1,2,1000,50,1.50104,3,126.914,1,138.378
geom_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.663,1,62.37,0,66.3
geom_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.24948,0,24.948,0,24.948
logn_mlog1p5_s0p3_L4_c1_2_test.json,4,1,2,1000,50,4.69644,21,147.43,4,100.629
logn_mlog1p5_s0p5_L4_c1_2_test.json,4,1,2,1000,50,5.06644,20,222.608,4,177.773
logn_mlog1p5_s0p7_L4_c1_2_test.json,4,1,2,1000,50,5.73094,20,315.731,4,269.469
logn_mlog1p5_s1_L4_c1_2_test.json,4,1,2,1000,50,7.44654,20,516.231,4,464.283
logn_mlog1p5_s1p3_L4_c1_2_test.json,4,1,2,1000,50,10.42902,20,834.587,4,777.72
logn_mlog2_s0p3_L4_c1_2_test.json,4,1,2,1000,50,7.73724,34,243.01,7,176.11
logn_mlog2_s0p5_L4_c1_2_test.json,4,1,2,1000,50,8.35322,33,365.687,6,295.109
logn_mlog2_s0p7_L4_c1_2_test.json,4,1,2,1000,50,9.4007,32,515.61,6,437.85
logn_mlog2_s1_L4_c1_2_test.json,4,1,2,1000,50,12.14056,33,836.725,6,752.655
logn_mlog2_s1p3_L4_c1_2_test.json,4,1,2,1000,50,17.2885,33,1385.693,7,1293.683
logn_mlog2p5_s0p3_L4_c1_2_test.json,4,1,2,1000,50,12.7493,56,396.607,11,272.275
logn_mlog2p5_s0p5_L4_c1_2_test.json,4,1,2,1000,50,13.88934,54,607.863,11,484.701
logn_mlog2p5_s0p7_L4_c1_2_test.json,4,1,2,1000,50,15.63978,54,860.503,10,731.424
logn_mlog2p5_s1_L4_c1_2_test.json,4,1,2,1000,50,20.15998,54,1390.8,11,1253.121
logn_mlog2p5_s1p3_L4_c1_2_test.json,4,1,2,1000,50,28.3026,54,2269.022,11,2115.545
logn_mlog3_s0p3_L4_c1_2_test.json,4,1,2,1000,50,21.06704,93,656.298,18,452.086
logn_mlog3_s0p5_L4_c1_2_test.json,4,1,2,1000,50,22.7071,89,991.029,17,787.352
logn_mlog3_s0p7_L4_c1_2_test.json,4,1,2,1000,50,25.723,88,1409.499,17,1193.866
logn_mlog3_s1_L4_c1_2_test.json,4,1,2,1000,50,32.8643,88,2267.571,17,2035.932
logn_mlog3_s1p3_L4_c1_2_test.json,4,1,2,1000,50,46.78814,90,3750.153,18,3505.723
logn_mlog3p5_s0p3_L4_c1_2_test.json,4,1,2,1000,50,34.5981,152,1078.256,30,737.364
logn_mlog3p5_s0p5_L4_c1_2_test.json,4,1,2,1000,50,37.48304,148,1632.376,29,1286.458
logn_mlog3p5_s0p7_L4_c1_2_test.json,4,1,2,1000,50,42.29826,144,2325.805,28,1962.611
logn_mlog3p5_s1_L4_c1_2_test.json,4,1,2,1000,50,54.75396,145,3781.949,29,3386.659
logn_mlog3p5_s1p3_L4_c1_2_test.json,4,1,2,1000,50,76.92046,147,6166.898,29,5769.42
logn_mlog4_s0p3_L4_c1_2_test.json,4,1,2,1000,50,57.11884,251,1776.793,49,1226.554
logn_mlog4_s0p5_L4_c1_2_test.json,4,1,2,1000,50,62.09866,246,2722.547,48,2145.075
logn_mlog4_s0p7_L4_c1_2_test.json,4,1,2,1000,50,69.81636,240,3815.285,47,3218.994
logn_mlog4_s1_L4_c1_2_test.json,4,1,2,1000,50,90.32676,237,6259.333,47,5637.95
logn_mlog4_s1p3_L4_c1_2_test.json,4,1,2,1000,50,125.67904,328,10346.251,48,9380.302
negbin_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,90.23826,392,3042.962,77,2167.525
negbin_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,40.02424,173,1404.168,34,1009.638
negbin_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,23.32656,99,863.569,19,641.227
negbin_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,15.00672,63,586.577,12,442.86
negbin_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,6.66506,27,301.549,5,238.804
negbin_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,2.4797,9,146.043,2,138.279
negbin_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,179.96952,820,4861.139,161,3081.757
negbin_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,80.06854,363,2252.836,71,1461.278
negbin_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,46.68848,210,1370.64,41,913.284
negbin_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,29.97348,133,928.118,26,629.66
negbin_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,13.3287,58,472.623,11,345.337
negbin_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,4.98062,20,227.96,4,180.421
negbin_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,17.97382,62,1048.93,12,888.46
negbin_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,8.0143,27,491.484,5,422.685
negbin_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,4.66228,15,299.871,3,259.674
negbin_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,3.00794,9,205.528,2,184.304
negbin_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,1.33062,3,106.295,1,122.535
negbin_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.4977,1,48.097,0,49.77
negbin_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,359.98912,1690,8017.41,333,4443.721
negbin_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,160.13242,749,3672.734,147,2095.607
negbin_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,93.5076,435,2229.974,86,1297.857
negbin_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,59.90054,276,1495.947,54,903.822
negbin_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,26.67622,121,753.669,24,490.428
negbin_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,9.98448,43,358.101,8,267.118
negbin_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,44.95314,182,1913.756,35,1495.255
negbin_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,19.96432,80,886.47,15,703.032
negbin_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,11.69746,46,547.907,9,435.833
negbin_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,7.52098,29,372.907,6,313.603
negbin_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,3.33522,12,193.348,2,168.529
negbin_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.25768,4,94.087,1,108.587
normal_mu100_sd15_L4_c1_2_test.json,4,1,2,1000,50,99.99502,473,2125.03,93,1130.925
normal_mu100_sd20_L4_c1_2_test.json,4,1,2,1000,50,99.89958,464,2500.145,91,1525.282
normal_mu100_sd25_L4_c1_2_test.json,4,1,2,1000,50,99.85162,455,2855.349,89,1871.34
normal_mu150_sd15_L4_c1_2_test.json,4,1,2,1000,50,150.02456,723,2626.077,143,1130.188
normal_mu150_sd22_L4_c1_2_test.json,4,1,2,1000,50,149.97364,711,3155.246,140,1681.364
normal_mu150_sd30_L4_c1_2_test.json,4,1,2,1000,50,149.8375,698,3725.75,136,2244.063
normal_mu150_sd38_L4_c1_2_test.json,4,1,2,1000,50,150.02754,683,4352.398,133,2884.659
normal_mu150_sd45_L4_c1_2_test.json,4,1,2,1000,50,150.11506,672,4883.186,130,3408.823
normal_mu200_sd20_L4_c1_2_test.json,4,1,2,1000,50,200.07298,966,3502.285,191,1507.988
normal_mu200_sd30_L4_c1_2_test.json,4,1,2,1000,50,199.87122,946,4253.484,186,2274.187
normal_mu200_sd40_L4_c1_2_test.json,4,1,2,1000,50,200.17282,929,5026.227,182,3058.675
normal_mu200_sd50_L4_c1_2_test.json,4,1,2,1000,50,199.78566,910,5779.208,177,3834.52
normal_mu200_sd60_L4_c1_2_test.json,4,1,2,1000,50,200.13798,892,6517.876,173,4549.111
normal_mu20_sd2_L4_c1_2_test.json,4,1,2,1000,50,20.00084,96,351.228,19,151.97
normal_mu20_sd3_L4_c1_2_test.json,4,1,2,1000,50,19.98846,95,426.452,19,236.713
normal_mu20_sd4_L4_c1_2_test.json,4,1,2,1000,50,19.97358,93,499.971,18,303.144
normal_mu20_sd5_L4_c1_2_test.json,4,1,2,1000,50,20.03324,91,576.803,18,381.471
normal_mu20_sd6_L4_c1_2_test.json,4,1,2,1000,50,19.97664,89,650.15,17,458.349
normal_mu300_sd30_L4_c1_2_test.json,4,1,2,1000,50,299.88798,1446,5274.687,286,2292.502
normal_mu300_sd45_L4_c1_2_test.json,4,1,2,1000,50,300.3012,1423,6377.252,279,3455.225
normal_mu300_sd60_L4_c1_2_test.json,4,1,2,1000,50,299.94748,1392,7519.698,272,4587.925
normal_mu300_sd75_L4_c1_2_test.json,4,1,2,1000,50,300.32534,1368,8647.38,265,5728.764
normal_mu300_sd90_L4_c1_2_test.json,4,1,2,1000,50,299.71362,1339,9733.094,259,6834.575
normal_mu50_sd10_L4_c1_2_test.json,4,1,2,1000,50,49.97092,232,1250.3,45,762.984
normal_mu50_sd12_L4_c1_2_test.json,4,1,2,1000,50,49.96048,229,1409.088,44,925.109
normal_mu50_sd15_L4_c1_2_test.json,4,1,2,1000,50,50.04512,224,1613.869,43,1127.311
normal_mu50_sd5_L4_c1_2_test.json,4,1,2,1000,50,49.98946,241,875.737,48,380.982
normal_mu50_sd8_L4_c1_2_test.json,4,1,2,1000,50,50.06322,237,1095.946,46,607.144
normal_mu80_sd12_L4_c1_2_test.json,4,1,2,1000,50,79.96994,379,1694.665,74,910.313
normal_mu80_sd16_L4_c1_2_test.json,4,1,2,1000,50,79.99714,372,2004.434,73,1222.323
normal_mu80_sd20_L4_c1_2_test.json,4,1,2,1000,50,79.93566,364,2289.368,71,1515.194
normal_mu80_sd24_L4_c1_2_test.json,4,1,2,1000,50,80.15674,358,2609.698,69,1830.092
normal_mu80_sd8_L4_c1_2_test.json,4,1,2,1000,50,79.9856,385,1402.712,76,614.422
pareto_a1p3_xm100_L4_c1_2_test.json,4,1,2,1000,50,425.37704,1826,50279.059,165,28514.27
pareto_a1p3_xm10_L4_c1_2_test.json,4,1,2,1000,50,39.89966,82,2786.772,16,2601.575
pareto_a1p3_xm1_L4_c1_2_test.json,4,1,2,1000,50,4.14268,8,303.556,1,314.268
pareto_a1p3_xm20_L4_c1_2_test.json,4,1,2,1000,50,83.65114,163,5966.901,33,5581.027
pareto_a1p3_xm50_L4_c1_2_test.json,4,1,2,1000,50,203.20272,716,18496.434,82,13353.783
pareto_a1p3_xm5_L4_c1_2_test.json,4,1,2,1000,50,19.7508,40,1380.103,8,1286.459
pareto_a1p5_xm100_L4_c1_2_test.json,4,1,2,1000,50,292.56322,1162,22524.941,153,15990.194
pareto_a1p5_xm10_L4_c1_2_test.json,4,1,2,1000,50,30.15244,76,1864.088,15,1690.847
pareto_a1p5_xm1_L4_c1_2_test.json,4,1,2,1000,50,2.86236,7,181.228,1,186.236
pareto_a1p5_xm20_L4_c1_2_test.json,4,1,2,1000,50,58.09008,154,3489.622,31,3139.477
pareto_a1p5_xm50_L4_c1_2_test.json,4,1,2,1000,50,144.8873,424,8846.216,76,7869.01
pareto_a1p5_xm5_L4_c1_2_test.json,4,1,2,1000,50,14.72816,38,897.906,8,816.045
pareto_a2_xm100_L4_c1_2_test.json,4,1,2,1000,50,199.4086,697,9141.443,136,7634.96
pareto_a2_xm10_L4_c1_2_test.json,4,1,2,1000,50,19.933,68,915.472,14,771.418
pareto_a2_xm1_L4_c1_2_test.json,4,1,2,1000,50,1.95132,6,98.831,1,95.132
pareto_a2_xm20_L4_c1_2_test.json,4,1,2,1000,50,39.88946,137,1827.831,27,1526.608
pareto_a2_xm50_L4_c1_2_test.json,4,1,2,1000,50,100.0109,340,4604.714,68,3849.829
pareto_a2_xm5_L4_c1_2_test.json,4,1,2,1000,50,10.0309,34,466.752,7,392.119
pareto_a3_xm100_L4_c1_2_test.json,4,1,2,1000,50,150.06384,613,4872.899,122,3560.28
pareto_a3_xm10_L4_c1_2_test.json,4,1,2,1000,50,14.97798,61,485.506,12,356.784
pareto_a3_xm1_L4_c1_2_test.json,4,1,2,1000,50,1.41956,5,51.956,1,41.956
pareto_a3_xm20_L4_c1_2_test.json,4,1,2,1000,50,30.0528,123,977.842,24,721.105
pareto_a3_xm50_L4_c1_2_test.json,4,1,2,1000,50,75.16438,306,2454.601,61,1801.978
pareto_a3_xm5_L4_c1_2_test.json,4,1,2,1000,50,7.47702,31,247.15,6,180.428
pareto_a4_xm100_L4_c1_2_test.json,4,1,2,1000,50,133.2994,582,3491.972,116,2285.893
pareto_a4_xm10_L4_c1_2_test.json,4,1,2,1000,50,13.29394,58,351.771,11,247.345
pareto_a4_xm1_L4_c1_2_test.json,4,1,2,1000,50,1.2384,5,33.84,1,23.84
pareto_a4_xm20_L4_c1_2_test.json,4,1,2,1000,50,26.6482,116,702.425,23,459.328
pareto_a4_xm50_L4_c1_2_test.json,4,1,2,1000,50,66.62522,290,1751.732,58,1142.683
pareto_a4_xm5_L4_c1_2_test.json,4,1,2,1000,50,6.63448,29,180.363,6,129.029
pareto_a6_xm100_L4_c1_2_test.json,4,1,2,1000,50,120.03222,552,2468.156,110,1326.199
pareto_a6_xm10_L4_c1_2_test.json,4,1,2,1000,50,11.969,55,249.626,11,133.395
pareto_a6_xm1_L4_c1_2_test.json,4,1,2,1000,50,1.09072,5,19.072,1,9.072
pareto_a6_xm20_L4_c1_2_test.json,4,1,2,1000,50,24.00734,110,496.391,22,267.693
pareto_a6_xm50_L4_c1_2_test.json,4,1,2,1000,50,59.91644,276,1225.454,55,653.355
pareto_a6_xm5_L4_c1_2_test.json,4,1,2,1000,50,5.95704,27,129.711,5,95.704
tri_a0_c100_b120_L4_c1_2_test.json,4,1,2,1000,50,73.41286,322,2798.098,61,2090.574
tri_a0_c100_b250_L4_c1_2_test.json,4,1,2,1000,50,116.58632,486,4983.322,93,3857.563
tri_a0_c100_b500_L4_c1_2_test.json,4,1,2,1000,50,200.29352,785,9767.893,150,7916.338
tri_a0_c100_b800_L4_c1_2_test.json,4,1,2,1000,50,300.9525,1204,15911.226,218,13076.004
tri_a0_c200_b250_L4_c1_2_test.json,4,1,2,1000,50,149.85586,657,5770.256,125,4326.458
tri_a0_c200_b500_L4_c1_2_test.json,4,1,2,1000,50,234.17634,979,9969.087,187,7703.218
tri_a0_c200_b800_L4_c1_2_test.json,4,1,2,1000,50,332.80294,1364,15715.203,255,12473.038
tri_a0_c20_b120_L4_c1_2_test.json,4,1,2,1000,50,46.80586,180,2356.829,35,1916.99
tri_a0_c20_b250_L4_c1_2_test.json,4,1,2,1000,50,89.90086,332,4929.109,64,4110.416
tri_a0_c20_b500_L4_c1_2_test.json,4,1,2,1000,50,174.10282,625,10049.247,121,8431.552
tri_a0_c20_b60_L4_c1_2_test.json,4,1,2,1000,50,26.70446,109,1182.47,21,921.881
tri_a0_c20_b800_L4_c1_2_test.json,4,1,2,1000,50,272.58602,1062,16183.879,186,13657.991
tri_a0_c50_b120_L4_c1_2_test.json,4,1,2,1000,50,56.42402,235,2400.081,45,1843.954
tri_a0_c50_b250_L4_c1_2_test.json,4,1,2,1000,50,100.67768,394,4888.417,76,3946.071
tri_a0_c50_b500_L4_c1_2_test.json,4,1,2,1000,50,183.43542,684,9858.003,131,8174.575
tri_a0_c50_b60_L4_c1_2_test.json,4,1,2,1000,50,36.66682,161,1401.729,31,1051.607
tri_a0_c50_b800_L4_c1_2_test.json,4,1,2,1000,50,283.72478,1118,16049.193,198,13420.105
tri_a10_c100_b120_L4_c1_2_test.json,4,1,2,1000,50,76.66744,342,2652.024,66,1911.399
tri_a10_c100_b250_L4_c1_2_test.json,4,1,2,1000,50,120.2405,506,4847.493,98,3680.063
tri_a10_c100_b500_L4_c1_2_test.json,4,1,2,1000,50,202.7121,791,9681.181,154,7734.215
tri_a10_c100_b800_L4_c1_2_test.json,4,1,2,1000,50,302.83028,1214,15839.07,219,12980.373
tri_a10_c200_b250_L4_c1_2_test.json,4,1,2,1000,50,153.4373,679,5594.506,129,4114.976
tri_a10_c200_b500_L4_c1_2_test.json,4,1,2,1000,50,236.36448,992,9821.41,190,7562.593
tri_a10_c200_b800_L4_c1_2_test.json,4,1,2,1000,50,337.40122,1387,15669.048,258,12467.045
