dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
zinb_pi0p3_r5_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,14.1858,62,10,922.37
zinb_pi0p3_r5_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,8.0674,34,5,529.27
zinb_pi0p3_r5_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,5.3576,22,5,369.45
zinb_pi0p3_r5_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,2.3192,6,5,185.78
zinb_pi0p3_r5_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.8772,2,5,79.04
zinb_pi0p5_r10_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,43.0716,168,20,3673.28
zinb_pi0p5_r10_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,20.314,102,10,1655.28
zinb_pi0p5_r10_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,11.7568,52,5,969.78
zinb_pi0p5_r10_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,7.5514,22,5,640.02
zinb_pi0p5_r10_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,3.3282,8,5,294.77
zinb_pi0p5_r10_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,1.2358,2,5,115.26
zinb_pi0p5_r20_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,92.3992,471,50,7306.89
zinb_pi0p5_r20_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,39.8652,156,25,3229.75
zinb_pi0p5_r20_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,23.305,96,15,1884.39
zinb_pi0p5_r20_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,14.9338,54,10,1211.35
zinb_pi0p5_r20_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,6.6842,22,5,546.76
zinb_pi0p5_r20_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,2.5368,6,5,226.05
zinb_pi0p5_r2_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,9.039,22,5,816.88
zinb_pi0p5_r2_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,3.9686,6,5,372.62
zinb_pi0p5_r2_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,2.2962,2,5,219.45
zinb_pi0p5_r2_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,1.4848,2,5,143.46
zinb_pi0p5_r2_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,0.687,0,0,68.7
zinb_pi0p5_r2_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.2466,0,0,24.66
zinb_pi0p5_r40_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,179.9148,799,110,14372.1
zinb_pi0p5_r40_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,81.0384,433,45,6373.76
zinb_pi0p5_r40_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,46.5648,196,30,3663.74
zinb_pi0p5_r40_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,30.8174,124,20,2418.16
zinb_pi0p5_r40_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,13.0714,46,10,1059.78
zinb_pi0p5_r40_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,5.0398,16,5,415.5
zinb_pi0p5_r5_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,22.2754,94,10,1889.46
zinb_pi0p5_r5_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,9.8004,38,5,839.47
zinb_pi0p5_r5_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,5.643,16,5,492.07
zinb_pi0p5_r5_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,3.7282,8,5,337.04
zinb_pi0p5_r5_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,1.6046,2,5,149.51
zinb_pi0p5_r5_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.5968,0,0,59.68
zinb_pi0p7_r10_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,26.1164,0,0,2611.64
zinb_pi0p7_r10_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,11.9966,0,0,1199.66
zinb_pi0p7_r10_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,7.0442,0,0,704.42
zinb_pi0p7_r10_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,4.3178,0,0,431.78
zinb_pi0p7_r10_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,2.0226,0,0,202.26
zinb_pi0p7_r10_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.749,0,0,74.9
zinb_pi0p7_r20_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,55.8466,0,0,5584.66
zinb_pi0p7_r20_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,23.7752,0,0,2377.52
zinb_pi0p7_r20_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,13.7452,0,0,1374.52
zinb_pi0p7_r20_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,9.0634,0,0,906.34
zinb_pi0p7_r20_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,4.0232,0,0,402.32
zinb_pi0p7_r20_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,1.47,0,0,147.0
zinb_pi0p7_r2_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,5.6588,0,0,565.88
zinb_pi0p7_r2_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,2.4444,0,0,244.44
zinb_pi0p7_r2_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,1.3402,0,0,134.02
zinb_pi0p7_r2_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,0.874,0,0,87.4
zinb_pi0p7_r2_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,0.4022,0,0,40.22
zinb_pi0p7_r2_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.152,0,0,15.2
zinb_pi0p7_r40_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,106.7738,193,0,10677.38
zinb_pi0p7_r40_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,48.397,0,0,4839.7
zinb_pi0p7_r40_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,27.5218,0,0,2752.18
zinb_pi0p7_r40_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,18.5916,0,0,1859.16
zinb_pi0p7_r40_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,8.0764,0,0,807.64
zinb_pi0p7_r40_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,3.067,0,0,306.7
zinb_pi0p7_r5_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,13.3138,0,0,1331.38
zinb_pi0p7_r5_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,5.9892,0,0,598.92
zinb_pi0p7_r5_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,3.5528,0,0,355.28
zinb_pi0p7_r5_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,2.2818,0,0,228.18
zinb_pi0p7_r5_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,0.9974,0,0,99.74
zinb_pi0p7_r5_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.37,0,0,37.0
zinb_pi0p85_r10_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,14.2206,0,0,1422.06
zinb_pi0p85_r10_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,6.1866,0,0,618.66
zinb_pi0p85_r10_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,3.421,0,0,342.1
zinb_pi0p85_r10_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,2.3662,0,0,236.62
zinb_pi0p85_r10_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,1.0234,0,0,102.34
zinb_pi0p85_r10_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.3626,0,0,36.26
zinb_pi0p85_r20_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,26.4732,0,0,2647.32
zinb_pi0p85_r20_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,12.2624,0,0,1226.24
zinb_pi0p85_r20_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,6.8928,0,0,689.28
zinb_pi0p85_r20_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,4.527,0,0,452.7
zinb_pi0p85_r20_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,1.9122,0,0,191.22
zinb_pi0p85_r20_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.7856,0,0,78.56
zinb_pi0p85_r2_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,2.7334,0,0,273.34
zinb_pi0p85_r2_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,1.1728,0,0,117.28
zinb_pi0p85_r2_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,0.7134,0,0,71.34
zinb_pi0p85_r2_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,0.4878,0,0,48.78
zinb_pi0p85_r2_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,0.1864,0,0,18.64
zinb_pi0p85_r2_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.0774,0,0,7.74
zinb_pi0p85_r40_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,56.4006,0,0,5640.06
zinb_pi0p85_r40_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,25.1672,0,0,2516.72
zinb_pi0p85_r40_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,14.248,0,0,1424.8
zinb_pi0p85_r40_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,9.138,0,0,913.8
zinb_pi0p85_r40_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,4.144,0,0,414.4
zinb_pi0p85_r40_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,1.4222,0,0,142.22
zinb_pi0p85_r5_p0p1_L4_c1_2_train.json,4,1.0,2.0,100,50,6.3672,0,0,636.72
zinb_pi0p85_r5_p0p2_L4_c1_2_train.json,4,1.0,2.0,100,50,3.024,0,0,302.4
zinb_pi0p85_r5_p0p3_L4_c1_2_train.json,4,1.0,2.0,100,50,1.797,0,0,179.7
zinb_pi0p85_r5_p0p4_L4_c1_2_train.json,4,1.0,2.0,100,50,1.0782,0,0,107.82
zinb_pi0p85_r5_p0p6_L4_c1_2_train.json,4,1.0,2.0,100,50,0.5004,0,0,50.04
zinb_pi0p85_r5_p0p8_L4_c1_2_train.json,4,1.0,2.0,100,50,0.1776,0,0,17.76
beta_a0p5_b0p5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.13458,238,35,2730.105
beta_a0p5_b0p5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.02054,482,70,5437.057
beta_a0p5_b0p5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.0193,42,10,565.722
beta_a0p5_b0p5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,249.54696,1205,180,13438.612
beta_a0p5_b0p5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.9965,114,20,1362.864
beta_a0p5_b10_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.69986,12,5,377.558
beta_a0p5_b10_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.58786,28,5,736.167
beta_a0p5_b10_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.91006,2,5,82.331
beta_a0p5_b10_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,23.73442,82,10,1798.819
beta_a0p5_b10_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.35454,6,5,198.897
beta_a0p5_b1_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.4564,146,20,2153.742
beta_a0p5_b1_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.72408,293,40,4271.305
beta_a0p5_b1_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.6822,28,5,435.78
beta_a0p5_b1_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,167.46124,777,100,10706.288
beta_a0p5_b1_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.74092,76,10,1073.665
beta_a0p5_b2_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.0118,80,10,1415.938
beta_a0p5_b2_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.04748,162,20,2825.194
beta_a0p5_b2_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.96788,12,5,303.218
beta_a0p5_b2_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.58712,400,55,7055.906
beta_a0p5_b2_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.06854,38,5,714.778
beta_a0p5_b5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.17588,32,5,688.652
beta_a0p5_b5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.151,62,10,1362.474
beta_a0p5_b5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.79332,4,5,150.876
beta_a0p5_b5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,45.2272,176,20,3385.639
beta_a0p5_b5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.51058,12,5,359.215
beta_a10_b0p5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,95.2207,476,95,499.159
beta_a10_b0p5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,190.49128,954,190,998.841
beta_a10_b0p5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.0896,94,20,117.232
beta_a10_b0p5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,476.07046,2390,470,2462.611
beta_a10_b0p5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,47.63256,236,50,284.77
beta_a10_b10_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.03412,250,45,813.682
beta_a10_b10_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.01614,498,90,1658.775
beta_a10_b10_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.99484,48,10,169.678
beta_a10_b10_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,250.14776,1232,230,4025.641
beta_a10_b10_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.0015,120,25,423.863
beta_a10_b1_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.85036,454,90,664.354
beta_a10_b1_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,181.90684,909,180,1310.865
beta_a10_b1_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.20414,90,20,159.944
beta_a10_b1_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,454.723,2279,445,3225.238
beta_a10_b1_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,45.44916,226,45,334.162
beta_a10_b2_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,83.29292,418,80,800.025
beta_a10_b2_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,166.6535,833,160,1613.107
beta_a10_b2_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.6565,84,15,197.015
beta_a10_b2_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,416.7256,2089,400,3970.617
beta_a10_b2_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,41.63702,208,40,400.738
beta_a10_b5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.6799,323,65,918.129
beta_a10_b5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,133.26702,662,125,1786.693
beta_a10_b5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.32786,64,15,210.137
beta_a10_b5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,333.35554,1652,315,4454.901
beta_a10_b5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.35822,170,30,469.45
beta_a1_b0p5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.80476,334,55,2364.834
beta_a1_b0p5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,132.9949,656,115,4769.693
beta_a1_b0p5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.319,68,10,497.697
beta_a1_b0p5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,333.1269,1675,280,11755.172
beta_a1_b0p5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.3417,162,30,1187.147
beta_a1_b10_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.07166,40,5,543.496
beta_a1_b10_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.18628,76,10,1087.163
beta_a1_b10_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.80464,6,5,126.474
beta_a1_b10_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,45.44424,184,30,2670.3
beta_a1_b10_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.5312,16,5,287.036
beta_a1_b1_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.10542,242,40,2193.285
beta_a1_b1_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.77646,480,80,4404.276
beta_a1_b1_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.02222,44,10,458.971
beta_a1_b1_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,250.6825,1209,195,10982.299
beta_a1_b1_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.05904,118,20,1087.248
beta_a1_b2_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.1917,148,25,1687.603
beta_a1_b2_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.49072,302,50,3374.574
beta_a1_b2_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.68766,30,5,339.592
beta_a1_b2_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,166.23712,791,115,8492.348
beta_a1_b2_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.68798,70,15,869.657
beta_a1_b5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.68682,78,10,955.071
beta_a1_b5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.31976,154,20,1898.015
beta_a1_b5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.3158,12,5,212.043
beta_a1_b5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,83.33408,354,55,4697.169
beta_a1_b5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.27092,38,5,469.611
beta_a2_b0p5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.96896,405,75,1699.609
beta_a2_b0p5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,160.0508,802,150,3395.354
beta_a2_b0p5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.04658,80,15,340.003
beta_a2_b0p5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,399.47118,2019,370,8505.605
beta_a2_b0p5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.98252,204,35,880.59
beta_a2_b10_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.71694,70,15,738.247
beta_a2_b10_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.43704,154,25,1423.599
beta_a2_b10_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.33804,14,5,164.303
beta_a2_b10_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,83.34374,376,65,3554.893
beta_a2_b10_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.3523,34,10,392.864
beta_a2_b1_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.51922,330,60,1830.404
beta_a2_b1_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,133.23844,668,115,3658.251
beta_a2_b1_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.32634,62,15,402.096
beta_a2_b1_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,333.55664,1653,295,9163.207
beta_a2_b1_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.2814,164,30,922.056
beta_a2_b2_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.04852,248,40,1679.005
beta_a2_b2_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.61612,480,85,3348.519
beta_a2_b2_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.99542,46,10,352.223
beta_a2_b2_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,249.61628,1210,210,8440.56
beta_a2_b2_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.01884,124,20,845.877
beta_a2_b5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.58146,130,25,1167.39
beta_a2_b5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,57.01096,264,45,2279.641
beta_a2_b5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.74276,26,5,234.565
beta_a2_b5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,142.54006,682,110,5651.633
beta_a2_b5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.2714,74,10,587.8
beta_a5_b0p5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.90872,456,90,901.56
beta_a5_b0p5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,181.83812,921,175,1768.323
beta_a5_b0p5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.21572,90,20,208.143
beta_a5_b0p5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,454.4791,2292,440,4441.949
beta_a5_b0p5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,45.45202,228,45,455.587
beta_a5_b10_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.40864,160,30,856.985
beta_a5_b10_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,66.65702,319,60,1722.561
beta_a5_b10_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.65482,34,5,195.427
beta_a5_b10_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,166.89572,800,145,4305.299
beta_a5_b10_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.65392,80,15,431.732
beta_a5_b1_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,83.43138,417,80,1103.507
beta_a5_b1_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,166.78776,837,160,2215.439
beta_a5_b1_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.64952,84,15,239.795
beta_a5_b1_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,416.52518,2094,395,5566.214
beta_a5_b1_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,41.70892,208,40,551.747
beta_a5_b2_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,71.39884,358,65,1240.552
beta_a5_b2_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,143.01416,709,135,2457.205
beta_a5_b2_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.27382,68,15,266.652
beta_a5_b2_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,357.05928,1773,330,6124.173
beta_a5_b2_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,35.78038,172,35,628.823
beta_a5_b5_M100_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.06326,244,45,1121.195
beta_a5_b5_M200_L4_c1_2_test.json,4,1.0,2.0,1000,50,99.7974,486,90,2249.253
beta_a5_b5_M20_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.02872,48,10,235.917
beta_a5_b5_M500_L4_c1_2_test.json,4,1.0,2.0,1000,50,249.4674,1227,220,5614.602
beta_a5_b5_M50_L4_c1_2_test.json,4,1.0,2.0,1000,50,25.02728,118,25,584.561
binom_n100_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.99688,22,5,164.706
binom_n100_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.01298,48,10,229.326
binom_n100_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.02712,96,20,307.987
binom_n100_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,29.98278,146,30,350.066
binom_n100_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,50.01186,246,50,384.702
binom_n100_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,69.98582,345,70,356.823
binom_n100_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,95.00434,473,95,169.829
binom_n100_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.01038,448,90,234.068
binom_n200_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.99528,46,10,238.13
binom_n200_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.99364,96,20,323.583
binom_n200_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.00618,194,40,431.149
binom_n200_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,60.00334,294,60,496.572
binom_n200_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,100.00264,494,100,542.968
binom_n200_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,140.0105,694,140,500.549
binom_n200_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,189.99392,947,190,241.322
binom_n200_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,180.0121,896,180,325.809
binom_n20_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.0035,2,5,78.063
binom_n20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.98576,8,5,112.168
binom_n20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.00528,18,5,145.246
binom_n20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.999,30,5,151.357
binom_n20_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.00264,48,10,172.519
binom_n20_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.00594,68,15,172.33
binom_n20_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,19.00436,94,20,90.15
binom_n20_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.00148,88,20,132.038
binom_n400_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.0106,96,20,329.904
binom_n400_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.00824,194,40,460.684
binom_n400_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.01072,392,80,611.709
binom_n400_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,120.04686,592,120,704.675
binom_n400_p0p5_L4_c1_2_test.json,4,1.0,2.0,1000,50,200.13852,1000,195,759.314
binom_n400_p0p7_L4_c1_2_test.json,4,1.0,2.0,1000,50,279.98642,1401,275,702.288
binom_n400_p0p95_L4_c1_2_test.json,4,1.0,2.0,1000,50,379.98406,1897,380,341.994
binom_n400_p0p9_L4_c1_2_test.json,4,1.0,2.0,1000,50,359.98592,1795,360,466.767
binom_n50_p0p05_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.49522,10,5,129.837
binom_n50_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.00122,22,5,161.695
binom_n50_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.0058,48,10,215.647
binom_n50_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.98588,72,15,247.775
