dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
dunif_L20_H100_L6_p10_train,4116.45,4070.09,3981.01
dunif_L20_H100_L6_p10_test,4163.232,4113.081,4047.977
dunif_L20_H200_L6_p10_train,9319.9,9207.65,8925.99
dunif_L20_H200_L6_p10_test,9185.442,9053.377,8967.766
dunif_L20_H400_L6_p10_train,18479.04,18583.67,18130.41
dunif_L20_H400_L6_p10_test,19284.561,19249.42,18951.189
dunif_L20_H50_L6_p10_train,1671.77,1606.25,1551.3
dunif_L20_H50_L6_p10_test,1628.741,1567.385,1537.016
dunif_L20_H800_L6_p10_train,39502.03,39409.93,38915.88
dunif_L20_H800_L6_p10_test,39282.09,39205.222,38628.581
dunif_L50_H100_L6_p10_train,2720.91,2702.41,2547.67
dunif_L50_H100_L6_p10_test,2659.725,2624.624,2522.031
dunif_L50_H200_L6_p10_train,7979.65,7810.25,7549.89
dunif_L50_H200_L6_p10_test,7789.801,7666.627,7506.214
dunif_L50_H400_L6_p10_train,17965.8,17957.15,17761.76
dunif_L50_H400_L6_p10_test,17870.684,17843.114,17535.48
dunif_L50_H800_L6_p10_train,37602.39,37895.65,37833.89
dunif_L50_H800_L6_p10_test,37870.765,37863.86,37490.521
dunif_L5_H100_L6_p10_train,4894.48,4859.02,4769.81
dunif_L5_H100_L6_p10_test,4859.802,4876.481,4780.441
dunif_L5_H200_L6_p10_train,9846.47,9860.37,9679.25
dunif_L5_H200_L6_p10_test,9851.109,9892.581,9799.824
dunif_L5_H20_L6_p10_train,807.8,797.78,805.09
dunif_L5_H20_L6_p10_test,816.98,803.879,804.907
dunif_L5_H400_L6_p10_train,19567.09,19743.53,19509.16
dunif_L5_H400_L6_p10_test,19912.061,19973.42,19707.329
dunif_L5_H50_L6_p10_train,2374.01,2351.39,2336.9
dunif_L5_H50_L6_p10_test,2330.574,2323.767,2313.389
dunif_L5_H800_L6_p10_train,39802.0,39666.86,39668.11
dunif_L5_H800_L6_p10_test,40676.609,40588.171,39966.341
gamma_k0p8_th10_L6_p10_train,1519.76,1524.29,1531.16
gamma_k0p8_th10_L6_p10_test,1473.832,1487.428,1493.792
gamma_k0p8_th20_L6_p10_train,2858.62,2851.91,2917.17
gamma_k0p8_th20_L6_p10_test,2966.952,2979.199,2993.506
gamma_k0p8_th2_L6_p10_train,317.22,315.09,319.41
gamma_k0p8_th2_L6_p10_test,301.975,302.215,305.724
gamma_k0p8_th40_L6_p10_train,5921.93,5898.94,6018.17
gamma_k0p8_th40_L6_p10_test,5858.983,5864.267,5940.626
gamma_k0p8_th5_L6_p10_train,748.54,746.94,742.8
gamma_k0p8_th5_L6_p10_test,731.579,735.463,735.247
gamma_k0p8_th80_L6_p10_train,11975.5,11968.56,12029.51
gamma_k0p8_th80_L6_p10_test,11602.699,11614.341,11676.556
gamma_k10_th10_L6_p10_train,5326.42,5270.93,5244.63
gamma_k10_th10_L6_p10_test,5492.702,5401.596,5345.059
gamma_k10_th20_L6_p10_train,10846.4,10690.17,10613.93
gamma_k10_th20_L6_p10_test,10883.076,10736.385,10546.767
gamma_k10_th2_L6_p10_train,1100.76,1092.33,1059.94
gamma_k10_th2_L6_p10_test,1120.388,1097.669,1076.444
gamma_k10_th40_L6_p10_train,23095.19,21728.41,21496.45
gamma_k10_th40_L6_p10_test,23255.772,21859.973,21393.411
gamma_k10_th5_L6_p10_train,2812.98,2817.8,2795.34
gamma_k10_th5_L6_p10_test,2700.757,2709.534,2661.254
gamma_k10_th80_L6_p10_train,47443.04,44023.78,43741.77
gamma_k10_th80_L6_p10_test,46501.187,43802.776,42958.124
gamma_k1_th10_L6_p10_train,1707.35,1724.13,1737.14
gamma_k1_th10_L6_p10_test,1668.065,1675.936,1677.291
gamma_k1_th20_L6_p10_train,3301.6,3311.75,3376.71
gamma_k1_th20_L6_p10_test,3281.565,3286.089,3316.705
gamma_k1_th2_L6_p10_train,334.02,333.44,339.03
gamma_k1_th2_L6_p10_test,332.828,331.176,334.473
gamma_k1_th40_L6_p10_train,6756.75,6753.89,6750.36
gamma_k1_th40_L6_p10_test,6674.331,6641.943,6656.97
gamma_k1_th5_L6_p10_train,824.9,826.37,826.87
gamma_k1_th5_L6_p10_test,830.652,831.46,836.504
gamma_k1_th80_L6_p10_train,12945.98,12939.76,13220.6
gamma_k1_th80_L6_p10_test,13346.973,13330.699,13434.175
gamma_k20_th10_L6_p10_train,7928.92,7760.45,8011.39
gamma_k20_th10_L6_p10_test,7929.07,7825.389,8101.299
gamma_k20_th20_L6_p10_train,17071.96,16003.21,16038.22
gamma_k20_th20_L6_p10_test,16725.674,15480.995,15490.612
gamma_k20_th2_L6_p10_train,1604.13,1572.01,1540.04
gamma_k20_th2_L6_p10_test,1613.507,1576.349,1537.641
gamma_k20_th40_L6_p10_train,31488.23,30911.49,30412.0
gamma_k20_th40_L6_p10_test,31420.226,31195.938,30298.8
gamma_k20_th5_L6_p10_train,3869.86,3819.88,3912.56
gamma_k20_th5_L6_p10_test,3960.301,3902.836,3871.458
gamma_k20_th80_L6_p10_train,62146.28,61632.58,60780.25
gamma_k20_th80_L6_p10_test,62923.421,62476.464,60485.483
gamma_k2_th10_L6_p10_train,2397.02,2404.23,2412.36
gamma_k2_th10_L6_p10_test,2379.261,2388.05,2400.747
gamma_k2_th20_L6_p10_train,4567.52,4551.46,4632.49
gamma_k2_th20_L6_p10_test,4788.243,4795.453,4813.258
gamma_k2_th2_L6_p10_train,480.78,480.14,481.88
gamma_k2_th2_L6_p10_test,470.535,470.421,472.77
gamma_k2_th40_L6_p10_train,9311.17,9261.68,9248.84
gamma_k2_th40_L6_p10_test,9629.444,9582.118,9587.674
gamma_k2_th5_L6_p10_train,1154.61,1155.46,1146.59
gamma_k2_th5_L6_p10_test,1209.596,1203.754,1204.871
gamma_k2_th80_L6_p10_train,19174.58,19161.2,18868.72
gamma_k2_th80_L6_p10_test,19156.264,19001.101,18952.103
gamma_k5_th10_L6_p10_train,3734.67,3723.77,3713.49
gamma_k5_th10_L6_p10_test,3814.257,3805.474,3794.878
gamma_k5_th20_L6_p10_train,7977.57,7437.43,7392.42
gamma_k5_th20_L6_p10_test,8311.476,7613.803,7571.454
gamma_k5_th2_L6_p10_train,762.16,755.9,752.56
gamma_k5_th2_L6_p10_test,767.54,762.528,757.251
gamma_k5_th40_L6_p10_train,15773.72,15737.44,15366.44
gamma_k5_th40_L6_p10_test,15491.343,15439.886,15265.226
gamma_k5_th5_L6_p10_train,1834.65,1821.86,1812.8
gamma_k5_th5_L6_p10_test,1917.792,1903.615,1886.127
gamma_k5_th80_L6_p10_train,30141.01,29480.95,29700.08
gamma_k5_th80_L6_p10_test,30867.953,30679.147,30000.066
geom_p0p03_L6_p10_train,5284.43,5290.12,5313.68
geom_p0p03_L6_p10_test,5456.257,5465.356,5496.51
geom_p0p05_L6_p10_train,3063.79,3067.49,3108.17
geom_p0p05_L6_p10_test,3247.462,3246.187,3263.436
geom_p0p08_L6_p10_train,1946.23,1949.76,1961.15
geom_p0p08_L6_p10_test,1975.907,1981.71,2009.029
geom_p0p15_L6_p10_train,964.38,969.65,980.93
geom_p0p15_L6_p10_test,1004.099,1007.975,1020.648
geom_p0p1_L6_p10_train,1595.79,1592.81,1595.03
geom_p0p1_L6_p10_test,1557.669,1559.734,1562.965
geom_p0p2_L6_p10_train,708.03,709.05,714.08
geom_p0p2_L6_p10_test,742.713,746.655,741.528
geom_p0p3_L6_p10_train,470.28,470.43,478.86
geom_p0p3_L6_p10_test,456.652,457.366,463.859
geom_p0p4_L6_p10_train,312.53,317.34,317.94
geom_p0p4_L6_p10_test,316.948,322.597,322.719
geom_p0p6_L6_p10_train,178.88,178.7,178.7
geom_p0p6_L6_p10_test,175.88,175.056,175.056
geom_p0p8_L6_p10_train,92.5,92.21,92.5
geom_p0p8_L6_p10_test,90.323,90.766,90.323
logn_mlog1p5_s0p3_L6_p10_train,250.13,247.34,248.29
logn_mlog1p5_s0p3_L6_p10_test,246.274,246.109,244.728
logn_mlog1p5_s0p5_L6_p10_train,450.81,450.77,451.37
logn_mlog1p5_s0p5_L6_p10_test,450.412,450.64,448.21
logn_mlog1p5_s0p7_L6_p10_train,719.34,720.3,730.71
logn_mlog1p5_s0p7_L6_p10_test,727.943,726.942,730.087
logn_mlog1p5_s1_L6_p10_train,1455.64,1454.16,1459.22
logn_mlog1p5_s1_L6_p10_test,1400.753,1402.205,1409.036
logn_mlog1p5_s1p3_L6_p10_train,2402.74,2393.71,2411.57
logn_mlog1p5_s1p3_L6_p10_test,2611.145,2593.726,2608.131
logn_mlog2_s0p3_L6_p10_train,429.78,430.12,418.6
logn_mlog2_s0p3_L6_p10_test,404.637,407.157,399.925
logn_mlog2_s0p5_L6_p10_train,722.81,718.78,724.87
logn_mlog2_s0p5_L6_p10_test,746.697,743.93,740.135
logn_mlog2_s0p7_L6_p10_train,1167.12,1161.78,1180.17
logn_mlog2_s0p7_L6_p10_test,1189.833,1194.072,1191.124
logn_mlog2_s1_L6_p10_train,2222.47,2236.6,2258.7
logn_mlog2_s1_L6_p10_test,2258.71,2251.262,2250.477
logn_mlog2_s1p3_L6_p10_train,4229.68,4227.37,4277.64
logn_mlog2_s1p3_L6_p10_test,4340.404,4332.614,4359.415
logn_mlog2p5_s0p3_L6_p10_train,683.31,682.17,666.24
logn_mlog2p5_s0p3_L6_p10_test,683.507,671.888,656.356
logn_mlog2p5_s0p5_L6_p10_train,1208.19,1208.97,1217.73
logn_mlog2p5_s0p5_L6_p10_test,1245.919,1241.945,1247.36
logn_mlog2p5_s0p7_L6_p10_train,1901.17,1897.91,1920.15
logn_mlog2p5_s0p7_L6_p10_test,1978.106,1980.176,1991.775
logn_mlog2p5_s1_L6_p10_train,3416.31,3404.01,3424.66
logn_mlog2p5_s1_L6_p10_test,3825.149,3772.001,3840.648
logn_mlog2p5_s1p3_L6_p10_train,7287.44,7285.31,7307.96
logn_mlog2p5_s1p3_L6_p10_test,7043.066,7031.805,7070.315
logn_mlog3_s0p3_L6_p10_train,1114.38,1104.88,1093.15
logn_mlog3_s0p3_L6_p10_test,1110.895,1098.327,1087.946
logn_mlog3_s0p5_L6_p10_train,1983.1,1992.23,2013.03
logn_mlog3_s0p5_L6_p10_test,2009.827,2014.826,2005.586
logn_mlog3_s0p7_L6_p10_train,3281.43,3291.82,3320.21
logn_mlog3_s0p7_L6_p10_test,3279.449,3267.184,3271.185
logn_mlog3_s1_L6_p10_train,5866.29,5876.2,5962.91
logn_mlog3_s1_L6_p10_test,6110.648,6079.072,6126.244
logn_mlog3_s1p3_L6_p10_train,11708.76,11687.03,11839.06
logn_mlog3_s1p3_L6_p10_test,11699.341,11681.087,11827.16
logn_mlog3p5_s0p3_L6_p10_train,1871.36,1859.42,1822.9
logn_mlog3p5_s0p3_L6_p10_test,1848.291,1836.794,1810.504
logn_mlog3p5_s0p5_L6_p10_train,3389.67,3390.85,3373.43
logn_mlog3p5_s0p5_L6_p10_test,3313.103,3318.209,3336.14
logn_mlog3p5_s0p7_L6_p10_train,5393.71,5363.22,5324.23
logn_mlog3p5_s0p7_L6_p10_test,5435.664,5372.671,5396.669
logn_mlog3p5_s1_L6_p10_train,10823.12,10827.13,10971.49
logn_mlog3p5_s1_L6_p10_test,10289.174,10267.67,10308.578
logn_mlog3p5_s1p3_L6_p10_train,20968.7,20965.86,21022.25
logn_mlog3p5_s1p3_L6_p10_test,19357.705,19351.583,19520.199
logn_mlog4_s0p3_L6_p10_train,3092.53,3025.85,2975.83
logn_mlog4_s0p3_L6_p10_test,3041.195,3051.497,2974.968
logn_mlog4_s0p5_L6_p10_train,5582.9,5578.34,5519.97
logn_mlog4_s0p5_L6_p10_test,5548.155,5535.396,5521.962
logn_mlog4_s0p7_L6_p10_train,8384.82,8352.1,8409.35
logn_mlog4_s0p7_L6_p10_test,8831.677,8774.38,8816.18
logn_mlog4_s1_L6_p10_train,17068.92,17081.83,17083.85
logn_mlog4_s1_L6_p10_test,16974.688,17094.361,17176.669
logn_mlog4_s1p3_L6_p10_train,33527.68,33578.27,33770.88
logn_mlog4_s1p3_L6_p10_test,31289.798,31376.092,31425.849
negbin_r10_p0p1_L6_p10_train,5507.33,5268.2,5092.81
negbin_r10_p0p1_L6_p10_test,5391.661,5188.58,5061.019
negbin_r10_p0p2_L6_p10_train,2485.35,2438.08,2393.74
negbin_r10_p0p2_L6_p10_test,2460.661,2423.676,2378.664
negbin_r10_p0p3_L6_p10_train,1471.42,1474.27,1463.05
negbin_r10_p0p3_L6_p10_test,1546.282,1537.758,1514.024
negbin_r10_p0p4_L6_p10_train,1056.92,1043.44,1039.48
negbin_r10_p0p4_L6_p10_test,1080.047,1061.298,1053.079
negbin_r10_p0p6_L6_p10_train,567.71,568.44,563.09
negbin_r10_p0p6_L6_p10_test,569.824,571.823,561.327
negbin_r10_p0p8_L6_p10_train,310.67,310.52,305.69
negbin_r10_p0p8_L6_p10_test,303.992,303.989,299.682
negbin_r20_p0p1_L6_p10_train,7409.67,7304.2,7086.14
negbin_r20_p0p1_L6_p10_test,7386.884,7293.211,7173.372
negbin_r20_p0p2_L6_p10_train,3652.05,3568.41,3438.81
negbin_r20_p0p2_L6_p10_test,3496.973,3436.452,3373.309
negbin_r20_p0p3_L6_p10_train,2235.22,2184.61,2131.89
negbin_r20_p0p3_L6_p10_test,2208.614,2155.75,2118.823
negbin_r20_p0p4_L6_p10_train,1579.76,1535.79,1502.67
negbin_r20_p0p4_L6_p10_test,1553.004,1506.587,1488.644
negbin_r20_p0p6_L6_p10_train,816.95,813.73,814.22
negbin_r20_p0p6_L6_p10_test,821.884,813.784,815.478
negbin_r20_p0p8_L6_p10_train,417.12,416.55,423.76
negbin_r20_p0p8_L6_p10_test,426.956,426.62,426.47
negbin_r2_p0p1_L6_p10_train,2218.77,2220.65,2210.61
negbin_r2_p0p1_L6_p10_test,2262.918,2267.112,2263.564
negbin_r2_p0p2_L6_p10_train,1028.24,1029.29,1038.8
negbin_r2_p0p2_L6_p10_test,1073.406,1072.812,1075.002
negbin_r2_p0p3_L6_p10_train,679.93,683.85,688.16
negbin_r2_p0p3_L6_p10_test,659.943,667.695,663.944
negbin_r2_p0p4_L6_p10_train,453.53,454.65,452.87
negbin_r2_p0p4_L6_p10_test,460.713,462.096,459.391
negbin_r2_p0p6_L6_p10_train,245.81,247.29,253.68
negbin_r2_p0p6_L6_p10_test,247.671,249.23,253.941
negbin_r2_p0p8_L6_p10_train,135.03,130.44,135.03
negbin_r2_p0p8_L6_p10_test,130.892,130.23,130.892
negbin_r40_p0p1_L6_p10_train,10754.36,10547.76,10155.37
negbin_r40_p0p1_L6_p10_test,10660.76,10510.129,10116.743
negbin_r40_p0p2_L6_p10_train,4901.5,4843.05,4740.78
negbin_r40_p0p2_L6_p10_test,5052.017,4994.86,4874.55
negbin_r40_p0p3_L6_p10_train,3047.96,2965.57,2900.08
negbin_r40_p0p3_L6_p10_test,3096.29,3052.584,2987.543
negbin_r40_p0p4_L6_p10_train,2135.84,2097.21,2091.49
negbin_r40_p0p4_L6_p10_test,2172.926,2126.393,2057.303
negbin_r40_p0p6_L6_p10_train,1175.77,1144.68,1125.43
negbin_r40_p0p6_L6_p10_test,1189.06,1154.592,1126.261
negbin_r40_p0p8_L6_p10_train,630.2,616.58,618.79
negbin_r40_p0p8_L6_p10_test,617.893,600.1,598.829
negbin_r5_p0p1_L6_p10_train,3699.54,3701.9,3632.88
negbin_r5_p0p1_L6_p10_test,3617.789,3637.234,3609.211
negbin_r5_p0p2_L6_p10_train,1730.59,1733.64,1709.64
negbin_r5_p0p2_L6_p10_test,1688.246,1693.955,1680.754
negbin_r5_p0p3_L6_p10_train,1081.53,1087.44,1070.99
negbin_r5_p0p3_L6_p10_test,1068.976,1080.427,1055.605
negbin_r5_p0p4_L6_p10_train,707.86,707.09,708.7
negbin_r5_p0p4_L6_p10_test,734.586,738.725,734.253
negbin_r5_p0p6_L6_p10_train,391.93,395.61,398.13
negbin_r5_p0p6_L6_p10_test,401.743,404.277,402.589
negbin_r5_p0p8_L6_p10_train,214.11,213.1,218.43
negbin_r5_p0p8_L6_p10_test,212.338,211.702,218.364
normal_mu100_sd15_L6_p10_train,2876.73,2726.59,2730.45
normal_mu100_sd15_L6_p10_test,2676.973,2642.907,2653.376
normal_mu100_sd20_L6_p10_train,3574.02,3400.97,3487.17
normal_mu100_sd20_L6_p10_test,3674.25,3515.209,3462.931
normal_mu100_sd25_L6_p10_train,4488.98,4394.57,4300.38
normal_mu100_sd25_L6_p10_test,4356.413,4283.744,4265.439
normal_mu150_sd15_L6_p10_train,2777.96,2679.57,2515.6
normal_mu150_sd15_L6_p10_test,2781.686,2689.975,2522.805
normal_mu150_sd22_L6_p10_train,3885.49,3801.51,3618.03
normal_mu150_sd22_L6_p10_test,3935.514,3870.032,3702.885
normal_mu150_sd30_L6_p10_train,5559.8,5439.99,5174.98
normal_mu150_sd30_L6_p10_test,5277.736,5187.17,5018.032
normal_mu150_sd38_L6_p10_train,6822.92,6624.98,6412.05
normal_mu150_sd38_L6_p10_test,6724.043,6545.661,6369.288
normal_mu150_sd45_L6_p10_train,7793.38,7754.86,7558.14
normal_mu150_sd45_L6_p10_test,8099.306,7834.598,7603.272
normal_mu200_sd20_L6_p10_train,3693.47,3639.58,3861.16
normal_mu200_sd20_L6_p10_test,3767.946,3672.995,3851.296
normal_mu200_sd30_L6_p10_train,5108.42,5216.84,5000.16
normal_mu200_sd30_L6_p10_test,5347.984,5514.162,5170.2
normal_mu200_sd40_L6_p10_train,7050.19,7381.27,6733.66
normal_mu200_sd40_L6_p10_test,7288.662,7699.318,6896.289
normal_mu200_sd50_L6_p10_train,8782.11,8599.38,8144.16
normal_mu200_sd50_L6_p10_test,8925.764,8767.777,8439.845
normal_mu200_sd60_L6_p10_train,10680.8,10432.06,9869.35
normal_mu200_sd60_L6_p10_test,10619.321,10507.696,10076.227
normal_mu20_sd2_L6_p10_train,347.52,352.62,359.17
normal_mu20_sd2_L6_p10_test,343.873,353.751,352.829
normal_mu20_sd3_L6_p10_train,524.21,533.31,614.55
normal_mu20_sd3_L6_p10_test,513.714,519.939,607.041
normal_mu20_sd4_L6_p10_train,688.61,688.28,670.31
normal_mu20_sd4_L6_p10_test,704.802,700.729,685.839
normal_mu20_sd5_L6_p10_train,900.17,871.24,875.21
normal_mu20_sd5_L6_p10_test,893.755,869.251,862.061
normal_mu20_sd6_L6_p10_train,1043.04,1032.63,1016.71
normal_mu20_sd6_L6_p10_test,1042.599,1032.731,1010.615
normal_mu300_sd30_L6_p10_train,5203.75,5311.59,5467.74
normal_mu300_sd30_L6_p10_test,5516.049,5511.519,5604.249
normal_mu300_sd45_L6_p10_train,8065.06,7858.77,8057.9
normal_mu300_sd45_L6_p10_test,8381.436,8027.687,8104.041
normal_mu300_sd60_L6_p10_train,10451.66,10178.92,10006.45
normal_mu300_sd60_L6_p10_test,11229.716,10676.955,10189.7
normal_mu300_sd75_L6_p10_train,14106.64,13025.69,12696.34
normal_mu300_sd75_L6_p10_test,14189.887,13142.476,12838.476
normal_mu300_sd90_L6_p10_train,15390.69,15309.35,14895.64
normal_mu300_sd90_L6_p10_test,15685.286,15633.68,15179.691
normal_mu50_sd10_L6_p10_train,1789.77,1752.56,1680.51
normal_mu50_sd10_L6_p10_test,1771.772,1739.436,1685.004
normal_mu50_sd12_L6_p10_train,2163.57,2074.85,2016.97
normal_mu50_sd12_L6_p10_test,2240.368,2094.631,2032.878
normal_mu50_sd15_L6_p10_train,2610.71,2564.24,2465.72
normal_mu50_sd15_L6_p10_test,2614.495,2574.402,2498.262
normal_mu50_sd5_L6_p10_train,956.67,925.39,914.13
normal_mu50_sd5_L6_p10_test,893.903,876.328,870.865
normal_mu50_sd8_L6_p10_train,1353.32,1330.02,1323.99
normal_mu50_sd8_L6_p10_test,1423.173,1391.002,1354.054
normal_mu80_sd12_L6_p10_train,2200.5,2165.44,2130.24
normal_mu80_sd12_L6_p10_test,2147.487,2110.729,2062.369
normal_mu80_sd16_L6_p10_train,2864.36,2815.93,2791.53
normal_mu80_sd16_L6_p10_test,2873.05,2802.102,2794.22
normal_mu80_sd20_L6_p10_train,3652.87,3587.93,3448.73
normal_mu80_sd20_L6_p10_test,3539.03,3463.445,3350.065
normal_mu80_sd24_L6_p10_train,4084.68,4039.56,4011.62
normal_mu80_sd24_L6_p10_test,4283.943,4224.801,4066.416
normal_mu80_sd8_L6_p10_train,1588.83,1508.87,1600.95
normal_mu80_sd8_L6_p10_test,1523.187,1468.781,1581.342
pareto_a1p3_xm100_L6_p10_train,111828.56,111810.73,111786.17
pareto_a1p3_xm100_L6_p10_test,117479.376,117719.219,117936.419
pareto_a1p3_xm10_L6_p10_train,12742.24,12727.75,12786.5
pareto_a1p3_xm10_L6_p10_test,10450.481,10416.469,10470.325
pareto_a1p3_xm1_L6_p10_train,1119.13,1119.24,1120.93
pareto_a1p3_xm1_L6_p10_test,1156.537,1156.263,1162.16
pareto_a1p3_xm20_L6_p10_train,22869.44,22868.78,22889.08
pareto_a1p3_xm20_L6_p10_test,22901.673,22906.169,23002.879
pareto_a1p3_xm50_L6_p10_train,41847.51,41826.7,42039.5
pareto_a1p3_xm50_L6_p10_test,54339.673,54441.469,54676.069
pareto_a1p3_xm5_L6_p10_train,160208.85,160279.73,160191.26
pareto_a1p3_xm5_L6_p10_test,5171.959,5234.227,5175.47
pareto_a1p5_xm100_L6_p10_train,55336.25,55370.54,55619.42
pareto_a1p5_xm100_L6_p10_test,60340.473,60375.296,60564.403
pareto_a1p5_xm10_L6_p10_train,6199.75,6198.76,6238.88
pareto_a1p5_xm10_L6_p10_test,6488.342,6493.443,6508.569
pareto_a1p5_xm1_L6_p10_train,613.7,616.65,616.85
pareto_a1p5_xm1_L6_p10_test,610.017,612.811,612.275
pareto_a1p5_xm20_L6_p10_train,10515.5,10491.63,10497.0
pareto_a1p5_xm20_L6_p10_test,11764.95,11774.648,11814.672
pareto_a1p5_xm50_L6_p10_train,32472.52,32476.17,32637.27
pareto_a1p5_xm50_L6_p10_test,29721.255,29623.414,29778.579
pareto_a1p5_xm5_L6_p10_train,2879.54,2882.45,2909.41
pareto_a1p5_xm5_L6_p10_test,3059.821,3059.921,3074.8
pareto_a2_xm100_L6_p10_train,25527.63,25560.58,25499.96
pareto_a2_xm100_L6_p10_test,26178.082,26199.025,26416.074
pareto_a2_xm10_L6_p10_train,2527.12,2521.05,2551.27
pareto_a2_xm10_L6_p10_test,2623.846,2621.335,2628.403
pareto_a2_xm1_L6_p10_train,313.67,313.67,312.28
pareto_a2_xm1_L6_p10_test,292.918,292.918,284.46
pareto_a2_xm20_L6_p10_train,5418.65,5377.42,5410.43
pareto_a2_xm20_L6_p10_test,5253.685,5204.413,5230.871
pareto_a2_xm50_L6_p10_train,13402.19,13394.61,13434.07
pareto_a2_xm50_L6_p10_test,13247.422,13251.598,13315.691
pareto_a2_xm5_L6_p10_train,1183.29,1181.91,1194.44
pareto_a2_xm5_L6_p10_test,1347.459,1341.246,1346.154
pareto_a3_xm100_L6_p10_train,11090.1,10807.07,10898.58
pareto_a3_xm100_L6_p10_test,11495.568,11179.827,11161.857
pareto_a3_xm10_L6_p10_train,1089.43,1087.03,1086.7
pareto_a3_xm10_L6_p10_test,1113.321,1108.214,1107.235
pareto_a3_xm1_L6_p10_train,145.99,147.44,146.26
pareto_a3_xm1_L6_p10_test,138.082,140.116,136.362
pareto_a3_xm20_L6_p10_train,2279.13,2273.18,2289.28
pareto_a3_xm20_L6_p10_test,2258.025,2243.694,2253.836
pareto_a3_xm50_L6_p10_train,5967.89,5935.62,5957.0
pareto_a3_xm50_L6_p10_test,5663.181,5637.161,5665.856
pareto_a3_xm5_L6_p10_train,540.65,542.9,546.78
pareto_a3_xm5_L6_p10_test,552.658,556.164,560.063
pareto_a4_xm100_L6_p10_train,7146.01,7023.34,6983.01
pareto_a4_xm100_L6_p10_test,7016.151,6893.305,6838.009
pareto_a4_xm10_L6_p10_train,685.89,688.2,691.06
pareto_a4_xm10_L6_p10_test,689.99,693.084,690.278
pareto_a4_xm1_L6_p10_train,100.26,100.26,93.32
pareto_a4_xm1_L6_p10_test,95.654,95.654,90.391
pareto_a4_xm20_L6_p10_train,1348.36,1345.02,1345.27
pareto_a4_xm20_L6_p10_test,1380.81,1372.414,1369.97
pareto_a4_xm50_L6_p10_train,3371.66,3347.14,3364.72
pareto_a4_xm50_L6_p10_test,3495.458,3477.082,3479.891
pareto_a4_xm5_L6_p10_train,346.5,351.77,349.78
pareto_a4_xm5_L6_p10_test,352.767,355.336,353.349
pareto_a6_xm100_L6_p10_train,3835.13,3766.5,3701.58
pareto_a6_xm100_L6_p10_test,3982.43,3875.832,3814.275
pareto_a6_xm10_L6_p10_train,399.49,396.22,392.91
pareto_a6_xm10_L6_p10_test,383.852,380.576,381.842
pareto_a6_xm1_L6_p10_train,46.39,46.39,46.8
pareto_a6_xm1_L6_p10_test,45.979,45.979,45.36
pareto_a6_xm20_L6_p10_train,746.4,747.39,740.39
pareto_a6_xm20_L6_p10_test,787.704,783.184,777.996
pareto_a6_xm50_L6_p10_train,1859.33,1873.5,1849.08
pareto_a6_xm50_L6_p10_test,1896.425,1912.445,1876.515
pareto_a6_xm5_L6_p10_train,206.88,207.07,205.41
pareto_a6_xm5_L6_p10_test,203.534,203.228,202.338
tri_a0_c100_b120_L6_p10_train,4461.16,4468.49,4385.59
tri_a0_c100_b120_L6_p10_test,4567.98,4573.79,4413.818
tri_a0_c100_b250_L6_p10_train,9012.53,8950.19,8723.38
tri_a0_c100_b250_L6_p10_test,8921.267,8895.519,8707.797
tri_a0_c100_b500_L6_p10_train,18661.33,18501.48,18291.65
tri_a0_c100_b500_L6_p10_test,18831.009,18777.693,18744.095
tri_a0_c100_b800_L6_p10_train,30149.42,29898.3,29581.21
tri_a0_c100_b800_L6_p10_test,31702.294,31275.796,31187.35
tri_a0_c200_b250_L6_p10_train,9580.15,9418.17,9100.27
tri_a0_c200_b250_L6_p10_test,9606.288,9489.94,9200.469
tri_a0_c200_b500_L6_p10_train,17938.09,17625.93,17469.37
tri_a0_c200_b500_L6_p10_test,18024.428,17808.411,17639.028
tri_a0_c200_b800_L6_p10_train,30565.49,29406.0,29341.7
tri_a0_c200_b800_L6_p10_test,30471.981,29384.963,29174.796
tri_a0_c20_b120_L6_p10_train,4599.43,4582.37,4510.59
tri_a0_c20_b120_L6_p10_test,4540.682,4505.041,4476.514
tri_a0_c20_b250_L6_p10_train,9887.73,9942.12,9776.24
tri_a0_c20_b250_L6_p10_test,9725.205,9767.589,9721.165
tri_a0_c20_b500_L6_p10_train,19370.34,19376.11,19563.67
tri_a0_c20_b500_L6_p10_test,20421.852,20056.896,20035.15
tri_a0_c20_b60_L6_p10_train,2007.3,2004.31,2011.09
tri_a0_c20_b60_L6_p10_test,2157.793,2160.146,2122.28
tri_a0_c20_b800_L6_p10_train,33024.51,32696.63,32578.58
tri_a0_c20_b800_L6_p10_test,32567.24,32460.595,32096.774
tri_a0_c50_b120_L6_p10_train,4397.61,4287.21,4242.17
tri_a0_c50_b120_L6_p10_test,4339.439,4240.599,4187.358
tri_a0_c50_b250_L6_p10_train,9198.2,9210.74,9193.3
tri_a0_c50_b250_L6_p10_test,9340.986,9367.454,9318.73
tri_a0_c50_b500_L6_p10_train,19826.3,19576.26,19498.22
tri_a0_c50_b500_L6_p10_test,19447.157,19455.546,19690.562
tri_a0_c50_b60_L6_p10_train,2256.94,2250.31,2229.46
tri_a0_c50_b60_L6_p10_test,2283.112,2313.014,2210.373
tri_a0_c50_b800_L6_p10_train,32027.05,31868.6,31873.66
tri_a0_c50_b800_L6_p10_test,33389.361,32300.798,31977.206
