dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
dunif_L20_H800_L8_p2_test,17339.442,17345.696,17366.874
dunif_L50_H100_L8_p2_train,1157.35,1156.36,1149.56
dunif_L50_H100_L8_p2_test,1141.296,1144.018,1139.493
dunif_L50_H200_L8_p2_train,3356.96,3354.25,3352.46
dunif_L50_H200_L8_p2_test,3364.851,3371.858,3372.344
dunif_L50_H400_L8_p2_train,7831.97,7827.74,7862.29
dunif_L50_H400_L8_p2_test,7834.863,7849.757,7866.733
dunif_L50_H800_L8_p2_train,16859.6,16877.34,16915.85
dunif_L50_H800_L8_p2_test,16694.05,16682.939,16707.082
dunif_L5_H100_L8_p2_train,2149.48,2140.79,2123.03
dunif_L5_H100_L8_p2_test,2144.328,2141.908,2150.648
dunif_L5_H200_L8_p2_train,4392.94,4385.86,4387.62
dunif_L5_H200_L8_p2_test,4336.229,4361.9,4350.115
dunif_L5_H20_L8_p2_train,356.8,355.36,360.36
dunif_L5_H20_L8_p2_test,355.49,358.012,365.278
dunif_L5_H400_L8_p2_train,8788.74,8793.49,8808.36
dunif_L5_H400_L8_p2_test,8809.617,8813.376,8822.753
dunif_L5_H50_L8_p2_train,1027.38,1026.73,1029.29
dunif_L5_H50_L8_p2_test,1021.633,1021.367,1023.794
dunif_L5_H800_L8_p2_train,17679.34,17672.81,17684.25
dunif_L5_H800_L8_p2_test,17823.575,17815.306,17830.289
gamma_k0p8_th10_L8_p2_train,565.24,564.75,566.62
gamma_k0p8_th10_L8_p2_test,539.547,539.207,538.882
gamma_k0p8_th20_L8_p2_train,1050.71,1048.58,1051.66
gamma_k0p8_th20_L8_p2_test,1075.677,1074.325,1077.295
gamma_k0p8_th2_L8_p2_train,115.43,114.45,115.43
gamma_k0p8_th2_L8_p2_test,113.713,112.266,113.714
gamma_k0p8_th40_L8_p2_train,2176.74,2176.38,2181.35
gamma_k0p8_th40_L8_p2_test,2148.018,2154.71,2153.049
gamma_k0p8_th5_L8_p2_train,269.81,269.72,270.16
gamma_k0p8_th5_L8_p2_test,268.275,268.04,267.823
gamma_k0p8_th80_L8_p2_train,4268.59,4267.61,4268.76
gamma_k0p8_th80_L8_p2_test,4262.462,4261.163,4263.65
gamma_k10_th10_L8_p2_train,2228.74,2230.05,2227.79
gamma_k10_th10_L8_p2_test,2273.53,2274.34,2273.867
gamma_k10_th20_L8_p2_train,4454.3,4447.34,4452.31
gamma_k10_th20_L8_p2_test,4492.809,4482.738,4487.83
gamma_k10_th2_L8_p2_train,462.03,462.44,462.26
gamma_k10_th2_L8_p2_test,454.369,453.381,455.42
gamma_k10_th40_L8_p2_train,8966.76,8970.47,9000.58
gamma_k10_th40_L8_p2_test,9110.84,9107.004,9132.51
gamma_k10_th5_L8_p2_train,1163.94,1163.25,1169.12
gamma_k10_th5_L8_p2_test,1128.092,1127.54,1124.512
gamma_k10_th80_L8_p2_train,18418.67,18435.51,18534.48
gamma_k10_th80_L8_p2_test,18306.514,18350.344,18440.855
gamma_k1_th10_L8_p2_train,640.22,640.11,641.21
gamma_k1_th10_L8_p2_test,620.923,620.455,622.436
gamma_k1_th20_L8_p2_train,1245.94,1242.98,1249.56
gamma_k1_th20_L8_p2_test,1232.155,1233.602,1234.92
gamma_k1_th2_L8_p2_train,125.16,125.16,125.75
gamma_k1_th2_L8_p2_test,126.278,126.278,126.661
gamma_k1_th40_L8_p2_train,2521.26,2518.39,2525.03
gamma_k1_th40_L8_p2_test,2476.731,2477.265,2476.842
gamma_k1_th5_L8_p2_train,308.95,308.85,309.84
gamma_k1_th5_L8_p2_test,311.158,311.367,312.027
gamma_k1_th80_L8_p2_train,4930.19,4921.21,4933.67
gamma_k1_th80_L8_p2_test,4948.886,4948.639,4951.296
gamma_k20_th10_L8_p2_train,3263.01,3265.11,3310.6
gamma_k20_th10_L8_p2_test,3273.712,3268.851,3330.399
gamma_k20_th20_L8_p2_train,6651.48,6549.26,6745.65
gamma_k20_th20_L8_p2_test,6614.913,6520.729,6682.413
gamma_k20_th2_L8_p2_train,640.85,640.85,664.56
gamma_k20_th2_L8_p2_test,651.364,651.364,668.81
gamma_k20_th40_L8_p2_train,12957.52,12940.5,12976.89
gamma_k20_th40_L8_p2_test,13027.271,13042.858,13056.926
gamma_k20_th5_L8_p2_train,1614.18,1612.62,1614.37
gamma_k20_th5_L8_p2_test,1634.604,1634.888,1637.347
gamma_k20_th80_L8_p2_train,25858.71,25757.61,25893.67
gamma_k20_th80_L8_p2_test,26207.276,26205.587,26230.822
gamma_k2_th10_L8_p2_train,952.13,949.74,951.87
gamma_k2_th10_L8_p2_test,936.707,936.682,938.15
gamma_k2_th20_L8_p2_train,1819.58,1818.45,1825.28
gamma_k2_th20_L8_p2_test,1881.119,1880.925,1886.881
gamma_k2_th2_L8_p2_train,194.94,193.94,195.82
gamma_k2_th2_L8_p2_test,190.347,189.448,190.857
gamma_k2_th40_L8_p2_train,3746.27,3736.52,3740.12
gamma_k2_th40_L8_p2_test,3772.825,3777.975,3768.498
gamma_k2_th5_L8_p2_train,459.82,459.53,459.65
gamma_k2_th5_L8_p2_test,472.659,473.77,473.332
gamma_k2_th80_L8_p2_train,7542.21,7541.69,7547.65
gamma_k2_th80_L8_p2_test,7482.995,7480.18,7472.824
gamma_k5_th10_L8_p2_train,1556.68,1555.31,1575.5
gamma_k5_th10_L8_p2_test,1576.539,1568.034,1571.522
gamma_k5_th20_L8_p2_train,3085.22,3075.36,3100.91
gamma_k5_th20_L8_p2_test,3127.374,3136.177,3133.207
gamma_k5_th2_L8_p2_train,312.35,312.31,313.71
gamma_k5_th2_L8_p2_test,311.278,311.526,312.881
gamma_k5_th40_L8_p2_train,6378.69,6377.12,6438.05
gamma_k5_th40_L8_p2_test,6274.218,6277.381,6348.976
gamma_k5_th5_L8_p2_train,758.63,757.93,760.26
gamma_k5_th5_L8_p2_test,777.923,776.221,778.04
gamma_k5_th80_L8_p2_train,12156.14,12147.43,12180.65
gamma_k5_th80_L8_p2_test,12512.006,12505.403,12484.616
geom_p0p03_L8_p2_train,1996.77,1996.97,1994.3
geom_p0p03_L8_p2_test,2027.968,2031.198,2030.036
geom_p0p05_L8_p2_train,1192.14,1192.26,1193.27
geom_p0p05_L8_p2_test,1206.507,1207.88,1206.295
geom_p0p08_L8_p2_train,718.25,717.34,721.28
geom_p0p08_L8_p2_test,735.605,736.334,737.182
geom_p0p15_L8_p2_train,366.96,367.71,367.74
geom_p0p15_L8_p2_test,374.788,374.755,375.484
geom_p0p1_L8_p2_train,590.62,589.7,590.69
geom_p0p1_L8_p2_test,580.18,580.382,580.395
geom_p0p2_L8_p2_train,265.86,265.96,267.24
geom_p0p2_L8_p2_test,274.438,274.736,274.118
geom_p0p3_L8_p2_train,172.67,172.67,173.37
geom_p0p3_L8_p2_test,168.604,168.604,169.159
geom_p0p4_L8_p2_train,119.18,116.24,120.55
geom_p0p4_L8_p2_test,121.34,119.189,121.874
geom_p0p6_L8_p2_train,63.96,63.96,63.96
geom_p0p6_L8_p2_test,63.896,63.896,63.896
geom_p0p8_L8_p2_train,25.5,25.5,25.5
geom_p0p8_L8_p2_test,24.948,24.948,24.948
logn_mlog1p5_s0p3_L8_p2_train,101.59,100.71,101.59
logn_mlog1p5_s0p3_L8_p2_test,100.629,100.115,100.629
logn_mlog1p5_s0p5_L8_p2_train,173.47,173.21,173.76
logn_mlog1p5_s0p5_L8_p2_test,176.551,177.246,176.678
logn_mlog1p5_s0p7_L8_p2_train,263.71,263.58,263.28
logn_mlog1p5_s0p7_L8_p2_test,268.33,268.438,268.537
logn_mlog1p5_s1_L8_p2_train,475.28,475.58,477.52
logn_mlog1p5_s1_L8_p2_test,464.572,465.859,464.092
logn_mlog1p5_s1p3_L8_p2_train,727.28,727.28,727.83
logn_mlog1p5_s1p3_L8_p2_test,777.214,777.211,777.72
logn_mlog2_s0p3_L8_p2_train,177.77,176.95,179.2
logn_mlog2_s0p3_L8_p2_test,168.478,168.775,170.808
logn_mlog2_s0p5_L8_p2_train,284.88,284.27,293.01
logn_mlog2_s0p5_L8_p2_test,289.114,289.672,295.708
logn_mlog2_s0p7_L8_p2_train,436.73,431.53,438.37
logn_mlog2_s0p7_L8_p2_test,436.797,436.909,437.85
logn_mlog2_s1_L8_p2_train,748.61,747.75,754.2
logn_mlog2_s1_L8_p2_test,751.812,751.868,752.674
logn_mlog2_s1p3_L8_p2_train,1246.86,1247.45,1250.0
logn_mlog2_s1p3_L8_p2_test,1291.97,1292.409,1299.024
logn_mlog2p5_s0p3_L8_p2_train,270.35,269.3,270.34
logn_mlog2p5_s0p3_L8_p2_test,272.275,271.268,272.044
logn_mlog2p5_s0p5_L8_p2_train,481.54,480.69,483.2
logn_mlog2p5_s0p5_L8_p2_test,483.708,483.055,483.238
logn_mlog2p5_s0p7_L8_p2_train,718.13,717.85,721.02
logn_mlog2p5_s0p7_L8_p2_test,726.172,725.981,733.283
logn_mlog2p5_s1_L8_p2_train,1166.78,1165.78,1166.78
logn_mlog2p5_s1_L8_p2_test,1255.978,1253.698,1255.978
logn_mlog2p5_s1p3_L8_p2_train,2125.26,2124.54,2127.73
logn_mlog2p5_s1p3_L8_p2_test,2114.818,2114.992,2115.545
logn_mlog3_s0p3_L8_p2_train,455.48,455.19,457.51
logn_mlog3_s0p3_L8_p2_test,450.272,450.517,452.086
logn_mlog3_s0p5_L8_p2_train,781.01,781.46,783.75
logn_mlog3_s0p5_L8_p2_test,782.148,782.978,787.294
logn_mlog3_s0p7_L8_p2_train,1181.27,1178.64,1183.01
logn_mlog3_s0p7_L8_p2_test,1192.211,1190.995,1193.866
logn_mlog3_s1_L8_p2_train,1974.08,1972.19,1982.71
logn_mlog3_s1_L8_p2_test,2041.079,2039.01,2035.932
logn_mlog3_s1p3_L8_p2_train,3504.21,3503.3,3504.26
logn_mlog3_s1p3_L8_p2_test,3505.269,3505.209,3505.723
logn_mlog3p5_s0p3_L8_p2_train,748.19,745.07,742.56
logn_mlog3p5_s0p3_L8_p2_test,737.364,736.27,736.335
logn_mlog3p5_s0p5_L8_p2_train,1316.27,1316.2,1319.28
logn_mlog3p5_s0p5_L8_p2_test,1284.225,1285.128,1286.458
logn_mlog3p5_s0p7_L8_p2_train,1954.87,1956.14,1957.48
logn_mlog3p5_s0p7_L8_p2_test,1960.902,1963.354,1964.795
logn_mlog3p5_s1_L8_p2_train,3567.86,3562.52,3569.66
logn_mlog3p5_s1_L8_p2_test,3384.352,3386.409,3386.659
logn_mlog3p5_s1p3_L8_p2_train,6084.84,6081.18,6085.04
logn_mlog3p5_s1p3_L8_p2_test,5770.799,5776.722,5770.375
logn_mlog4_s0p3_L8_p2_train,1218.09,1215.74,1215.62
logn_mlog4_s0p3_L8_p2_test,1225.184,1225.882,1227.137
logn_mlog4_s0p5_L8_p2_train,2150.33,2149.78,2149.78
logn_mlog4_s0p5_L8_p2_test,2140.145,2145.075,2145.075
logn_mlog4_s0p7_L8_p2_train,3149.33,3149.39,3151.98
logn_mlog4_s0p7_L8_p2_test,3219.918,3223.199,3223.682
logn_mlog4_s1_L8_p2_train,5519.76,5521.7,5529.19
logn_mlog4_s1_L8_p2_test,5636.961,5641.862,5648.976
logn_mlog4_s1p3_L8_p2_train,9855.5,9859.92,9868.08
logn_mlog4_s1p3_L8_p2_test,9393.163,9392.484,9384.855
negbin_r10_p0p1_L8_p2_train,2158.26,2158.26,2155.64
negbin_r10_p0p1_L8_p2_test,2167.525,2167.525,2157.28
negbin_r10_p0p2_L8_p2_train,1027.19,1027.89,1036.28
negbin_r10_p0p2_L8_p2_test,1010.785,1009.258,1015.215
negbin_r10_p0p3_L8_p2_train,635.01,629.74,635.01
negbin_r10_p0p3_L8_p2_test,641.227,641.066,641.227
negbin_r10_p0p4_L8_p2_train,425.1,424.65,427.44
negbin_r10_p0p4_L8_p2_test,441.337,441.128,442.86
negbin_r10_p0p6_L8_p2_train,239.6,239.67,240.9
negbin_r10_p0p6_L8_p2_test,237.676,237.823,238.776
negbin_r10_p0p8_L8_p2_train,127.87,128.98,128.79
negbin_r10_p0p8_L8_p2_test,125.747,127.676,127.918
negbin_r20_p0p1_L8_p2_train,3097.24,3089.17,3095.1
negbin_r20_p0p1_L8_p2_test,3090.28,3078.045,3086.459
negbin_r20_p0p2_L8_p2_train,1481.54,1478.24,1481.08
negbin_r20_p0p2_L8_p2_test,1456.271,1465.929,1461.278
negbin_r20_p0p3_L8_p2_train,904.12,901.53,905.17
negbin_r20_p0p3_L8_p2_test,911.882,912.279,913.284
negbin_r20_p0p4_L8_p2_train,628.68,629.71,630.63
negbin_r20_p0p4_L8_p2_test,627.408,628.981,629.66
negbin_r20_p0p6_L8_p2_train,342.78,342.35,342.78
negbin_r20_p0p6_L8_p2_test,345.337,343.802,345.337
negbin_r20_p0p8_L8_p2_train,175.38,175.81,176.0
negbin_r20_p0p8_L8_p2_test,179.273,180.221,179.746
negbin_r2_p0p1_L8_p2_train,869.88,868.0,870.28
negbin_r2_p0p1_L8_p2_test,888.608,890.68,897.629
negbin_r2_p0p2_L8_p2_train,413.17,412.24,415.81
negbin_r2_p0p2_L8_p2_test,424.395,423.913,422.692
negbin_r2_p0p3_L8_p2_train,263.95,263.78,264.71
negbin_r2_p0p3_L8_p2_test,259.274,259.802,259.884
negbin_r2_p0p4_L8_p2_train,180.59,181.23,181.52
negbin_r2_p0p4_L8_p2_test,180.943,181.614,181.991
negbin_r2_p0p6_L8_p2_train,99.44,97.83,99.47
negbin_r2_p0p6_L8_p2_test,99.908,100.365,99.902
negbin_r2_p0p8_L8_p2_train,49.75,50.9,49.75
negbin_r2_p0p8_L8_p2_test,48.491,49.77,48.491
negbin_r40_p0p1_L8_p2_train,4489.1,4489.68,4494.2
negbin_r40_p0p1_L8_p2_test,4449.933,4452.288,4456.217
negbin_r40_p0p2_L8_p2_train,2059.25,2064.57,2064.57
negbin_r40_p0p2_L8_p2_test,2092.357,2095.607,2095.433
negbin_r40_p0p3_L8_p2_train,1264.39,1261.09,1260.08
negbin_r40_p0p3_L8_p2_test,1299.823,1294.093,1288.675
negbin_r40_p0p4_L8_p2_train,897.31,889.03,894.03
negbin_r40_p0p4_L8_p2_test,909.142,902.996,903.524
negbin_r40_p0p6_L8_p2_train,485.8,483.75,484.08
negbin_r40_p0p6_L8_p2_test,488.427,488.597,490.428
negbin_r40_p0p8_L8_p2_train,266.81,266.37,269.33
negbin_r40_p0p8_L8_p2_test,264.025,264.517,267.121
negbin_r5_p0p1_L8_p2_train,1487.47,1488.23,1490.13
negbin_r5_p0p1_L8_p2_test,1490.785,1493.55,1495.952
negbin_r5_p0p2_L8_p2_train,699.14,698.55,700.13
negbin_r5_p0p2_L8_p2_test,698.394,696.735,699.475
negbin_r5_p0p3_L8_p2_train,440.11,441.42,442.76
negbin_r5_p0p3_L8_p2_test,434.43,435.211,435.295
negbin_r5_p0p4_L8_p2_train,297.01,295.63,297.74
negbin_r5_p0p4_L8_p2_test,302.621,304.207,308.099
negbin_r5_p0p6_L8_p2_train,166.5,167.25,168.07
negbin_r5_p0p6_L8_p2_test,166.15,167.346,168.529
negbin_r5_p0p8_L8_p2_train,87.86,85.67,87.86
negbin_r5_p0p8_L8_p2_test,87.439,85.409,87.439
normal_mu100_sd15_L8_p2_train,1168.67,1165.57,1175.76
normal_mu100_sd15_L8_p2_test,1126.541,1135.327,1130.925
normal_mu100_sd20_L8_p2_train,1499.37,1497.89,1515.87
normal_mu100_sd20_L8_p2_test,1527.412,1520.139,1529.434
normal_mu100_sd25_L8_p2_train,1942.31,1937.15,1932.66
normal_mu100_sd25_L8_p2_test,1871.34,1870.224,1870.12
normal_mu150_sd15_L8_p2_train,1121.69,1119.93,1263.06
normal_mu150_sd15_L8_p2_test,1128.175,1127.437,1278.349
normal_mu150_sd22_L8_p2_train,1611.21,1609.4,1622.2
normal_mu150_sd22_L8_p2_test,1678.988,1675.915,1676.631
normal_mu150_sd30_L8_p2_train,2348.37,2351.33,2334.94
normal_mu150_sd30_L8_p2_test,2251.002,2245.657,2243.157
normal_mu150_sd38_L8_p2_train,2961.7,2939.29,2970.33
normal_mu150_sd38_L8_p2_test,2894.024,2886.894,2898.03
normal_mu150_sd45_L8_p2_train,3320.76,3319.5,3332.69
normal_mu150_sd45_L8_p2_test,3410.219,3414.343,3418.715
normal_mu200_sd20_L8_p2_train,1521.3,1524.51,1515.73
normal_mu200_sd20_L8_p2_test,1503.654,1508.849,1505.437
normal_mu200_sd30_L8_p2_train,2177.4,2167.14,2183.45
normal_mu200_sd30_L8_p2_test,2296.651,2276.651,2274.187
normal_mu200_sd40_L8_p2_train,3043.19,3040.01,3034.92
normal_mu200_sd40_L8_p2_test,3047.3,3047.205,3068.616
normal_mu200_sd50_L8_p2_train,3851.29,3850.29,3837.83
normal_mu200_sd50_L8_p2_test,3824.336,3818.105,3814.148
normal_mu200_sd60_L8_p2_train,4577.3,4560.48,4588.16
normal_mu200_sd60_L8_p2_test,4554.81,4539.495,4553.918
normal_mu20_sd2_L8_p2_train,150.85,149.36,150.77
normal_mu20_sd2_L8_p2_test,151.86,150.972,151.97
normal_mu20_sd3_L8_p2_train,231.32,232.48,237.22
normal_mu20_sd3_L8_p2_test,226.776,228.109,232.11
normal_mu20_sd4_L8_p2_train,297.1,296.99,297.67
normal_mu20_sd4_L8_p2_test,301.602,301.476,303.144
normal_mu20_sd5_L8_p2_train,383.03,380.64,379.84
normal_mu20_sd5_L8_p2_test,381.471,380.574,379.015
normal_mu20_sd6_L8_p2_train,448.68,448.55,450.4
normal_mu20_sd6_L8_p2_test,455.618,455.485,457.439
normal_mu300_sd30_L8_p2_train,2254.97,2263.08,2260.58
normal_mu300_sd30_L8_p2_test,2305.449,2296.667,2309.163
normal_mu300_sd45_L8_p2_train,3356.14,3359.45,3389.28
normal_mu300_sd45_L8_p2_test,3454.88,3457.69,3527.454
normal_mu300_sd60_L8_p2_train,4411.19,4419.5,4407.37
normal_mu300_sd60_L8_p2_test,4604.938,4603.44,4588.166
normal_mu300_sd75_L8_p2_train,5599.34,5593.79,5566.86
normal_mu300_sd75_L8_p2_test,5728.797,5717.647,5696.715
normal_mu300_sd90_L8_p2_train,6714.99,6688.88,6714.99
normal_mu300_sd90_L8_p2_test,6841.726,6821.536,6841.726
normal_mu50_sd10_L8_p2_train,772.12,773.38,767.31
normal_mu50_sd10_L8_p2_test,758.403,764.828,762.005
normal_mu50_sd12_L8_p2_train,894.59,893.32,893.55
normal_mu50_sd12_L8_p2_test,919.91,918.952,918.384
normal_mu50_sd15_L8_p2_train,1130.25,1133.2,1137.05
normal_mu50_sd15_L8_p2_test,1126.769,1125.455,1124.282
normal_mu50_sd5_L8_p2_train,411.76,396.99,401.23
normal_mu50_sd5_L8_p2_test,394.335,376.833,380.734
normal_mu50_sd8_L8_p2_train,588.97,589.7,592.88
normal_mu50_sd8_L8_p2_test,609.296,604.284,605.257
normal_mu80_sd12_L8_p2_train,916.84,916.26,925.35
normal_mu80_sd12_L8_p2_test,903.572,905.444,911.0
normal_mu80_sd16_L8_p2_train,1206.14,1204.23,1206.14
normal_mu80_sd16_L8_p2_test,1222.323,1217.881,1222.323
normal_mu80_sd20_L8_p2_train,1520.81,1516.83,1520.98
normal_mu80_sd20_L8_p2_test,1507.969,1510.146,1515.194
normal_mu80_sd24_L8_p2_train,1789.49,1791.13,1795.24
normal_mu80_sd24_L8_p2_test,1822.097,1835.373,1819.901
normal_mu80_sd8_L8_p2_train,634.35,634.53,642.53
normal_mu80_sd8_L8_p2_test,613.15,614.422,618.018
pareto_a1p3_xm100_L8_p2_train,27126.45,27111.11,27112.16
pareto_a1p3_xm100_L8_p2_test,28516.632,28507.584,28515.995
pareto_a1p3_xm10_L8_p2_train,3049.23,3050.75,3051.33
pareto_a1p3_xm10_L8_p2_test,2600.416,2601.218,2601.575
pareto_a1p3_xm1_L8_p2_train,284.53,286.03,284.99
pareto_a1p3_xm1_L8_p2_test,290.634,293.451,291.728
pareto_a1p3_xm20_L8_p2_train,5618.1,5618.47,5620.18
pareto_a1p3_xm20_L8_p2_test,5583.368,5583.358,5584.672
pareto_a1p3_xm50_L8_p2_train,10964.47,10961.98,10964.97
pareto_a1p3_xm50_L8_p2_test,13357.531,13352.604,13353.783
pareto_a1p3_xm5_L8_p2_train,32300.31,32300.51,32300.51
pareto_a1p3_xm5_L8_p2_test,1285.952,1286.459,1286.459
pareto_a1p5_xm100_L8_p2_train,15050.19,14978.93,14964.53
pareto_a1p5_xm100_L8_p2_test,16085.82,15993.971,16000.166
pareto_a1p5_xm10_L8_p2_train,1636.71,1636.94,1639.57
pareto_a1p5_xm10_L8_p2_test,1691.67,1691.357,1690.847
pareto_a1p5_xm1_L8_p2_train,174.79,180.36,177.49
pareto_a1p5_xm1_L8_p2_test,173.245,178.466,174.232
pareto_a1p5_xm20_L8_p2_train,2867.44,2862.41,2868.56
pareto_a1p5_xm20_L8_p2_test,3153.62,3142.294,3145.708
pareto_a1p5_xm50_L8_p2_train,8661.81,8658.39,8663.67
pareto_a1p5_xm50_L8_p2_test,7871.841,7873.658,7871.544
pareto_a1p5_xm5_L8_p2_train,781.48,779.53,782.27
pareto_a1p5_xm5_L8_p2_test,815.748,812.209,815.642
pareto_a2_xm100_L8_p2_train,7468.82,7470.66,7465.17
pareto_a2_xm100_L8_p2_test,7643.086,7637.371,7644.697
pareto_a2_xm10_L8_p2_train,749.67,745.92,748.71
pareto_a2_xm10_L8_p2_test,771.418,766.345,769.792
pareto_a2_xm1_L8_p2_train,95.73,95.64,96.44
pareto_a2_xm1_L8_p2_test,94.456,94.39,95.132
pareto_a2_xm20_L8_p2_train,1551.18,1550.95,1552.02
pareto_a2_xm20_L8_p2_test,1524.804,1524.079,1526.608
pareto_a2_xm50_L8_p2_train,3904.5,3906.56,3904.97
pareto_a2_xm50_L8_p2_test,3848.315,3851.186,3851.918
pareto_a2_xm5_L8_p2_train,355.1,354.61,355.82
pareto_a2_xm5_L8_p2_test,391.422,390.973,391.447
pareto_a3_xm100_L8_p2_train,3534.0,3533.33,3544.92
pareto_a3_xm100_L8_p2_test,3564.082,3563.232,3560.28
pareto_a3_xm10_L8_p2_train,349.83,349.94,349.94
pareto_a3_xm10_L8_p2_test,356.195,356.784,356.784
pareto_a3_xm1_L8_p2_train,44.2,44.2,44.2
pareto_a3_xm1_L8_p2_test,41.956,41.956,41.956
pareto_a3_xm20_L8_p2_train,730.43,730.43,730.81
pareto_a3_xm20_L8_p2_test,720.32,720.32,721.047
pareto_a3_xm50_L8_p2_train,1880.4,1873.77,1873.77
pareto_a3_xm50_L8_p2_test,1809.999,1801.978,1801.978
pareto_a3_xm5_L8_p2_train,176.88,176.88,176.88
pareto_a3_xm5_L8_p2_test,180.428,180.428,180.428
pareto_a4_xm100_L8_p2_train,2296.48,2286.42,2286.42
pareto_a4_xm100_L8_p2_test,2288.371,2285.893,2285.893
pareto_a4_xm10_L8_p2_train,245.44,233.62,245.44
pareto_a4_xm10_L8_p2_test,251.742,235.272,251.742
pareto_a4_xm1_L8_p2_train,22.98,22.98,22.98
pareto_a4_xm1_L8_p2_test,23.84,23.84,23.84
pareto_a4_xm20_L8_p2_train,456.46,455.27,456.73
pareto_a4_xm20_L8_p2_test,461.307,458.794,459.328
pareto_a4_xm50_L8_p2_train,1100.82,1110.86,1101.29
pareto_a4_xm50_L8_p2_test,1142.26,1151.639,1142.683
pareto_a4_xm5_L8_p2_train,125.6,126.47,123.26
pareto_a4_xm5_L8_p2_test,123.281,125.22,121.614
pareto_a6_xm100_L8_p2_train,1307.33,1303.96,1307.33
pareto_a6_xm100_L8_p2_test,1326.199,1324.726,1326.199
pareto_a6_xm10_L8_p2_train,137.11,137.04,137.23
pareto_a6_xm10_L8_p2_test,133.452,133.568,133.534
pareto_a6_xm1_L8_p2_train,9.36,9.36,9.36
pareto_a6_xm1_L8_p2_test,9.072,9.072,9.072
pareto_a6_xm20_L8_p2_train,257.86,256.47,257.86
pareto_a6_xm20_L8_p2_test,267.693,267.246,267.693
pareto_a6_xm50_L8_p2_train,643.1,643.1,643.1
pareto_a6_xm50_L8_p2_test,653.355,653.355,653.355
pareto_a6_xm5_L8_p2_train,93.8,91.52,87.17
pareto_a6_xm5_L8_p2_test,93.208,89.279,85.661
tri_a0_c100_b120_L8_p2_train,2047.12,2049.81,2067.9
tri_a0_c100_b120_L8_p2_test,2094.156,2096.972,2084.035
tri_a0_c100_b250_L8_p2_train,3860.52,3859.28,3853.19
tri_a0_c100_b250_L8_p2_test,3861.146,3857.563,3847.722
tri_a0_c100_b500_L8_p2_train,7793.95,7791.22,7795.75
tri_a0_c100_b500_L8_p2_test,7895.081,7918.874,7922.32
tri_a0_c100_b800_L8_p2_train,12976.06,12970.4,12976.45
tri_a0_c100_b800_L8_p2_test,13087.276,13114.54,13085.806
tri_a0_c200_b250_L8_p2_train,4287.51,4284.09,4323.02
tri_a0_c200_b250_L8_p2_test,4312.219,4307.733,4344.149
tri_a0_c200_b500_L8_p2_train,7622.36,7631.75,7632.19
tri_a0_c200_b500_L8_p2_test,7696.975,7704.269,7687.878
tri_a0_c200_b800_L8_p2_train,12412.18,12400.48,12436.05
tri_a0_c200_b800_L8_p2_test,12455.032,12436.016,12442.849
tri_a0_c20_b120_L8_p2_train,1939.9,1937.66,1928.85
tri_a0_c20_b120_L8_p2_test,1920.93,1924.862,1918.165
tri_a0_c20_b250_L8_p2_train,4124.73,4121.65,4113.95
tri_a0_c20_b250_L8_p2_test,4100.34,4132.009,4106.396
tri_a0_c20_b500_L8_p2_train,8122.23,8092.63,8151.35
tri_a0_c20_b500_L8_p2_test,8417.551,8442.929,8422.93
tri_a0_c20_b60_L8_p2_train,887.04,887.92,891.7
tri_a0_c20_b60_L8_p2_test,926.238,923.605,921.881
tri_a0_c20_b800_L8_p2_train,13554.72,13523.89,13544.94
tri_a0_c20_b800_L8_p2_test,13642.548,13654.922,13665.062
tri_a0_c50_b120_L8_p2_train,1845.31,1841.09,1854.51
tri_a0_c50_b120_L8_p2_test,1848.641,1839.545,1842.288
tri_a0_c50_b250_L8_p2_train,3839.91,3839.39,3841.06
tri_a0_c50_b250_L8_p2_test,3944.462,3942.537,3946.071
tri_a0_c50_b500_L8_p2_train,8156.53,8154.03,8160.66
tri_a0_c50_b500_L8_p2_test,8189.096,8180.499,8174.575
tri_a0_c50_b60_L8_p2_train,1055.38,1051.7,1055.13
tri_a0_c50_b60_L8_p2_test,1048.635,1043.525,1045.393
tri_a0_c50_b800_L8_p2_train,13513.55,13503.55,13506.55
tri_a0_c50_b800_L8_p2_test,13537.562,13534.792,13467.323
tri_a10_c100_b120_L8_p2_train,1930.08,1923.22,1921.03
tri_a10_c100_b120_L8_p2_test,1911.399,1902.055,1900.763
tri_a10_c100_b250_L8_p2_train,3758.0,3753.04,3774.13
tri_a10_c100_b250_L8_p2_test,3687.54,3690.85,3686.533
tri_a10_c100_b500_L8_p2_train,7824.96,7833.2,7864.81
tri_a10_c100_b500_L8_p2_test,7767.619,7764.594,7795.77
tri_a10_c100_b800_L8_p2_train,13076.15,13076.93,13064.39
tri_a10_c100_b800_L8_p2_test,12956.995,12955.261,12963.449
tri_a10_c200_b250_L8_p2_train,4139.9,4134.44,4129.63
tri_a10_c200_b250_L8_p2_test,4115.254,4095.54,4096.6
tri_a10_c200_b500_L8_p2_train,7459.68,7451.54,7446.03
tri_a10_c200_b500_L8_p2_test,7559.341,7553.735,7528.913
tri_a10_c200_b800_L8_p2_train,12285.09,12278.11,12333.17
tri_a10_c200_b800_L8_p2_test,12412.627,12411.027,12461.054
tri_a10_c20_b120_L8_p2_train,1858.7,1859.68,1863.13
