dataset,exponential_L6_c1_2,normal_std30_L6_c1_2,poisson_L6_c1_2
dunif_L20_H200_L6_p6_test,7207.125,7192.997,7173.888
dunif_L20_H400_L6_p6_train,14961.43,14741.87,14863.21
dunif_L20_H400_L6_p6_test,15518.956,15327.873,15326.423
dunif_L20_H50_L6_p6_train,1294.32,1280.73,1258.78
dunif_L20_H50_L6_p6_test,1257.699,1241.244,1236.048
dunif_L20_H800_L6_p6_train,31266.58,31141.45,31176.06
dunif_L20_H800_L6_p6_test,31485.03,31244.496,31060.457
dunif_L50_H100_L6_p6_train,2145.65,2131.77,2078.02
dunif_L50_H100_L6_p6_test,2096.98,2064.431,2067.219
dunif_L50_H200_L6_p6_train,6263.4,6162.77,6011.54
dunif_L50_H200_L6_p6_test,6226.115,6148.582,6041.488
dunif_L50_H400_L6_p6_train,14447.51,14404.46,14292.11
dunif_L50_H400_L6_p6_test,14481.64,14253.929,14204.663
dunif_L50_H800_L6_p6_train,30653.25,30345.57,30214.2
dunif_L50_H800_L6_p6_test,30426.511,30115.675,29915.873
dunif_L5_H100_L6_p6_train,3883.55,3866.93,3841.82
dunif_L5_H100_L6_p6_test,3872.683,3864.013,3841.394
dunif_L5_H200_L6_p6_train,7931.21,7866.33,7830.56
dunif_L5_H200_L6_p6_test,7877.194,7860.993,7858.45
dunif_L5_H20_L6_p6_train,655.22,634.19,643.27
dunif_L5_H20_L6_p6_test,651.316,643.491,639.183
dunif_L5_H400_L6_p6_train,15694.81,15691.27,15606.87
dunif_L5_H400_L6_p6_test,15866.024,15884.443,15807.84
dunif_L5_H50_L6_p6_train,1883.95,1875.59,1870.29
dunif_L5_H50_L6_p6_test,1855.961,1848.504,1852.017
dunif_L5_H800_L6_p6_train,31932.45,31770.96,31854.82
dunif_L5_H800_L6_p6_test,32424.368,32200.024,31895.963
gamma_k0p8_th10_L6_p6_train,1144.59,1146.47,1157.6
gamma_k0p8_th10_L6_p6_test,1115.951,1121.879,1123.878
gamma_k0p8_th20_L6_p6_train,2164.84,2150.38,2179.08
gamma_k0p8_th20_L6_p6_test,2242.766,2227.128,2242.68
gamma_k0p8_th2_L6_p6_train,237.14,239.43,242.26
gamma_k0p8_th2_L6_p6_test,229.747,234.197,237.433
gamma_k0p8_th40_L6_p6_train,4466.72,4474.03,4541.51
gamma_k0p8_th40_L6_p6_test,4433.668,4435.44,4468.813
gamma_k0p8_th5_L6_p6_train,568.38,567.29,567.68
gamma_k0p8_th5_L6_p6_test,553.059,553.86,556.873
gamma_k0p8_th80_L6_p6_train,8972.8,8969.5,8980.15
gamma_k0p8_th80_L6_p6_test,8778.627,8819.17,8828.942
gamma_k10_th10_L6_p6_train,4206.73,4171.34,4131.04
gamma_k10_th10_L6_p6_test,4277.44,4250.03,4216.215
gamma_k10_th20_L6_p6_train,8458.25,8390.9,8352.83
gamma_k10_th20_L6_p6_test,8464.985,8408.391,8287.121
gamma_k10_th2_L6_p6_train,859.29,853.58,840.13
gamma_k10_th2_L6_p6_test,856.678,851.216,845.151
gamma_k10_th40_L6_p6_train,17086.88,16943.35,16992.67
gamma_k10_th40_L6_p6_test,17333.469,17066.409,17137.75
gamma_k10_th5_L6_p6_train,2216.9,2191.42,2182.0
gamma_k10_th5_L6_p6_test,2120.316,2110.992,2099.542
gamma_k10_th80_L6_p6_train,34907.86,34457.92,34584.83
gamma_k10_th80_L6_p6_test,34741.825,34279.151,34116.267
gamma_k1_th10_L6_p6_train,1296.48,1300.07,1317.01
gamma_k1_th10_L6_p6_test,1260.98,1258.544,1266.07
gamma_k1_th20_L6_p6_train,2519.32,2524.75,2550.64
gamma_k1_th20_L6_p6_test,2503.319,2510.428,2514.907
gamma_k1_th2_L6_p6_train,255.1,255.73,260.44
gamma_k1_th2_L6_p6_test,256.733,258.078,258.313
gamma_k1_th40_L6_p6_train,5118.53,5117.82,5120.41
gamma_k1_th40_L6_p6_test,5055.139,5049.383,5045.461
gamma_k1_th5_L6_p6_train,629.15,628.19,629.18
gamma_k1_th5_L6_p6_test,633.348,630.451,634.268
gamma_k1_th80_L6_p6_train,9954.04,9988.44,10117.94
gamma_k1_th80_L6_p6_test,10096.373,10056.395,10119.158
gamma_k20_th10_L6_p6_train,6129.33,6065.32,6064.07
gamma_k20_th10_L6_p6_test,6126.645,6176.708,6051.716
gamma_k20_th20_L6_p6_train,12628.44,12406.58,12102.44
gamma_k20_th20_L6_p6_test,12265.87,12210.295,11891.891
gamma_k20_th2_L6_p6_train,1230.32,1226.35,1195.89
gamma_k20_th2_L6_p6_test,1220.386,1216.506,1193.443
gamma_k20_th40_L6_p6_train,24371.76,24184.84,24511.02
gamma_k20_th40_L6_p6_test,24403.211,24194.56,24087.835
gamma_k20_th5_L6_p6_train,2964.52,2976.42,3003.79
gamma_k20_th5_L6_p6_test,3052.37,3051.027,3024.894
gamma_k20_th80_L6_p6_train,48389.31,48248.08,47458.35
gamma_k20_th80_L6_p6_test,49155.17,48750.193,47988.22
gamma_k2_th10_L6_p6_train,1863.04,1861.09,1871.77
gamma_k2_th10_L6_p6_test,1835.226,1834.809,1845.256
gamma_k2_th20_L6_p6_train,3532.1,3533.2,3556.71
gamma_k2_th20_L6_p6_test,3679.763,3684.637,3702.581
gamma_k2_th2_L6_p6_train,371.07,372.35,377.78
gamma_k2_th2_L6_p6_test,367.223,366.212,369.897
gamma_k2_th40_L6_p6_train,7236.5,7232.31,7232.89
gamma_k2_th40_L6_p6_test,7388.759,7387.997,7380.854
gamma_k2_th5_L6_p6_train,889.81,886.68,887.44
gamma_k2_th5_L6_p6_test,930.338,929.806,929.032
gamma_k2_th80_L6_p6_train,14732.11,14728.19,14650.8
gamma_k2_th80_L6_p6_test,14640.674,14633.532,14658.385
gamma_k5_th10_L6_p6_train,2916.35,2915.29,2922.29
gamma_k5_th10_L6_p6_test,2960.645,2962.104,2964.671
gamma_k5_th20_L6_p6_train,5821.29,5792.69,5763.26
gamma_k5_th20_L6_p6_test,5971.138,5947.863,5923.637
gamma_k5_th2_L6_p6_train,590.38,588.23,592.45
gamma_k5_th2_L6_p6_test,596.069,595.774,596.454
gamma_k5_th40_L6_p6_train,12385.7,12198.14,12073.09
gamma_k5_th40_L6_p6_test,11978.369,11934.755,11924.514
gamma_k5_th5_L6_p6_train,1414.65,1412.06,1415.74
gamma_k5_th5_L6_p6_test,1488.009,1483.287,1474.218
gamma_k5_th80_L6_p6_train,23371.53,22994.79,23058.21
gamma_k5_th80_L6_p6_test,24173.741,23667.682,23511.029
geom_p0p03_L6_p6_train,4048.29,4044.55,4064.53
geom_p0p03_L6_p6_test,4153.382,4162.444,4162.144
geom_p0p05_L6_p6_train,2348.8,2345.36,2372.47
geom_p0p05_L6_p6_test,2458.13,2459.837,2461.326
geom_p0p08_L6_p6_train,1469.78,1467.87,1482.43
geom_p0p08_L6_p6_test,1497.95,1499.048,1512.836
geom_p0p15_L6_p6_train,741.27,739.5,749.18
geom_p0p15_L6_p6_test,766.687,762.847,767.927
geom_p0p1_L6_p6_train,1201.55,1206.39,1210.46
geom_p0p1_L6_p6_test,1179.727,1184.033,1188.771
geom_p0p2_L6_p6_train,544.08,543.32,549.16
geom_p0p2_L6_p6_test,562.273,564.666,565.447
geom_p0p3_L6_p6_train,355.41,354.76,357.69
geom_p0p3_L6_p6_test,344.573,344.402,345.465
geom_p0p4_L6_p6_train,239.8,239.82,242.31
geom_p0p4_L6_p6_test,241.624,241.595,243.913
geom_p0p6_L6_p6_train,134.13,133.45,137.07
geom_p0p6_L6_p6_test,131.185,131.985,133.475
geom_p0p8_L6_p6_train,66.56,66.56,66.56
geom_p0p8_L6_p6_test,65.979,65.979,65.979
logn_mlog1p5_s0p3_L6_p6_train,193.15,194.57,196.76
logn_mlog1p5_s0p3_L6_p6_test,194.653,197.547,196.867
logn_mlog1p5_s0p5_L6_p6_train,346.5,346.25,350.25
logn_mlog1p5_s0p5_L6_p6_test,347.011,348.026,348.173
logn_mlog1p5_s0p7_L6_p6_train,544.3,547.03,543.81
logn_mlog1p5_s0p7_L6_p6_test,548.138,545.532,546.704
logn_mlog1p5_s1_L6_p6_train,1053.87,1052.64,1060.36
logn_mlog1p5_s1_L6_p6_test,1018.8,1018.139,1026.618
logn_mlog1p5_s1p3_L6_p6_train,1687.78,1688.21,1699.11
logn_mlog1p5_s1p3_L6_p6_test,1824.081,1821.999,1838.501
logn_mlog2_s0p3_L6_p6_train,335.81,338.17,335.96
logn_mlog2_s0p3_L6_p6_test,327.191,327.082,318.341
logn_mlog2_s0p5_L6_p6_train,553.92,554.74,557.11
logn_mlog2_s0p5_L6_p6_test,568.281,566.879,566.803
logn_mlog2_s0p7_L6_p6_train,876.14,877.79,883.4
logn_mlog2_s0p7_L6_p6_test,895.444,893.544,896.526
logn_mlog2_s1_L6_p6_train,1624.86,1625.03,1645.09
logn_mlog2_s1_L6_p6_test,1635.912,1640.556,1645.133
logn_mlog2_s1p3_L6_p6_train,2939.3,2940.58,2959.27
logn_mlog2_s1p3_L6_p6_test,3043.94,3040.89,3050.471
logn_mlog2p5_s0p3_L6_p6_train,522.33,516.83,518.1
logn_mlog2p5_s0p3_L6_p6_test,517.393,518.661,516.186
logn_mlog2p5_s0p5_L6_p6_train,929.2,926.11,944.51
logn_mlog2p5_s0p5_L6_p6_test,950.341,947.739,947.365
logn_mlog2p5_s0p7_L6_p6_train,1442.99,1444.06,1459.48
logn_mlog2p5_s0p7_L6_p6_test,1489.726,1490.655,1495.021
logn_mlog2p5_s1_L6_p6_train,2510.06,2510.05,2522.5
logn_mlog2p5_s1_L6_p6_test,2743.777,2742.42,2776.71
logn_mlog2p5_s1p3_L6_p6_train,5060.94,5060.09,5082.72
logn_mlog2p5_s1p3_L6_p6_test,4947.337,4952.02,4972.75
logn_mlog3_s0p3_L6_p6_train,868.67,866.69,862.54
logn_mlog3_s0p3_L6_p6_test,856.698,855.204,852.611
logn_mlog3_s0p5_L6_p6_train,1509.84,1505.42,1526.16
logn_mlog3_s0p5_L6_p6_test,1542.688,1535.29,1540.41
logn_mlog3_s0p7_L6_p6_train,2463.25,2468.18,2479.47
logn_mlog3_s0p7_L6_p6_test,2444.545,2455.76,2457.347
logn_mlog3_s1_L6_p6_train,4288.93,4286.13,4338.89
logn_mlog3_s1_L6_p6_test,4459.963,4447.502,4457.036
logn_mlog3_s1p3_L6_p6_train,8220.15,8233.46,8264.97
logn_mlog3_s1p3_L6_p6_test,8227.965,8259.856,8279.495
logn_mlog3p5_s0p3_L6_p6_train,1454.65,1440.84,1424.37
logn_mlog3p5_s0p3_L6_p6_test,1437.094,1425.84,1410.085
logn_mlog3p5_s0p5_L6_p6_train,2628.03,2615.54,2620.6
logn_mlog3p5_s0p5_L6_p6_test,2544.306,2541.197,2553.077
logn_mlog3p5_s0p7_L6_p6_train,3997.73,3992.87,4020.55
logn_mlog3p5_s0p7_L6_p6_test,4030.367,4028.332,4067.645
logn_mlog3p5_s1_L6_p6_train,7859.68,7853.64,7909.9
logn_mlog3p5_s1_L6_p6_test,7474.566,7476.344,7502.026
logn_mlog3p5_s1p3_L6_p6_train,14608.55,14543.77,14551.86
logn_mlog3p5_s1p3_L6_p6_test,13594.98,13601.668,13634.851
logn_mlog4_s0p3_L6_p6_train,2401.3,2356.13,2318.54
logn_mlog4_s0p3_L6_p6_test,2352.303,2369.149,2329.659
logn_mlog4_s0p5_L6_p6_train,4302.15,4275.56,4242.49
logn_mlog4_s0p5_L6_p6_test,4254.785,4229.616,4225.924
logn_mlog4_s0p7_L6_p6_train,6333.37,6343.88,6375.2
logn_mlog4_s0p7_L6_p6_test,6615.596,6619.036,6635.389
logn_mlog4_s1_L6_p6_train,12327.32,12298.63,12286.42
logn_mlog4_s1_L6_p6_test,12384.612,12392.349,12456.809
logn_mlog4_s1p3_L6_p6_train,23402.25,23392.66,23475.49
logn_mlog4_s1p3_L6_p6_test,21994.947,22039.97,22180.151
negbin_r10_p0p1_L6_p6_train,4173.44,4115.88,4093.85
negbin_r10_p0p1_L6_p6_test,4108.471,4045.078,4068.754
negbin_r10_p0p2_L6_p6_train,1941.2,1916.04,1910.48
negbin_r10_p0p2_L6_p6_test,1903.082,1882.814,1875.381
negbin_r10_p0p3_L6_p6_train,1176.09,1167.08,1170.0
negbin_r10_p0p3_L6_p6_test,1208.788,1195.24,1201.052
negbin_r10_p0p4_L6_p6_train,812.71,808.75,808.36
negbin_r10_p0p4_L6_p6_test,836.231,829.958,822.579
negbin_r10_p0p6_L6_p6_train,440.09,440.7,446.2
negbin_r10_p0p6_L6_p6_test,444.349,445.524,447.072
negbin_r10_p0p8_L6_p6_train,244.15,244.05,246.35
negbin_r10_p0p8_L6_p6_test,235.755,235.757,242.046
negbin_r20_p0p1_L6_p6_train,5790.26,5747.38,5797.25
negbin_r20_p0p1_L6_p6_test,5732.313,5741.536,5858.992
negbin_r20_p0p2_L6_p6_train,2812.47,2783.21,2768.54
negbin_r20_p0p2_L6_p6_test,2708.696,2688.027,2718.372
negbin_r20_p0p3_L6_p6_train,1724.67,1708.11,1692.6
negbin_r20_p0p3_L6_p6_test,1714.437,1692.394,1671.888
negbin_r20_p0p4_L6_p6_train,1206.68,1193.95,1186.21
negbin_r20_p0p4_L6_p6_test,1196.727,1172.438,1165.616
negbin_r20_p0p6_L6_p6_train,643.71,639.58,639.11
negbin_r20_p0p6_L6_p6_test,646.994,635.261,634.565
negbin_r20_p0p8_L6_p6_train,327.9,326.79,333.08
negbin_r20_p0p8_L6_p6_test,337.905,338.453,337.811
negbin_r2_p0p1_L6_p6_train,1703.99,1706.09,1703.09
negbin_r2_p0p1_L6_p6_test,1734.184,1735.952,1740.664
negbin_r2_p0p2_L6_p6_train,792.63,791.28,797.22
negbin_r2_p0p2_L6_p6_test,829.074,828.146,826.541
negbin_r2_p0p3_L6_p6_train,524.76,525.49,527.9
negbin_r2_p0p3_L6_p6_test,509.903,511.89,508.835
negbin_r2_p0p4_L6_p6_train,353.65,353.13,356.14
negbin_r2_p0p4_L6_p6_test,357.922,357.894,357.893
negbin_r2_p0p6_L6_p6_train,189.22,188.57,189.22
negbin_r2_p0p6_L6_p6_test,190.703,190.962,190.703
negbin_r2_p0p8_L6_p6_train,102.6,101.28,103.92
negbin_r2_p0p8_L6_p6_test,100.561,99.373,101.739
negbin_r40_p0p1_L6_p6_train,8396.61,8229.41,8162.21
negbin_r40_p0p1_L6_p6_test,8331.373,8236.945,8090.436
negbin_r40_p0p2_L6_p6_train,3850.69,3821.71,3766.24
negbin_r40_p0p2_L6_p6_test,3944.209,3889.496,3860.994
negbin_r40_p0p3_L6_p6_train,2385.34,2349.35,2336.9
negbin_r40_p0p3_L6_p6_test,2401.429,2397.323,2411.257
negbin_r40_p0p4_L6_p6_train,1656.78,1649.58,1653.0
negbin_r40_p0p4_L6_p6_test,1691.038,1680.079,1646.216
negbin_r40_p0p6_L6_p6_train,899.84,893.78,902.87
negbin_r40_p0p6_L6_p6_test,910.09,898.334,900.86
negbin_r40_p0p8_L6_p6_train,494.57,489.52,490.48
negbin_r40_p0p8_L6_p6_test,484.528,480.247,474.194
negbin_r5_p0p1_L6_p6_train,2855.75,2841.23,2837.75
negbin_r5_p0p1_L6_p6_test,2838.805,2848.229,2845.512
negbin_r5_p0p2_L6_p6_train,1340.26,1325.83,1322.59
negbin_r5_p0p2_L6_p6_test,1319.897,1315.797,1314.303
negbin_r5_p0p3_L6_p6_train,839.78,841.32,837.26
negbin_r5_p0p3_L6_p6_test,828.263,832.646,824.865
negbin_r5_p0p4_L6_p6_train,556.58,555.19,555.06
negbin_r5_p0p4_L6_p6_test,576.492,575.01,572.364
negbin_r5_p0p6_L6_p6_train,303.88,304.34,305.71
negbin_r5_p0p6_L6_p6_test,308.958,309.466,312.024
negbin_r5_p0p8_L6_p6_train,161.55,161.46,161.56
negbin_r5_p0p8_L6_p6_test,162.125,162.239,161.872
normal_mu100_sd15_L6_p6_train,2207.84,2144.39,2137.88
normal_mu100_sd15_L6_p6_test,2102.555,2085.411,2059.251
normal_mu100_sd20_L6_p6_train,2709.12,2693.71,2730.02
normal_mu100_sd20_L6_p6_test,2793.732,2757.704,2765.742
normal_mu100_sd25_L6_p6_train,3511.18,3490.98,3460.98
normal_mu100_sd25_L6_p6_test,3416.583,3404.34,3372.092
normal_mu150_sd15_L6_p6_train,2138.59,2107.11,2053.64
normal_mu150_sd15_L6_p6_test,2168.864,2124.39,2059.242
normal_mu150_sd22_L6_p6_train,3006.1,3020.6,3052.74
normal_mu150_sd22_L6_p6_test,3064.717,3080.679,3111.589
normal_mu150_sd30_L6_p6_train,4383.42,4318.39,4142.13
normal_mu150_sd30_L6_p6_test,4137.865,4115.137,4012.693
normal_mu150_sd38_L6_p6_train,5359.8,5283.35,5173.22
normal_mu150_sd38_L6_p6_test,5262.935,5206.526,5143.096
normal_mu150_sd45_L6_p6_train,6069.04,6065.13,6017.46
normal_mu150_sd45_L6_p6_test,6175.869,6276.724,6081.61
normal_mu200_sd20_L6_p6_train,2887.83,2887.83,3032.17
normal_mu200_sd20_L6_p6_test,2873.855,2873.855,3021.71
normal_mu200_sd30_L6_p6_train,3996.06,3999.81,3922.78
normal_mu200_sd30_L6_p6_test,4223.846,4231.823,4059.53
normal_mu200_sd40_L6_p6_train,5559.3,5595.08,5424.17
normal_mu200_sd40_L6_p6_test,5645.152,5646.133,5533.06
normal_mu200_sd50_L6_p6_train,6949.47,6910.24,6745.48
normal_mu200_sd50_L6_p6_test,7019.418,6957.337,6836.732
normal_mu200_sd60_L6_p6_train,8429.75,8298.47,8130.15
normal_mu200_sd60_L6_p6_test,8275.042,8289.237,8088.293
normal_mu20_sd2_L6_p6_train,279.02,274.91,275.48
normal_mu20_sd2_L6_p6_test,280.839,274.262,270.648
normal_mu20_sd3_L6_p6_train,436.31,426.15,429.1
normal_mu20_sd3_L6_p6_test,424.531,420.482,420.387
normal_mu20_sd4_L6_p6_train,543.11,545.25,532.67
normal_mu20_sd4_L6_p6_test,555.672,561.766,539.891
normal_mu20_sd5_L6_p6_train,690.5,693.25,681.76
normal_mu20_sd5_L6_p6_test,693.116,694.29,679.006
normal_mu20_sd6_L6_p6_train,825.91,820.01,809.23
normal_mu20_sd6_L6_p6_test,826.745,821.172,813.231
normal_mu300_sd30_L6_p6_train,4165.78,4116.67,4051.02
normal_mu300_sd30_L6_p6_test,4356.7,4278.124,4104.957
normal_mu300_sd45_L6_p6_train,6197.67,6187.41,6064.22
normal_mu300_sd45_L6_p6_test,6455.465,6435.578,6111.409
normal_mu300_sd60_L6_p6_train,8120.0,8016.12,8038.21
normal_mu300_sd60_L6_p6_test,8707.774,8406.222,8277.616
normal_mu300_sd75_L6_p6_train,10453.67,10330.85,10064.66
normal_mu300_sd75_L6_p6_test,10697.566,10462.991,10274.371
normal_mu300_sd90_L6_p6_train,12485.59,12243.18,12133.72
normal_mu300_sd90_L6_p6_test,12682.162,12384.754,12232.729
normal_mu50_sd10_L6_p6_train,1431.51,1407.2,1365.43
normal_mu50_sd10_L6_p6_test,1397.652,1384.939,1371.532
normal_mu50_sd12_L6_p6_train,1647.73,1635.24,1605.03
normal_mu50_sd12_L6_p6_test,1681.738,1663.367,1644.526
normal_mu50_sd15_L6_p6_train,2074.34,2044.1,2013.24
normal_mu50_sd15_L6_p6_test,2066.34,2036.198,2018.546
normal_mu50_sd5_L6_p6_train,726.82,725.08,735.96
normal_mu50_sd5_L6_p6_test,690.85,688.698,700.118
normal_mu50_sd8_L6_p6_train,1066.02,1058.65,1084.75
normal_mu50_sd8_L6_p6_test,1125.314,1108.002,1115.846
normal_mu80_sd12_L6_p6_train,1696.32,1709.37,1634.7
normal_mu80_sd12_L6_p6_test,1671.02,1693.899,1632.251
normal_mu80_sd16_L6_p6_train,2230.33,2249.46,2254.72
normal_mu80_sd16_L6_p6_test,2238.959,2289.683,2222.276
normal_mu80_sd20_L6_p6_train,2831.27,2797.48,2789.69
normal_mu80_sd20_L6_p6_test,2768.164,2730.376,2741.7
normal_mu80_sd24_L6_p6_train,3225.03,3217.21,3265.51
normal_mu80_sd24_L6_p6_test,3348.047,3321.931,3296.647
normal_mu80_sd8_L6_p6_train,1212.79,1173.24,1167.7
normal_mu80_sd8_L6_p6_test,1171.803,1142.811,1139.715
pareto_a1p3_xm100_L6_p6_train,72364.65,72330.05,72479.78
pareto_a1p3_xm100_L6_p6_test,76038.212,75968.191,76330.411
pareto_a1p3_xm10_L6_p6_train,8184.45,8189.53,8213.4
pareto_a1p3_xm10_L6_p6_test,6822.764,6850.935,6859.802
pareto_a1p3_xm1_L6_p6_train,729.62,729.58,729.62
pareto_a1p3_xm1_L6_p6_test,753.307,753.415,753.307
pareto_a1p3_xm20_L6_p6_train,14879.01,14878.44,14892.02
pareto_a1p3_xm20_L6_p6_test,14848.172,14850.265,14866.864
pareto_a1p3_xm50_L6_p6_train,28187.22,28158.79,28216.3
pareto_a1p3_xm50_L6_p6_test,35365.991,35406.465,35335.697
pareto_a1p3_xm5_L6_p6_train,96411.66,96448.28,96440.56
pareto_a1p3_xm5_L6_p6_test,3375.091,3397.991,3397.286
pareto_a1p5_xm100_L6_p6_train,37434.8,37447.32,37595.24
pareto_a1p5_xm100_L6_p6_test,40368.572,40333.548,40507.674
pareto_a1p5_xm10_L6_p6_train,4147.81,4148.97,4165.08
pareto_a1p5_xm10_L6_p6_test,4308.966,4312.21,4322.526
pareto_a1p5_xm1_L6_p6_train,414.01,414.01,414.27
pareto_a1p5_xm1_L6_p6_test,412.082,412.082,410.239
pareto_a1p5_xm20_L6_p6_train,7131.27,7120.05,7138.81
pareto_a1p5_xm20_L6_p6_test,7889.271,7901.843,7907.801
pareto_a1p5_xm50_L6_p6_train,21816.99,21827.25,21866.69
pareto_a1p5_xm50_L6_p6_test,19844.851,19873.527,19892.239
pareto_a1p5_xm5_L6_p6_train,1940.72,1940.28,1958.21
pareto_a1p5_xm5_L6_p6_test,2048.032,2047.925,2054.912
pareto_a2_xm100_L6_p6_train,17791.08,17790.12,17812.6
pareto_a2_xm100_L6_p6_test,18166.036,18192.874,18256.442
pareto_a2_xm10_L6_p6_train,1758.8,1756.71,1765.72
pareto_a2_xm10_L6_p6_test,1819.511,1818.409,1818.684
pareto_a2_xm1_L6_p6_train,216.72,219.15,218.08
pareto_a2_xm1_L6_p6_test,205.56,204.374,206.772
pareto_a2_xm20_L6_p6_train,3725.29,3717.35,3730.57
pareto_a2_xm20_L6_p6_test,3621.566,3613.909,3629.103
pareto_a2_xm50_L6_p6_train,9328.64,9308.21,9342.5
pareto_a2_xm50_L6_p6_test,9176.712,9165.11,9213.192
pareto_a2_xm5_L6_p6_train,829.59,830.1,836.44
pareto_a2_xm5_L6_p6_test,927.135,927.824,929.502
pareto_a3_xm100_L6_p6_train,7825.36,7817.29,7829.14
pareto_a3_xm100_L6_p6_test,8071.198,8029.589,8059.863
pareto_a3_xm10_L6_p6_train,787.81,788.28,791.17
pareto_a3_xm10_L6_p6_test,802.798,802.188,807.76
pareto_a3_xm1_L6_p6_train,107.8,112.69,111.0
pareto_a3_xm1_L6_p6_test,103.022,107.796,103.736
pareto_a3_xm20_L6_p6_train,1634.43,1634.56,1637.52
pareto_a3_xm20_L6_p6_test,1611.102,1608.323,1610.785
pareto_a3_xm50_L6_p6_train,4236.79,4225.94,4223.28
pareto_a3_xm50_L6_p6_test,4056.076,4052.092,4048.822
pareto_a3_xm5_L6_p6_train,396.23,398.07,400.14
pareto_a3_xm5_L6_p6_test,400.273,404.376,403.365
pareto_a4_xm100_L6_p6_train,5100.23,5111.73,5101.58
pareto_a4_xm100_L6_p6_test,5028.929,5036.285,5110.228
pareto_a4_xm10_L6_p6_train,507.77,502.37,509.29
pareto_a4_xm10_L6_p6_test,511.217,508.78,512.887
pareto_a4_xm1_L6_p6_train,67.09,67.09,68.94
pareto_a4_xm1_L6_p6_test,69.583,69.583,71.52
pareto_a4_xm20_L6_p6_train,986.89,984.52,1036.75
pareto_a4_xm20_L6_p6_test,1012.963,1001.54,1040.194
pareto_a4_xm50_L6_p6_train,2418.99,2421.12,2421.24
pareto_a4_xm50_L6_p6_test,2519.545,2520.291,2526.066
pareto_a4_xm5_L6_p6_train,260.83,260.83,263.31
pareto_a4_xm5_L6_p6_test,258.348,258.373,261.469
pareto_a6_xm100_L6_p6_train,2906.89,2775.47,2779.07
pareto_a6_xm100_L6_p6_test,3008.538,2850.78,2839.685
pareto_a6_xm10_L6_p6_train,295.74,299.47,295.18
pareto_a6_xm10_L6_p6_test,288.065,289.916,289.288
pareto_a6_xm1_L6_p6_train,28.08,28.08,28.08
pareto_a6_xm1_L6_p6_test,27.216,27.216,27.216
pareto_a6_xm20_L6_p6_train,545.41,547.97,549.38
pareto_a6_xm20_L6_p6_test,571.253,571.463,571.681
pareto_a6_xm50_L6_p6_train,1381.96,1371.17,1379.71
pareto_a6_xm50_L6_p6_test,1400.598,1398.579,1406.753
pareto_a6_xm5_L6_p6_train,159.23,163.36,155.78
pareto_a6_xm5_L6_p6_test,155.816,161.859,153.758
tri_a0_c100_b120_L6_p6_train,3604.13,3602.11,3575.47
tri_a0_c100_b120_L6_p6_test,3697.468,3700.701,3617.067
tri_a0_c100_b250_L6_p6_train,7105.85,7073.34,7004.88
tri_a0_c100_b250_L6_p6_test,7097.452,7058.729,7033.077
tri_a0_c100_b500_L6_p6_train,14687.54,14607.93,14473.46
tri_a0_c100_b500_L6_p6_test,14941.981,14724.901,14691.606
tri_a0_c100_b800_L6_p6_train,23961.77,23780.82,23686.09
tri_a0_c100_b800_L6_p6_test,25040.25,24601.305,24572.89
tri_a0_c200_b250_L6_p6_train,7490.74,7503.52,7426.14
tri_a0_c200_b250_L6_p6_test,7578.246,7615.736,7502.451
tri_a0_c200_b500_L6_p6_train,14065.89,13949.64,13818.24
tri_a0_c200_b500_L6_p6_test,14141.645,14069.465,13952.794
tri_a0_c200_b800_L6_p6_train,23300.56,23030.67,23004.55
tri_a0_c200_b800_L6_p6_test,23390.618,23158.268,23215.255
tri_a0_c20_b120_L6_p6_train,3621.6,3610.13,3580.55
tri_a0_c20_b120_L6_p6_test,3555.174,3553.372,3544.358
tri_a0_c20_b250_L6_p6_train,7820.0,7802.21,7734.92
tri_a0_c20_b250_L6_p6_test,7685.566,7654.012,7666.847
tri_a0_c20_b500_L6_p6_train,15130.05,15079.91,15196.24
tri_a0_c20_b500_L6_p6_test,15742.4,15724.496,15750.431
tri_a0_c20_b60_L6_p6_train,1603.17,1594.3,1597.0
tri_a0_c20_b60_L6_p6_test,1719.519,1699.534,1689.247
tri_a0_c20_b800_L6_p6_train,25641.54,25640.09,25633.69
tri_a0_c20_b800_L6_p6_test,25557.634,25541.974,25456.87
tri_a0_c50_b120_L6_p6_train,3433.52,3366.78,3347.58
tri_a0_c50_b120_L6_p6_test,3401.564,3359.823,3346.001
tri_a0_c50_b250_L6_p6_train,7251.82,7222.77,7202.62
tri_a0_c50_b250_L6_p6_test,7375.434,7346.953,7337.692
tri_a0_c50_b500_L6_p6_train,15320.37,15261.51,15274.8
tri_a0_c50_b500_L6_p6_test,15490.418,15365.125,15382.14
tri_a0_c50_b60_L6_p6_train,1842.06,1827.48,1813.64
tri_a0_c50_b60_L6_p6_test,1882.259,1864.938,1801.415
tri_a0_c50_b800_L6_p6_train,25181.49,25159.14,25192.77
tri_a0_c50_b800_L6_p6_test,25809.219,25551.762,25202.454
tri_a10_c100_b120_L6_p6_train,3457.49,3422.39,3323.25
tri_a10_c100_b120_L6_p6_test,3399.241,3361.814,3292.196
tri_a10_c100_b250_L6_p6_train,7036.17,6881.72,6881.49
tri_a10_c100_b250_L6_p6_test,7027.88,6814.922,6766.588
tri_a10_c100_b500_L6_p6_train,14693.49,14715.34,14615.36
